NIVEL	CODIGO	DESTINO	POP ATENDIDA	Physicians	Nurses	OtherCadres	CommunityBased	Beds	CTScanner	MRIUnit	Mammography	Radiotherapy
3	220040	Altos	82163.00	163.50	737.82	206.23	0.00	149.54	1.64	1.38	1.28	0.84
3	220110	Avelino_Lopes	17025.00	33.88	152.88	42.73	0.00	30.99	0.34	0.29	0.27	0.17
3	220115	Baixa_Grande_Do_Ribeiro	12400.00	24.68	111.35	31.12	0.00	22.57	0.25	0.21	0.19	0.13
3	220120	Barras	76160.00	151.56	683.92	191.16	0.00	138.61	1.52	1.28	1.19	0.78
3	220190	Bom_Jesus	64654.00	128.66	580.59	162.28	0.00	117.67	1.29	1.09	1.01	0.66
3	220220	Campo_Maior	76983.00	153.20	691.31	193.23	0.00	140.11	1.53	1.29	1.20	0.79
3	220230	Canto_Do_Buriti	57581.00	114.59	517.08	144.53	0.00	104.80	1.15	0.97	0.90	0.59
3	220250	Caracol	16634.00	33.10	149.37	41.75	0.00	30.27	0.33	0.28	0.26	0.17
3	220260	Castelo_Do_Piaui	38126.00	75.87	342.37	95.70	0.00	69.39	0.76	0.64	0.59	0.39
3	220270	Cocal	36525.00	72.68	327.99	91.68	0.00	66.48	0.73	0.61	0.57	0.37
3	220290	Corrente	75831.00	150.90	680.96	190.34	0.00	138.01	1.51	1.27	1.18	0.77
3	220320	Curimata	29901.00	59.50	268.51	75.05	0.00	54.42	0.60	0.50	0.47	0.30
3	220345	Dom_Inocencio	10296.00	20.49	92.46	25.84	0.00	18.74	0.20	0.17	0.16	0.11
3	220350	Elesbao_Veloso	51689.00	102.86	464.17	129.74	0.00	94.07	1.03	0.87	0.81	0.53
3	220370	Esperantina	87519.00	174.16	785.92	219.67	0.00	159.28	1.74	1.47	1.37	0.89
3	220390	Floriano	79404.00	158.01	713.05	199.30	0.00	144.52	1.58	1.33	1.24	0.81
3	220430	Fronteiras	87544.00	174.21	786.15	219.74	0.00	159.33	1.74	1.47	1.37	0.89
3	220450	Guadalupe	29675.00	59.05	266.48	74.48	0.00	54.01	0.59	0.50	0.46	0.30
3	220510	Itaueira	32415.00	64.51	291.09	81.36	0.00	59.00	0.65	0.54	0.51	0.33
3	220520	Jaicos	45570.00	90.68	409.22	114.38	0.00	82.94	0.91	0.77	0.71	0.46
3	220550	Jose_De_Freitas	42141.00	83.86	378.43	105.77	0.00	76.70	0.84	0.71	0.66	0.43
3	220570	Luis_Correia	40753.00	81.10	365.96	102.29	0.00	74.17	0.81	0.68	0.64	0.42
3	220580	Luzilandia	57696.00	114.82	518.11	144.82	0.00	105.01	1.15	0.97	0.90	0.59
3	220700	Oeiras	70257.00	139.81	630.91	176.35	0.00	127.87	1.40	1.18	1.10	0.72
3	220750	Palmeirais	15626.00	31.10	140.32	39.22	0.00	28.44	0.31	0.26	0.24	0.16
3	220770	Parnaiba	224073.00	445.91	2012.18	562.42	0.00	407.81	4.46	3.76	3.50	2.29
3	220780	Paulistana	42611.00	84.80	382.65	106.95	0.00	77.55	0.85	0.72	0.66	0.43
3	220790	Pedro_Ii	60846.00	121.08	546.40	152.72	0.00	110.74	1.21	1.02	0.95	0.62
3	220800	Picos	129098.00	256.91	1159.30	324.04	0.00	234.96	2.57	2.17	2.01	1.32
3	220830	Piracuruca	133150.00	264.97	1195.69	334.21	0.00	242.33	2.65	2.24	2.08	1.36
3	220850	Porto	78765.00	156.74	707.31	197.70	0.00	143.35	1.57	1.32	1.23	0.80
3	220880	Regeneracao	122227.00	243.23	1097.60	306.79	0.00	222.45	2.43	2.05	1.91	1.25
3	220890	Ribeiro_Goncalves	7879.00	15.68	70.75	19.78	0.00	14.34	0.16	0.13	0.12	0.08
3	220920	Santa_Filomena	6743.00	13.42	60.55	16.92	0.00	12.27	0.13	0.11	0.11	0.07
3	221000	Sao_Joao_Do_Piaui	58813.00	117.04	528.14	147.62	0.00	107.04	1.17	0.99	0.92	0.60
3	221040	Sao_Miguel_Do_Tapuio	36387.00	72.41	326.76	91.33	0.00	66.22	0.72	0.61	0.57	0.37
3	221060	Sao_Raimundo_Nonato	92418.00	183.91	829.91	231.97	0.00	168.20	1.84	1.55	1.44	0.94
3	221070	Simoes	45683.00	90.91	410.23	114.66	0.00	83.14	0.91	0.77	0.71	0.47
3	221080	Simplicio_Mendes	93929.00	186.92	843.48	235.76	0.00	170.95	1.87	1.58	1.47	0.96
3	221100	Teresina	973726.00	1937.71	8744.06	2444.05	0.00	1772.18	19.38	16.36	15.19	9.93
3	221110	Uniao	57055.00	113.54	512.35	143.21	0.00	103.84	1.14	0.96	0.89	0.58
3	221120	Urucui	41366.00	82.32	371.47	103.83	0.00	75.29	0.82	0.69	0.65	0.42
3	221130	Valenca_Do_Piaui	81615.00	162.41	732.90	204.85	0.00	148.54	1.62	1.37	1.27	0.83
