NIVEL	CODIGO	DESTINO	POP ATENDIDA	Physicians	Nurses	OtherCadres	CommunityBased	Beds	CTScanner	MRIUnit	Mammography	Radiotherapy
2	3227183	Ajaccio	70659.00	118.00	84.79	177.35	0.00	188.66	0.47	0.35	0.22	0.02
2	3018443	Bastia	45715.00	76.34	54.86	114.74	0.00	122.06	0.30	0.23	0.14	0.01
2	2985947	Porto-Vecchio	18786.00	31.37	22.54	47.15	0.00	50.16	0.12	0.09	0.06	0.01
2	6616385	Borgo	28571.00	47.71	34.29	71.71	0.00	76.28	0.19	0.14	0.09	0.01
2	2988658	Corte	7468.00	12.47	8.96	18.74	0.00	19.94	0.05	0.04	0.02	0.00
2	3029090	Calvi	15327.00	25.60	18.39	38.47	0.00	40.92	0.10	0.08	0.05	0.00
2	3213049	Furiani	15269.00	25.50	18.32	38.33	0.00	40.77	0.10	0.08	0.05	0.00
2	6431123	Sartène	10719.00	17.90	12.86	26.90	0.00	28.62	0.07	0.05	0.03	0.00
2	3031801	Bonifacio	3189.00	5.33	3.83	8.00	0.00	8.51	0.02	0.02	0.01	0.00
2	2973571	Aléria	14944.00	24.96	17.93	37.51	0.00	39.90	0.10	0.07	0.05	0.00
2	3037372	Appietto	25244.00	42.16	30.29	63.36	0.00	67.40	0.17	0.13	0.08	0.01
