NIVEL,CODIGO,DESTINO,COD_ESP,RECURSO,POP_ATENDIDA,ATEND_FTE
1,3227183,"Ajaccio",1,"Physicians",70659,28.9702
1,3227183,"Ajaccio",2,"Nurses",70659,178.7673
1,3227183,"Ajaccio",3,"OtherCadres",70659,88.3238
1,3227183,"Ajaccio",4,"CommunityBased",70659,344.8159
1,3227183,"Ajaccio",5,"Beds",70659,0
1,3227183,"Ajaccio",6,"CTScanner",70659,0
1,3227183,"Ajaccio",7,"MRIUnit",70659,0
1,3227183,"Ajaccio",8,"Mammography",70659,0
1,3227183,"Ajaccio",9,"Radiotherapy",70659,0
1,3018443,"Bastia",1,"Physicians",45715,18.7431
1,3018443,"Bastia",2,"Nurses",45715,115.659
1,3018443,"Bastia",3,"OtherCadres",45715,57.1438
1,3018443,"Bastia",4,"CommunityBased",45715,223.0892
1,3018443,"Bastia",5,"Beds",45715,0
1,3018443,"Bastia",6,"CTScanner",45715,0
1,3018443,"Bastia",7,"MRIUnit",45715,0
1,3018443,"Bastia",8,"Mammography",45715,0
1,3018443,"Bastia",9,"Radiotherapy",45715,0
1,2985947,"Porto-Vecchio",1,"Physicians",18786,7.7023
1,2985947,"Porto-Vecchio",2,"Nurses",18786,47.5286
1,2985947,"Porto-Vecchio",3,"OtherCadres",18786,23.4826
1,2985947,"Porto-Vecchio",4,"CommunityBased",18786,91.6756
1,2985947,"Porto-Vecchio",5,"Beds",18786,0
1,2985947,"Porto-Vecchio",6,"CTScanner",18786,0
1,2985947,"Porto-Vecchio",7,"MRIUnit",18786,0
1,2985947,"Porto-Vecchio",8,"Mammography",18786,0
1,2985947,"Porto-Vecchio",9,"Radiotherapy",18786,0
1,6616385,"Borgo",1,"Physicians",22548,9.2448
1,6616385,"Borgo",2,"Nurses",22548,57.0466
1,6616385,"Borgo",3,"OtherCadres",22548,28.1852
1,6616385,"Borgo",4,"CommunityBased",22548,110.0342
1,6616385,"Borgo",5,"Beds",22548,0
1,6616385,"Borgo",6,"CTScanner",22548,0
1,6616385,"Borgo",7,"MRIUnit",22548,0
1,6616385,"Borgo",8,"Mammography",22548,0
1,6616385,"Borgo",9,"Radiotherapy",22548,0
1,2988658,"Corte",1,"Physicians",7468,3.0619
1,2988658,"Corte",2,"Nurses",7468,18.894
1,2988658,"Corte",3,"OtherCadres",7468,9.335
1,2988658,"Corte",4,"CommunityBased",7468,36.4438
1,2988658,"Corte",5,"Beds",7468,0
1,2988658,"Corte",6,"CTScanner",7468,0
1,2988658,"Corte",7,"MRIUnit",7468,0
1,2988658,"Corte",8,"Mammography",7468,0
1,2988658,"Corte",9,"Radiotherapy",7468,0
1,3029090,"Calvi",1,"Physicians",15327,6.2841
1,3029090,"Calvi",2,"Nurses",15327,38.7773
1,3029090,"Calvi",3,"OtherCadres",15327,19.1589
1,3029090,"Calvi",4,"CommunityBased",15327,74.7958
1,3029090,"Calvi",5,"Beds",15327,0
1,3029090,"Calvi",6,"CTScanner",15327,0
1,3029090,"Calvi",7,"MRIUnit",15327,0
1,3029090,"Calvi",8,"Mammography",15327,0
