NIVEL	CODIGO	DESTINO	POP ATENDIDA	Physicians	Nurses	OtherCadres	CommunityBased	Beds	CTScanner	MRIUnit	Mammography	Radiotherapy
2	8297635	Limoges	326711.00	74.18	42.79	102.71	0.00	169.75	0.71	0.51	0.23	0.01
2	3029974	Brive-la-Gaillarde	169663.00	27.29	15.74	37.78	0.00	62.44	0.26	0.19	0.08	0.01
2	2973495	Talence	1261935.00	27.34	15.78	37.86	0.00	62.58	0.26	0.19	0.08	0.01
2	3026141	Châtellerault	329417.00	19.51	11.25	27.01	0.00	44.64	0.19	0.13	0.06	0.00
2	2992771	Mont-de-Marsan	161941.00	19.10	11.02	26.45	0.00	43.72	0.18	0.13	0.06	0.00
2	6453739	Saintes	344067.00	17.17	9.90	23.77	0.00	39.29	0.16	0.12	0.05	0.00
2	2995642	Marmande	271338.00	13.66	7.88	18.91	0.00	31.25	0.13	0.09	0.04	0.00
2	3014383	Guéret	41328.00	8.55	4.93	11.84	0.00	19.57	0.08	0.06	0.03	0.00
2	2989187	Orthez	270673.00	8.16	4.71	11.30	0.00	18.68	0.08	0.06	0.03	0.00
2	2988447	Parthenay	273403.00	8.97	5.17	12.41	0.00	20.52	0.09	0.06	0.03	0.00
2	2971298	Ussel	19420.00	7.16	4.13	9.91	0.00	16.39	0.07	0.05	0.02	0.00
2	2976600	Saint-Vincent-de-Tyrosse	371367.00	5.89	3.40	8.16	0.00	13.48	0.06	0.04	0.02	0.00
2	6429352	Coulounieix	185549.00	5.68	3.28	7.87	0.00	13.00	0.05	0.04	0.02	0.00
2	2976542	Saint-Yrieix-sur-Charente	181088.00	7.26	4.19	10.05	0.00	16.61	0.07	0.05	0.02	0.00
2	3009052	Lagord	217928.00	5.12	2.95	7.08	0.00	11.71	0.05	0.04	0.02	0.00
2	6432268	Lanton	170626.00	4.88	2.81	6.76	0.00	11.16	0.05	0.03	0.02	0.00
