NIVEL	CODIGO	DESTINO	POP ATENDIDA	Physicians	Nurses	OtherCadres	CommunityBased	Beds	CTScanner	MRIUnit	Mammography	Radiotherapy
3	210005	Acailandia	204692.00	407.34	1838.13	513.78	0.00	372.54	4.07	3.44	3.19	2.09
3	210047	Alto_Alegre_Do_Pindare	127513.00	253.75	1145.07	320.06	0.00	232.07	2.54	2.14	1.99	1.30
3	210060	Amarante_Do_Maranhao	63782.00	126.93	572.76	160.09	0.00	116.08	1.27	1.07	0.99	0.65
3	210070	Anajatuba	101693.00	202.37	913.20	255.25	0.00	185.08	2.02	1.71	1.59	1.04
3	210090	Araioses	63193.00	125.75	567.47	158.61	0.00	115.01	1.26	1.06	0.99	0.64
3	210095	Arame	70070.00	139.44	629.23	175.88	0.00	127.53	1.39	1.18	1.09	0.71
3	210120	Bacabal	241681.00	480.95	2170.30	606.62	0.00	439.86	4.81	4.06	3.77	2.47
3	210140	Balsas	242483.00	482.54	2177.50	608.63	0.00	441.32	4.83	4.07	3.78	2.47
3	210160	Barra_Do_Corda	105754.00	210.45	949.67	265.44	0.00	192.47	2.10	1.78	1.65	1.08
3	210170	Barreirinhas	83834.00	166.83	752.83	210.42	0.00	152.58	1.67	1.41	1.31	0.86
3	210200	Bom_Jardim	271243.00	539.77	2435.76	680.82	0.00	493.66	5.40	4.56	4.23	2.77
3	210203	Bom_Jesus_Das_Selvas	36109.00	71.86	324.26	90.63	0.00	65.72	0.72	0.61	0.56	0.37
3	210210	Brejo	38978.00	77.57	350.02	97.83	0.00	70.94	0.78	0.65	0.61	0.40
3	210220	Buriti	103074.00	205.12	925.60	258.72	0.00	187.59	2.05	1.73	1.61	1.05
3	210232	Buriticupu	77357.00	153.94	694.67	194.17	0.00	140.79	1.54	1.30	1.21	0.79
3	210300	Caxias	225377.00	448.50	2023.89	565.70	0.00	410.19	4.49	3.79	3.52	2.30
3	210320	Chapadinha	120140.00	239.08	1078.86	301.55	0.00	218.65	2.39	2.02	1.87	1.23
3	210350	Colinas	136589.00	271.81	1226.57	342.84	0.00	248.59	2.72	2.29	2.13	1.39
3	210370	Cururupu	141047.00	280.68	1266.60	354.03	0.00	256.71	2.81	2.37	2.20	1.44
3	210405	Estreito	140292.00	279.18	1259.82	352.13	0.00	255.33	2.79	2.36	2.19	1.43
3	210467	Governador_Nunes_Freire	266984.00	531.30	2397.52	670.13	0.00	485.91	5.31	4.49	4.16	2.72
3	210480	Grajau	74286.00	147.83	667.09	186.46	0.00	135.20	1.48	1.25	1.16	0.76
3	210500	Humberto_De_Campos	64011.00	127.38	574.82	160.67	0.00	116.50	1.27	1.08	1.00	0.65
3	210510	Icatu	190982.00	380.05	1715.02	479.36	0.00	347.59	3.80	3.21	2.98	1.95
3	210530	Imperatriz	379270.00	754.75	3405.84	951.97	0.00	690.27	7.55	6.37	5.92	3.87
3	210570	Lago_Da_Pedra	209291.00	416.49	1879.43	525.32	0.00	380.91	4.16	3.52	3.26	2.13
3	210675	Miranda_Do_Norte	158847.00	316.11	1426.45	398.71	0.00	289.10	3.16	2.67	2.48	1.62
3	210690	Moncao	74227.00	147.71	666.56	186.31	0.00	135.09	1.48	1.25	1.16	0.76
3	210780	Parnarama	86953.00	173.04	780.84	218.25	0.00	158.25	1.73	1.46	1.36	0.89
3	210820	Pedreiras	135716.00	270.07	1218.73	340.65	0.00	247.00	2.70	2.28	2.12	1.38
3	210860	Pinheiro	274391.00	546.04	2464.03	688.72	0.00	499.39	5.46	4.61	4.28	2.80
3	210910	Presidente_Dutra	224955.00	447.66	2020.10	564.64	0.00	409.42	4.48	3.78	3.51	2.29
3	210980	Santa_Helena	72408.00	144.09	650.22	181.74	0.00	131.78	1.44	1.22	1.13	0.74
3	211060	Sao_Bernardo	102623.00	204.22	921.55	257.58	0.00	186.77	2.04	1.72	1.60	1.05
3	211070	Sao_Domingos_Do_Maranhao	72927.00	145.12	654.88	183.05	0.00	132.73	1.45	1.23	1.14	0.74
3	211110	Sao_Joao_Dos_Patos	117065.00	232.96	1051.24	293.83	0.00	213.06	2.33	1.97	1.83	1.19
3	211120	Sao_Jose_De_Ribamar	352987.00	702.44	3169.82	886.00	0.00	642.44	7.02	5.93	5.51	3.60
3	211130	Sao_Luis	1180651.00	2349.50	10602.25	2963.43	0.00	2148.78	23.49	19.83	18.42	12.04
3	211210	Timbiras	233727.00	465.12	2098.87	586.65	0.00	425.38	4.65	3.93	3.65	2.38
3	211220	Timon	181167.00	360.52	1626.88	454.73	0.00	329.72	3.61	3.04	2.83	1.85
3	211240	Turiacu	38285.00	76.19	343.80	96.10	0.00	69.68	0.76	0.64	0.60	0.39
3	211250	Tutoia	62891.00	125.15	564.76	157.86	0.00	114.46	1.25	1.06	0.98	0.64
3	211260	Urbano_Santos	63410.00	126.19	569.42	159.16	0.00	115.41	1.26	1.07	0.99	0.65
3	211270	Vargem_Grande	87609.00	174.34	786.73	219.90	0.00	159.45	1.74	1.47	1.37	0.89
3	211280	Viana	217290.00	432.41	1951.26	545.40	0.00	395.47	4.32	3.65	3.39	2.22
3	211300	Vitorino_Freire	69785.00	138.87	626.67	175.16	0.00	127.01	1.39	1.17	1.09	0.71
