NIVEL,CODIGO,DESTINO,COD_ESP,RECURSO,POP_ATENDIDA,ATEND_FTE
1,272,"Kokkola",1,"Physicians",47598,6.1877
1,272,"Kokkola",2,"Nurses",47598,29.9867
1,272,"Kokkola",3,"OtherCadres",47598,17.1353
1,272,"Kokkola",4,"CommunityBased",47598,16.6593
1,272,"Kokkola",5,"Beds",47598,0
1,272,"Kokkola",6,"CTScanner",47598,0
1,272,"Kokkola",7,"MRIUnit",47598,0
1,272,"Kokkola",8,"Mammography",47598,0
1,272,"Kokkola",9,"Radiotherapy",47598,0
1,217,"Kannus",1,"Physicians",5087,0.6613
1,217,"Kannus",2,"Nurses",5087,3.2048
1,217,"Kannus",3,"OtherCadres",5087,1.8313
1,217,"Kannus",4,"CommunityBased",5087,1.7805
1,217,"Kannus",5,"Beds",5087,0
1,217,"Kannus",6,"CTScanner",5087,0
1,217,"Kannus",7,"MRIUnit",5087,0
1,217,"Kannus",8,"Mammography",5087,0
1,217,"Kannus",9,"Radiotherapy",5087,0
1,849,"Toholampi",1,"Physicians",2371,0.3082
1,849,"Toholampi",2,"Nurses",2371,1.4937
1,849,"Toholampi",3,"OtherCadres",2371,0.8536
1,849,"Toholampi",4,"CommunityBased",2371,0.8298
1,849,"Toholampi",5,"Beds",2371,0
1,849,"Toholampi",6,"CTScanner",2371,0
1,849,"Toholampi",7,"MRIUnit",2371,0
1,849,"Toholampi",8,"Mammography",2371,0
1,849,"Toholampi",9,"Radiotherapy",2371,0
1,584,"Perho",1,"Physicians",2212,0.2876
1,584,"Perho",2,"Nurses",2212,1.3936
1,584,"Perho",3,"OtherCadres",2212,0.7963
1,584,"Perho",4,"CommunityBased",2212,0.7742
1,584,"Perho",5,"Beds",2212,0
1,584,"Perho",6,"CTScanner",2212,0
1,584,"Perho",7,"MRIUnit",2212,0
1,584,"Perho",8,"Mammography",2212,0
1,584,"Perho",9,"Radiotherapy",2212,0
1,74,"Halsua",1,"Physicians",888,0.1154
1,74,"Halsua",2,"Nurses",888,0.5594
1,74,"Halsua",3,"OtherCadres",888,0.3197
1,74,"Halsua",4,"CommunityBased",888,0.3108
1,74,"Halsua",5,"Beds",888,0
1,74,"Halsua",6,"CTScanner",888,0
1,74,"Halsua",7,"MRIUnit",888,0
1,74,"Halsua",8,"Mammography",888,0
1,74,"Halsua",9,"Radiotherapy",888,0
1,421,"Lestijärvi",1,"Physicians",634,0.0824
1,421,"Lestijärvi",2,"Nurses",634,0.3994
1,421,"Lestijärvi",3,"OtherCadres",634,0.2282
1,421,"Lestijärvi",4,"CommunityBased",634,0.2219
1,421,"Lestijärvi",5,"Beds",634,0
1,421,"Lestijärvi",6,"CTScanner",634,0
1,421,"Lestijärvi",7,"MRIUnit",634,0
1,421,"Lestijärvi",8,"Mammography",634,0
1,421,"Lestijärvi",9,"Radiotherapy",634,0
1,236,"Kaustinen",1,"Physicians",6558,0.8526
1,236,"Kaustinen",2,"Nurses",6558,4.1316
1,236,"Kaustinen",3,"OtherCadres",6558,2.3609
1,236,"Kaustinen",4,"CommunityBased",6558,2.2953
1,236,"Kaustinen",5,"Beds",6558,0
1,236,"Kaustinen",6,"CTScanner",6558,0
1,236,"Kaustinen",7,"MRIUnit",6558,0
1,236,"Kaustinen",8,"Mammography",6558,0
1,236,"Kaustinen",9,"Radiotherapy",6558,0
2,272,"Kokkola",1,"Physicians",57415,28.4872
2,272,"Kokkola",2,"Nurses",57415,16.4349
2,272,"Kokkola",3,"OtherCadres",57415,39.4438
2,272,"Kokkola",4,"CommunityBased",57415,0
2,272,"Kokkola",5,"Beds",57415,65.1917
2,272,"Kokkola",6,"CTScanner",57415,0.2739
2,272,"Kokkola",7,"MRIUnit",57415,0.1972
2,272,"Kokkola",8,"Mammography",57415,0.0877
2,272,"Kokkola",9,"Radiotherapy",57415,0.0055
2,217,"Kannus",1,"Physicians",7933,4.1251
2,217,"Kannus",2,"Nurses",7933,2.3799
2,217,"Kannus",3,"OtherCadres",7933,5.7117
2,217,"Kannus",4,"CommunityBased",7933,0
2,217,"Kannus",5,"Beds",7933,9.4403
2,217,"Kannus",6,"CTScanner",7933,0.0397
2,217,"Kannus",7,"MRIUnit",7933,0.0286
2,217,"Kannus",8,"Mammography",7933,0.0126
2,217,"Kannus",9,"Radiotherapy",7933,0.0008
3,272,"Kokkola",1,"Physicians",65348,32.6647
3,272,"Kokkola",2,"Nurses",65348,118.5413
3,272,"Kokkola",3,"OtherCadres",65348,37.9332
3,272,"Kokkola",4,"CommunityBased",65348,0
3,272,"Kokkola",5,"Beds",65348,42.6749
3,272,"Kokkola",6,"CTScanner",65348,0.7903
3,272,"Kokkola",7,"MRIUnit",65348,0.6269
3,272,"Kokkola",8,"Mammography",65348,0.4215
3,272,"Kokkola",9,"Radiotherapy",65348,0.2107
