NIVEL	CODIGO	DESTINO	POP ATENDIDA	Physicians	Nurses	OtherCadres	CommunityBased	Beds	CTScanner	MRIUnit	Mammography	Radiotherapy
3	170070	Alvorada	12080.00	24.04	108.48	30.32	0.00	21.99	0.24	0.20	0.19	0.12
3	170100	Ananas	30426.00	60.55	273.23	76.37	0.00	55.38	0.61	0.51	0.47	0.31
3	170190	Araguacema	13278.00	26.42	119.24	33.33	0.00	24.17	0.26	0.22	0.21	0.14
3	170200	Araguacu	12883.00	25.64	115.69	32.34	0.00	23.45	0.26	0.22	0.20	0.13
3	170210	Araguaina	212257.00	422.39	1906.07	532.77	0.00	386.31	4.22	3.57	3.31	2.17
3	170220	Araguatins	38122.00	75.86	342.34	95.69	0.00	69.38	0.76	0.64	0.59	0.39
3	170230	Arapoema	21012.00	41.81	188.69	52.74	0.00	38.24	0.42	0.35	0.33	0.21
3	170240	Arraias	21213.00	42.21	190.49	53.24	0.00	38.61	0.42	0.36	0.33	0.22
3	170255	Augustinopolis	110122.00	219.14	988.90	276.41	0.00	200.42	2.19	1.85	1.72	1.12
3	170550	Colinas_Do_Tocantins	56762.00	112.96	509.72	142.47	0.00	103.31	1.13	0.95	0.89	0.58
3	170700	Dianopolis	39771.00	79.14	357.14	99.83	0.00	72.38	0.79	0.67	0.62	0.41
3	170710	Divinopolis_Do_Tocantins	23431.00	46.63	210.41	58.81	0.00	42.64	0.47	0.39	0.37	0.24
3	170770	Filadelfia	21030.00	41.85	188.85	52.79	0.00	38.27	0.42	0.35	0.33	0.21
3	170820	Formoso_Do_Araguaia	19934.00	39.67	179.01	50.03	0.00	36.28	0.40	0.33	0.31	0.20
3	170900	Goiatins	29561.00	58.83	265.46	74.20	0.00	53.80	0.59	0.50	0.46	0.30
3	170930	Guarai	68098.00	135.52	611.52	170.93	0.00	123.94	1.36	1.14	1.06	0.69
3	170950	Gurupi	115588.00	230.02	1037.98	290.13	0.00	210.37	2.30	1.94	1.80	1.18
3	171050	Itacaja	14867.00	29.59	133.51	37.32	0.00	27.06	0.30	0.25	0.23	0.15
3	171190	Lagoa_Da_Confusao	34341.00	68.34	308.38	86.20	0.00	62.50	0.68	0.58	0.54	0.35
3	171320	Miracema_Do_Tocantins	54940.00	109.33	493.36	137.90	0.00	99.99	1.09	0.92	0.86	0.56
3	171420	Natividade	24640.00	49.03	221.27	61.85	0.00	44.84	0.49	0.41	0.38	0.25
3	171575	Palmeiropolis	15671.00	31.19	140.73	39.33	0.00	28.52	0.31	0.26	0.24	0.16
3	171620	Parana	11283.00	22.45	101.32	28.32	0.00	20.54	0.22	0.19	0.18	0.12
3	171650	Pedro_Afonso	32915.00	65.50	295.58	82.62	0.00	59.91	0.66	0.55	0.51	0.34
3	171660	Peixe	14635.00	29.12	131.42	36.73	0.00	26.64	0.29	0.25	0.23	0.15
3	171790	Ponte_Alta_Do_Tocantins	33610.00	66.88	301.82	84.36	0.00	61.17	0.67	0.56	0.52	0.34
3	171820	Porto_Nacional	84307.00	167.77	757.08	211.61	0.00	153.44	1.68	1.42	1.32	0.86
3	171875	Rio_Sono	82268.00	163.71	738.77	206.49	0.00	149.73	1.64	1.38	1.28	0.84
3	172090	Taguatinga	26823.00	53.38	240.87	67.33	0.00	48.82	0.53	0.45	0.42	0.27
3	172100	Palmas	314780.00	626.41	2826.72	790.10	0.00	572.90	6.26	5.29	4.91	3.21
3	172120	Tocantinopolis	52356.00	104.19	470.16	131.41	0.00	95.29	1.04	0.88	0.82	0.53
3	172210	Xambioa	34382.00	68.42	308.75	86.30	0.00	62.58	0.68	0.58	0.54	0.35
