NIVEL	CODIGO	DESTINO	POP ATENDIDA	Physicians	Nurses	OtherCadres	CommunityBased	Beds	CTScanner	MRIUnit	Mammography	Radiotherapy
3	150010	Abaetetuba	488082.00	971.28	4382.98	1225.09	0.00	888.31	9.71	8.20	7.61	4.98
3	150040	Alenquer	60916.00	121.22	547.03	152.90	0.00	110.87	1.21	1.02	0.95	0.62
3	150050	Almeirim	36824.00	73.28	330.68	92.43	0.00	67.02	0.73	0.62	0.57	0.38
3	150060	Altamira	188298.00	374.71	1690.92	472.63	0.00	342.70	3.75	3.16	2.94	1.92
3	150090	Augusto_Correa	218522.00	434.86	1962.33	548.49	0.00	397.71	4.35	3.67	3.41	2.23
3	150120	Baiao	83212.00	165.59	747.24	208.86	0.00	151.45	1.66	1.40	1.30	0.85
3	150140	Belem	1602433.00	3188.84	14389.85	4022.11	0.00	2916.43	31.89	26.92	25.00	16.34
3	150178	Breu_Branco	112811.00	224.49	1013.04	283.16	0.00	205.32	2.24	1.90	1.76	1.15
3	150180	Breves	250524.00	498.54	2249.71	628.82	0.00	455.95	4.99	4.21	3.91	2.56
3	150210	Cameta	147103.00	292.73	1320.98	369.23	0.00	267.73	2.93	2.47	2.29	1.50
3	150215	Canaa_Dos_Carajas	38882.00	77.38	349.16	97.59	0.00	70.77	0.77	0.65	0.61	0.40
3	150220	Capanema	197944.00	393.91	1777.54	496.84	0.00	360.26	3.94	3.33	3.09	2.02
3	150230	Capitao_Poco	128575.00	255.86	1154.60	322.72	0.00	234.01	2.56	2.16	2.01	1.31
3	150240	Castanhal	398845.00	793.70	3581.63	1001.10	0.00	725.90	7.94	6.70	6.22	4.07
3	150270	Conceicao_Do_Araguaia	51483.00	102.45	462.32	129.22	0.00	93.70	1.02	0.86	0.80	0.53
3	150275	Concordia_Do_Para	194188.00	386.43	1743.81	487.41	0.00	353.42	3.86	3.26	3.03	1.98
3	150280	Curralinho	197985.00	393.99	1777.91	496.94	0.00	360.33	3.94	3.33	3.09	2.02
3	150290	Curuca	79618.00	158.44	714.97	199.84	0.00	144.90	1.58	1.34	1.24	0.81
3	150293	Dom_Eliseu	125746.00	250.23	1129.20	315.62	0.00	228.86	2.50	2.11	1.96	1.28
3	150310	Gurupa	35582.00	70.81	319.53	89.31	0.00	64.76	0.71	0.60	0.56	0.36
3	150350	Irituia	163557.00	325.48	1468.74	410.53	0.00	297.67	3.25	2.75	2.55	1.67
3	150360	Itaituba	157103.00	312.63	1410.78	394.33	0.00	285.93	3.13	2.64	2.45	1.60
3	150380	Jacunda	80844.00	160.88	725.98	202.92	0.00	147.14	1.61	1.36	1.26	0.82
3	150390	Juruti	98951.00	196.91	888.58	248.37	0.00	180.09	1.97	1.66	1.54	1.01
3	150420	Maraba	439557.00	874.72	3947.22	1103.29	0.00	799.99	8.75	7.38	6.86	4.48
3	150480	Monte_Alegre	94681.00	188.42	850.24	237.65	0.00	172.32	1.88	1.59	1.48	0.97
3	150490	Muana	162188.00	322.75	1456.45	407.09	0.00	295.18	3.23	2.72	2.53	1.65
3	150506	Novo_Repartimento	80462.00	160.12	722.55	201.96	0.00	146.44	1.60	1.35	1.26	0.82
3	150510	Obidos	71358.00	142.00	640.79	179.11	0.00	129.87	1.42	1.20	1.11	0.73
3	150530	Oriximina	77828.00	154.88	698.90	195.35	0.00	141.65	1.55	1.31	1.21	0.79
3	150543	Ourilandia_Do_Norte	76985.00	153.20	691.33	193.23	0.00	140.11	1.53	1.29	1.20	0.79
3	150548	Pacaja	79971.00	159.14	718.14	200.73	0.00	145.55	1.59	1.34	1.25	0.82
3	150550	Paragominas	187904.00	373.93	1687.38	471.64	0.00	341.99	3.74	3.16	2.93	1.92
3	150553	Parauapebas	274566.00	546.39	2465.60	689.16	0.00	499.71	5.46	4.61	4.28	2.80
3	150590	Porto_De_Moz	43636.00	86.84	391.85	109.53	0.00	79.42	0.87	0.73	0.68	0.45
3	150613	Redencao	96588.00	192.21	867.36	242.44	0.00	175.79	1.92	1.62	1.51	0.99
3	150618	Rondon_Do_Para	82106.00	163.39	737.31	206.09	0.00	149.43	1.63	1.38	1.28	0.84
3	150619	Ruropolis	71048.00	141.39	638.01	178.33	0.00	129.31	1.41	1.19	1.11	0.72
3	150620	Salinopolis	43599.00	86.76	391.52	109.43	0.00	79.35	0.87	0.73	0.68	0.44
3	150650	Santa_Izabel_Do_Para	870416.00	1732.13	7816.34	2184.74	0.00	1584.16	17.32	14.62	13.58	8.88
3	150670	Santana_Do_Araguaia	76779.00	152.79	689.48	192.72	0.00	139.74	1.53	1.29	1.20	0.78
3	150680	Santarem	362686.00	721.75	3256.92	910.34	0.00	660.09	7.22	6.09	5.66	3.70
3	150720	Sao_Domingos_Do_Capim	34338.00	68.33	308.36	86.19	0.00	62.50	0.68	0.58	0.54	0.35
3	150730	Sao_Felix_Do_Xingu	134563.00	267.78	1208.38	337.75	0.00	244.90	2.68	2.26	2.10	1.37
3	150795	Tailandia	111807.00	222.50	1004.03	280.64	0.00	203.49	2.22	1.88	1.74	1.14
3	150810	Tucurui	120957.00	240.70	1086.19	303.60	0.00	220.14	2.41	2.03	1.89	1.23
3	150815	Uruara	81764.00	162.71	734.24	205.23	0.00	148.81	1.63	1.37	1.28	0.83
3	150820	Vigia	123213.00	245.19	1106.45	309.26	0.00	224.25	2.45	2.07	1.92	1.26
3	150830	Viseu	65844.00	131.03	591.28	165.27	0.00	119.84	1.31	1.11	1.03	0.67
3	150840	Xinguara	179340.00	356.89	1610.47	450.14	0.00	326.40	3.57	3.01	2.80	1.83
