CODIGO_O,ORIGEM,CODIGO_D,DESTINO,DISTANCIA,NIVEL
430040,"Alegrete",430040,"Alegrete",0,3
430160,"Bage",430160,"Bage",0,3
431450,"Pinheiro_Machado",430160,"Bage",1.31,3
430210,"Bento_Goncalves",430210,"Bento_Goncalves",0,3
430280,"Cacapava_Do_Sul",430280,"Cacapava_Do_Sul",0,3
431960,"Sao_Sepe",430280,"Cacapava_Do_Sul",0.72,3
430300,"Cachoeira_Do_Sul",430300,"Cachoeira_Do_Sul",0,3
430350,"Camaqua",430350,"Camaqua",0,3
430650,"Dom_Feliciano",430350,"Camaqua",0.83,3
432110,"Tapes",430350,"Camaqua",0.92,3
430010,"Agudo",430420,"Candelaria",1.12,3
430120,"Arroio_Do_Tigre",430420,"Candelaria",1.01,3
430420,"Candelaria",430420,"Candelaria",0,3
432070,"Sobradinho",430420,"Candelaria",0.78,3
430460,"Canoas",430460,"Canoas",0,3
431680,"Santa_Cruz_Do_Sul",430460,"Canoas",2.28,3
430080,"Antonio_Prado",430510,"Caxias_Do_Sul",0.95,3
430510,"Caxias_Do_Sul",430510,"Caxias_Do_Sul",0,3
430820,"Flores_Da_Cunha",430510,"Caxias_Do_Sul",0.39,3
430860,"Garibaldi",430510,"Caxias_Do_Sul",0.88,3
431900,"Sao_Marcos",430510,"Caxias_Do_Sul",0.58,3
430610,"Cruz_Alta",430610,"Cruz_Alta",0,3
431000,"Ibiruba",430610,"Cruz_Alta",0.95,3
430660,"Dom_Pedrito",430660,"Dom_Pedrito",0,3
430690,"Encruzilhada_Do_Sul",430690,"Encruzilhada_Do_Sul",0,3
430700,"Erechim",430700,"Erechim",0,3
430390,"Campo_Bom",430770,"Esteio",0.63,3
430770,"Esteio",430770,"Esteio",0,3
430930,"Guaiba",430770,"Esteio",0.8,3
431950,"Sao_Sebastiao_Do_Cai",430770,"Esteio",0.71,3
430850,"Frederico_Westphalen",430850,"Frederico_Westphalen",0,3
432140,"Tenente_Portela",430850,"Frederico_Westphalen",1.11,3
430910,"Gramado",430910,"Gramado",0,3
431820,"Sao_Francisco_De_Paula",430910,"Gramado",0.88,3
432120,"Taquara",430910,"Gramado",0.8,3
430680,"Encantado",430940,"Guapore",0.99,3
430940,"Guapore",430940,"Guapore",0,3
431330,"Nova_Prata",430940,"Guapore",0.7,3
432040,"Serafina_Correa",430940,"Guapore",0.39,3
432280,"Veranopolis",430940,"Guapore",0.98,3
431020,"Ijui",431020,"Ijui",0,3
431780,"Santo_Augusto",431020,"Ijui",1.17,3
431060,"Itaqui",431060,"Itaqui",0,3
430130,"Arroio_Grande",431100,"Jaguarao",0.63,3
431100,"Jaguarao",431100,"Jaguarao",0,3
431130,"Lagoa_Vermelha",431130,"Lagoa_Vermelha",0,3
431660,"Sananduva",431130,"Lagoa_Vermelha",0.83,3
431350,"Osorio",431350,"Osorio",0,3
432160,"Tramandai",431350,"Osorio",0.41,3
431370,"Palmeira_Das_Missoes",431370,"Palmeira_Das_Missoes",0,3
431390,"Panambi",431370,"Palmeira_Das_Missoes",0.86,3
432010,"Sarandi",431370,"Palmeira_Das_Missoes",0.8,3
430470,"Carazinho",431410,"Passo_Fundo",0.82,3
430890,"Getulio_Vargas",431410,"Passo_Fundo",0.97,3
431180,"Marau",431410,"Passo_Fundo",0.55,3
431410,"Passo_Fundo",431410,"Passo_Fundo",0,3
432090,"Tapejara",431410,"Passo_Fundo",0.85,3
430450,"Cangucu",431440,"Pelotas",0.98,3
431440,"Pelotas",431440,"Pelotas",0,3
431320,"Nova_Petropolis",431490,"Porto_Alegre",1.7,3
431490,"Porto_Alegre",431490,"Porto_Alegre",0,3
431560,"Rio_Grande",431560,"Rio_Grande",0,3
431570,"Rio_Pardo",431570,"Rio_Pardo",0,3
430290,"Cacequi",431640,"Rosario_Do_Sul",0.93,3
431640,"Rosario_Do_Sul",431640,"Rosario_Do_Sul",0,3
431120,"Julio_De_Castilhos",431690,"Santa_Maria",1.05,3
431690,"Santa_Maria",431690,"Santa_Maria",0,3
431940,"Sao_Pedro_Do_Sul",431690,"Santa_Maria",0.81,3
431530,"Quarai",431710,"Santana_Do_Livramento",1.74,3
431710,"Santana_Do_Livramento",431710,"Santana_Do_Livramento",0,3
430960,"Horizontina",431720,"Santa_Rosa",0.8,3
431720,"Santa_Rosa",431720,"Santa_Rosa",0,3
