NIVEL	CODIGO	DESTINO	POP ATENDIDA	Physicians	Nurses	OtherCadres	CommunityBased	Beds	CTScanner	MRIUnit	Mammography	Radiotherapy
3	430040	Alegrete	79999.00	159.20	718.39	200.80	0.00	145.60	1.59	1.34	1.25	0.82
3	430160	Bage	190921.00	379.93	1714.47	479.21	0.00	347.48	3.80	3.21	2.98	1.95
3	430210	Bento_Goncalves	189846.00	377.79	1704.82	476.51	0.00	345.52	3.78	3.19	2.96	1.94
3	430280	Cacapava_Do_Sul	78775.00	156.76	707.40	197.73	0.00	143.37	1.57	1.32	1.23	0.80
3	430300	Cachoeira_Do_Sul	89031.00	177.17	799.50	223.47	0.00	162.04	1.77	1.50	1.39	0.91
3	430350	Camaqua	170347.00	338.99	1529.72	427.57	0.00	310.03	3.39	2.86	2.66	1.74
3	430420	Candelaria	221695.00	441.17	1990.82	556.45	0.00	403.48	4.41	3.72	3.46	2.26
3	430460	Canoas	1404838.00	2795.63	12615.45	3526.14	0.00	2556.81	27.96	23.60	21.92	14.33
3	430510	Caxias_Do_Sul	747614.00	1487.75	6713.57	1876.51	0.00	1360.66	14.88	12.56	11.66	7.63
3	430610	Cruz_Alta	114081.00	227.02	1024.45	286.34	0.00	207.63	2.27	1.92	1.78	1.16
3	430660	Dom_Pedrito	41620.00	82.82	373.75	104.47	0.00	75.75	0.83	0.70	0.65	0.42
3	430690	Encruzilhada_Do_Sul	27817.00	55.36	249.80	69.82	0.00	50.63	0.55	0.47	0.43	0.28
3	430700	Erechim	187492.00	373.11	1683.68	470.60	0.00	341.24	3.73	3.15	2.92	1.91
3	430770	Esteio	1177352.00	2342.93	10572.62	2955.15	0.00	2142.78	23.43	19.78	18.37	12.01
3	430850	Frederico_Westphalen	199574.00	397.15	1792.17	500.93	0.00	363.22	3.97	3.35	3.11	2.04
3	430910	Gramado	365207.00	726.76	3279.56	916.67	0.00	664.68	7.27	6.14	5.70	3.73
3	430940	Guapore	266205.00	529.75	2390.52	668.17	0.00	484.49	5.30	4.47	4.15	2.72
3	431020	Ijui	222465.00	442.71	1997.74	558.39	0.00	404.89	4.43	3.74	3.47	2.27
3	431060	Itaqui	45698.00	90.94	410.37	114.70	0.00	83.17	0.91	0.77	0.71	0.47
3	431100	Jaguarao	71118.00	141.52	638.64	178.51	0.00	129.43	1.42	1.19	1.11	0.73
3	431130	Lagoa_Vermelha	115048.00	228.95	1033.13	288.77	0.00	209.39	2.29	1.93	1.79	1.17
3	431350	Osorio	256480.00	510.40	2303.19	643.76	0.00	466.79	5.10	4.31	4.00	2.62
3	431370	Palmeira_Das_Missoes	243460.00	484.49	2186.27	611.08	0.00	443.10	4.84	4.09	3.80	2.48
3	431410	Passo_Fundo	476226.00	947.69	4276.51	1195.33	0.00	866.73	9.48	8.00	7.43	4.86
3	431440	Pelotas	466238.00	927.81	4186.82	1170.26	0.00	848.55	9.28	7.83	7.27	4.76
3	431490	Porto_Alegre	1624242.00	3232.24	14585.69	4076.85	0.00	2956.12	32.32	27.29	25.34	16.57
3	431560	Rio_Grande	226500.00	450.74	2033.97	568.51	0.00	412.23	4.51	3.81	3.53	2.31
3	431570	Rio_Pardo	51288.00	102.06	460.57	128.73	0.00	93.34	1.02	0.86	0.80	0.52
3	431640	Rosario_Do_Sul	77533.00	154.29	696.25	194.61	0.00	141.11	1.54	1.30	1.21	0.79
3	431690	Santa_Maria	396474.00	788.98	3560.34	995.15	0.00	721.58	7.89	6.66	6.18	4.04
3	431710	Santana_Do_Livramento	108431.00	215.78	973.71	272.16	0.00	197.34	2.16	1.82	1.69	1.11
3	431720	Santa_Rosa	222391.00	442.56	1997.07	558.20	0.00	404.75	4.43	3.74	3.47	2.27
3	431730	Santa_Vitoria_Do_Palmar	39380.00	78.37	353.63	98.84	0.00	71.67	0.78	0.66	0.61	0.40
3	431740	Santiago	97042.00	193.11	871.44	243.58	0.00	176.62	1.93	1.63	1.51	0.99
3	431750	Santo_Angelo	169301.00	336.91	1520.32	424.95	0.00	308.13	3.37	2.84	2.64	1.73
3	431800	Sao_Borja	65314.00	129.97	586.52	163.94	0.00	118.87	1.30	1.10	1.02	0.67
3	431830	Sao_Gabriel	74300.00	147.86	667.21	186.49	0.00	135.23	1.48	1.25	1.16	0.76
3	431840	Sao_Jeronimo	560010.00	1114.42	5028.89	1405.63	0.00	1019.22	11.14	9.41	8.74	5.71
3	431850	Sao_Jose_Do_Norte	49234.00	97.98	442.12	123.58	0.00	89.61	0.98	0.83	0.77	0.50
3	431880	Sao_Lourenco_Do_Sul	50778.00	101.05	455.99	127.45	0.00	92.42	1.01	0.85	0.79	0.52
3	431890	Sao_Luiz_Gonzaga	76696.00	152.63	688.73	192.51	0.00	139.59	1.53	1.29	1.20	0.78
3	432080	Soledade	101742.00	202.47	913.64	255.37	0.00	185.17	2.02	1.71	1.59	1.04
3	432150	Torres	146667.00	291.87	1317.07	368.13	0.00	266.93	2.92	2.46	2.29	1.50
3	432240	Uruguaiana	141593.00	281.77	1271.51	355.40	0.00	257.70	2.82	2.38	2.21	1.44
3	432250	Vacaria	97495.00	194.02	875.51	244.71	0.00	177.44	1.94	1.64	1.52	0.99
3	432260	Venancio_Aires	393956.00	783.97	3537.72	988.83	0.00	717.00	7.84	6.62	6.15	4.02
