NIVEL,CODIGO,DESTINO,COD_ESP,RECURSO,POP_ATENDIDA,ATEND_FTE
1,510010,"Acorizal",1,"Physicians",14873,6.0979
1,510010,"Acorizal",2,"Nurses",14873,37.6287
1,510010,"Acorizal",3,"OtherCadres",14873,18.5913
1,510010,"Acorizal",4,"CommunityBased",14873,72.5802
1,510010,"Acorizal",5,"Beds",14873,0
1,510010,"Acorizal",6,"CTScanner",14873,0
1,510010,"Acorizal",7,"MRIUnit",14873,0
1,510010,"Acorizal",8,"Mammography",14873,0
1,510010,"Acorizal",9,"Radiotherapy",14873,0
1,510020,"Agua_Boa",1,"Physicians",27211,11.1565
1,510020,"Agua_Boa",2,"Nurses",27211,68.8438
1,510020,"Agua_Boa",3,"OtherCadres",27211,34.0138
1,510020,"Agua_Boa",4,"CommunityBased",27211,132.7897
1,510020,"Agua_Boa",5,"Beds",27211,0
1,510020,"Agua_Boa",6,"CTScanner",27211,0
1,510020,"Agua_Boa",7,"MRIUnit",27211,0
1,510020,"Agua_Boa",8,"Mammography",27211,0
1,510020,"Agua_Boa",9,"Radiotherapy",27211,0
1,510025,"Alta_Floresta",1,"Physicians",55669,22.8243
1,510025,"Alta_Floresta",2,"Nurses",55669,140.8426
1,510025,"Alta_Floresta",3,"OtherCadres",55669,69.5863
1,510025,"Alta_Floresta",4,"CommunityBased",55669,271.6647
1,510025,"Alta_Floresta",5,"Beds",55669,0
1,510025,"Alta_Floresta",6,"CTScanner",55669,0
1,510025,"Alta_Floresta",7,"MRIUnit",55669,0
1,510025,"Alta_Floresta",8,"Mammography",55669,0
1,510025,"Alta_Floresta",9,"Radiotherapy",55669,0
1,510030,"Alto_Araguaia",1,"Physicians",20172,8.2705
1,510030,"Alto_Araguaia",2,"Nurses",20172,51.0352
1,510030,"Alto_Araguaia",3,"OtherCadres",20172,25.215
1,510030,"Alto_Araguaia",4,"CommunityBased",20172,98.4394
1,510030,"Alto_Araguaia",5,"Beds",20172,0
1,510030,"Alto_Araguaia",6,"CTScanner",20172,0
1,510030,"Alto_Araguaia",7,"MRIUnit",20172,0
1,510030,"Alto_Araguaia",8,"Mammography",20172,0
1,510030,"Alto_Araguaia",9,"Radiotherapy",20172,0
1,510035,"Alto_Boa_Vista",1,"Physicians",7182,2.9446
1,510035,"Alto_Boa_Vista",2,"Nurses",7182,18.1705
1,510035,"Alto_Boa_Vista",3,"OtherCadres",7182,8.9775
1,510035,"Alto_Boa_Vista",4,"CommunityBased",7182,35.0482
1,510035,"Alto_Boa_Vista",5,"Beds",7182,0
1,510035,"Alto_Boa_Vista",6,"CTScanner",7182,0
1,510035,"Alto_Boa_Vista",7,"MRIUnit",7182,0
1,510035,"Alto_Boa_Vista",8,"Mammography",7182,0
1,510035,"Alto_Boa_Vista",9,"Radiotherapy",7182,0
1,510040,"Alto_Garcas",1,"Physicians",12800,5.248
1,510040,"Alto_Garcas",2,"Nurses",12800,32.384
1,510040,"Alto_Garcas",3,"OtherCadres",12800,16
1,510040,"Alto_Garcas",4,"CommunityBased",12800,62.464
1,510040,"Alto_Garcas",5,"Beds",12800,0
1,510040,"Alto_Garcas",6,"CTScanner",12800,0
1,510040,"Alto_Garcas",7,"MRIUnit",12800,0
1,510040,"Alto_Garcas",8,"Mammography",12800,0
1,510040,"Alto_Garcas",9,"Radiotherapy",12800,0
1,510060,"Alto_Taquari",1,"Physicians",11386,4.6683
1,510060,"Alto_Taquari",2,"Nurses",11386,28.8066
1,510060,"Alto_Taquari",3,"OtherCadres",11386,14.2325
1,510060,"Alto_Taquari",4,"CommunityBased",11386,55.5637
1,510060,"Alto_Taquari",5,"Beds",11386,0
1,510060,"Alto_Taquari",6,"CTScanner",11386,0
1,510060,"Alto_Taquari",7,"MRIUnit",11386,0
1,510060,"Alto_Taquari",8,"Mammography",11386,0
1,510060,"Alto_Taquari",9,"Radiotherapy",11386,0
1,510080,"Apiacas",1,"Physicians",10763,4.4128
1,510080,"Apiacas",2,"Nurses",10763,27.2304
1,510080,"Apiacas",3,"OtherCadres",10763,13.4538
1,510080,"Apiacas",4,"CommunityBased",10763,52.5234
1,510080,"Apiacas",5,"Beds",10763,0
1,510080,"Apiacas",6,"CTScanner",10763,0
1,510080,"Apiacas",7,"MRIUnit",10763,0
1,510080,"Apiacas",8,"Mammography",10763,0
1,510080,"Apiacas",9,"Radiotherapy",10763,0
1,510100,"Araguaiana",1,"Physicians",3364,1.3792
1,510100,"Araguaiana",2,"Nurses",3364,8.5109
1,510100,"Araguaiana",3,"OtherCadres",3364,4.205
1,510100,"Araguaiana",4,"CommunityBased",3364,16.4163
1,510100,"Araguaiana",5,"Beds",3364,0
1,510100,"Araguaiana",6,"CTScanner",3364,0
1,510100,"Araguaiana",7,"MRIUnit",3364,0
1,510100,"Araguaiana",8,"Mammography",3364,0
1,510100,"Araguaiana",9,"Radiotherapy",3364,0
1,510120,"Araguainha",1,"Physicians",1031,0.4227
1,510120,"Araguainha",2,"Nurses",1031,2.6084
1,510120,"Araguainha",3,"OtherCadres",1031,1.2888
1,510120,"Araguainha",4,"CommunityBased",1031,5.0313
1,510120,"Araguainha",5,"Beds",1031,0
1,510120,"Araguainha",6,"CTScanner",1031,0
1,510120,"Araguainha",7,"MRIUnit",1031,0
1,510120,"Araguainha",8,"Mammography",1031,0
1,510120,"Araguainha",9,"Radiotherapy",1031,0
1,510125,"Araputanga",1,"Physicians",20940,8.5854
1,510125,"Araputanga",2,"Nurses",20940,52.9782
1,510125,"Araputanga",3,"OtherCadres",20940,26.1751
1,510125,"Araputanga",4,"CommunityBased",20940,102.1872
1,510125,"Araputanga",5,"Beds",20940,0
1,510125,"Araputanga",6,"CTScanner",20940,0
1,510125,"Araputanga",7,"MRIUnit",20940,0
1,510125,"Araputanga",8,"Mammography",20940,0
1,510125,"Araputanga",9,"Radiotherapy",20940,0
1,510130,"Arenapolis",1,"Physicians",13981,5.7322
1,510130,"Arenapolis",2,"Nurses",13981,35.3719
1,510130,"Arenapolis",3,"OtherCadres",13981,17.4763
1,510130,"Arenapolis",4,"CommunityBased",13981,68.2273
1,510130,"Arenapolis",5,"Beds",13981,0
