NIVEL,CODIGO,DESTINO,COD_ESP,RECURSO,POP_ATENDIDA,ATEND_FTE
1,405,"Lappeenranta",1,"Physicians",79082,10.2807
1,405,"Lappeenranta",2,"Nurses",79082,49.8217
1,405,"Lappeenranta",3,"OtherCadres",79082,28.4696
1,405,"Lappeenranta",4,"CommunityBased",79082,27.6786
1,405,"Lappeenranta",5,"Beds",79082,0
1,405,"Lappeenranta",6,"CTScanner",79082,0
1,405,"Lappeenranta",7,"MRIUnit",79082,0
1,405,"Lappeenranta",8,"Mammography",79082,0
1,405,"Lappeenranta",9,"Radiotherapy",79082,0
1,153,"Imatra",1,"Physicians",22939,2.9821
1,153,"Imatra",2,"Nurses",22939,14.4516
1,153,"Imatra",3,"OtherCadres",22939,8.258
1,153,"Imatra",4,"CommunityBased",22939,8.0286
1,153,"Imatra",5,"Beds",22939,0
1,153,"Imatra",6,"CTScanner",22939,0
1,153,"Imatra",7,"MRIUnit",22939,0
1,153,"Imatra",8,"Mammography",22939,0
1,153,"Imatra",9,"Radiotherapy",22939,0
1,700,"Ruokolahti",1,"Physicians",4277,0.556
1,700,"Ruokolahti",2,"Nurses",4277,2.6945
1,700,"Ruokolahti",3,"OtherCadres",4277,1.5397
1,700,"Ruokolahti",4,"CommunityBased",4277,1.4969
1,700,"Ruokolahti",5,"Beds",4277,0
1,700,"Ruokolahti",6,"CTScanner",4277,0
1,700,"Ruokolahti",7,"MRIUnit",4277,0
1,700,"Ruokolahti",8,"Mammography",4277,0
1,700,"Ruokolahti",9,"Radiotherapy",4277,0
1,580,"Parikkala",1,"Physicians",6418,0.8343
1,580,"Parikkala",2,"Nurses",6418,4.0433
1,580,"Parikkala",3,"OtherCadres",6418,2.3105
1,580,"Parikkala",4,"CommunityBased",6418,2.2463
1,580,"Parikkala",5,"Beds",6418,0
1,580,"Parikkala",6,"CTScanner",6418,0
1,580,"Parikkala",7,"MRIUnit",6418,0
1,580,"Parikkala",8,"Mammography",6418,0
1,580,"Parikkala",9,"Radiotherapy",6418,0
1,739,"Savitaipale",1,"Physicians",2858,0.3715
1,739,"Savitaipale",2,"Nurses",2858,1.8005
1,739,"Savitaipale",3,"OtherCadres",2858,1.0289
1,739,"Savitaipale",4,"CommunityBased",2858,1.0003
1,739,"Savitaipale",5,"Beds",2858,0
1,739,"Savitaipale",6,"CTScanner",2858,0
1,739,"Savitaipale",7,"MRIUnit",2858,0
1,739,"Savitaipale",8,"Mammography",2858,0
1,739,"Savitaipale",9,"Radiotherapy",2858,0
1,441,"Luumäki",1,"Physicians",4017,0.5222
1,441,"Luumäki",2,"Nurses",4017,2.5307
1,441,"Luumäki",3,"OtherCadres",4017,1.4461
1,441,"Luumäki",4,"CommunityBased",4017,1.4059
1,441,"Luumäki",5,"Beds",4017,0
1,441,"Luumäki",6,"CTScanner",4017,0
1,441,"Luumäki",7,"MRIUnit",4017,0
1,441,"Luumäki",8,"Mammography",4017,0
1,441,"Luumäki",9,"Radiotherapy",4017,0
2,405,"Lappeenranta",1,"Physicians",85957,41.0218
2,405,"Lappeenranta",2,"Nurses",85957,23.6664
2,405,"Lappeenranta",3,"OtherCadres",85957,56.7994
2,405,"Lappeenranta",4,"CommunityBased",85957,0
2,405,"Lappeenranta",5,"Beds",85957,93.8767
2,405,"Lappeenranta",6,"CTScanner",85957,0.3945
2,405,"Lappeenranta",7,"MRIUnit",85957,0.284
2,405,"Lappeenranta",8,"Mammography",85957,0.1262
2,405,"Lappeenranta",9,"Radiotherapy",85957,0.0079
2,153,"Imatra",1,"Physicians",33634,16.1647
2,153,"Imatra",2,"Nurses",33634,9.3258
2,153,"Imatra",3,"OtherCadres",33634,22.3819
2,153,"Imatra",4,"CommunityBased",33634,0
2,153,"Imatra",5,"Beds",33634,36.9923
2,153,"Imatra",6,"CTScanner",33634,0.1555
2,153,"Imatra",7,"MRIUnit",33634,0.1119
2,153,"Imatra",8,"Mammography",33634,0.0497
2,153,"Imatra",9,"Radiotherapy",33634,0.0031
2,700,"Ruokolahti",1,"Physicians",0,0
2,700,"Ruokolahti",2,"Nurses",0,0
2,700,"Ruokolahti",3,"OtherCadres",0,0
2,700,"Ruokolahti",4,"CommunityBased",0,0
2,700,"Ruokolahti",5,"Beds",0,0
2,700,"Ruokolahti",6,"CTScanner",0,0
2,700,"Ruokolahti",7,"MRIUnit",0,0
2,700,"Ruokolahti",8,"Mammography",0,0
2,700,"Ruokolahti",9,"Radiotherapy",0,0
3,153,"Imatra",1,"Physicians",119591,58.8703
3,153,"Imatra",2,"Nurses",119591,213.6421
3,153,"Imatra",3,"OtherCadres",119591,68.3655
3,153,"Imatra",4,"CommunityBased",119591,0
3,153,"Imatra",5,"Beds",119591,76.9111
3,153,"Imatra",6,"CTScanner",119591,1.4243
3,153,"Imatra",7,"MRIUnit",119591,1.13
3,153,"Imatra",8,"Mammography",119591,0.7596
3,153,"Imatra",9,"Radiotherapy",119591,0.3799
