NIVEL,CODIGO,DESTINO,COD_ESP,RECURSO,POP_ATENDIDA,ATEND_FTE
1,350020,"Adolfo",1,"Physicians",3851,1.5789
1,350020,"Adolfo",2,"Nurses",3851,9.743
1,350020,"Adolfo",3,"OtherCadres",3851,4.8138
1,350020,"Adolfo",4,"CommunityBased",3851,18.7929
1,350020,"Adolfo",5,"Beds",3851,0
1,350020,"Adolfo",6,"CTScanner",3851,0
1,350020,"Adolfo",7,"MRIUnit",3851,0
1,350020,"Adolfo",8,"Mammography",3851,0
1,350020,"Adolfo",9,"Radiotherapy",3851,0
1,350050,"Aguas_De_Lindoia",1,"Physicians",28542,11.7022
1,350050,"Aguas_De_Lindoia",2,"Nurses",28542,72.2113
1,350050,"Aguas_De_Lindoia",3,"OtherCadres",28542,35.6775
1,350050,"Aguas_De_Lindoia",4,"CommunityBased",28542,139.285
1,350050,"Aguas_De_Lindoia",5,"Beds",28542,0
1,350050,"Aguas_De_Lindoia",6,"CTScanner",28542,0
1,350050,"Aguas_De_Lindoia",7,"MRIUnit",28542,0
1,350050,"Aguas_De_Lindoia",8,"Mammography",28542,0
1,350050,"Aguas_De_Lindoia",9,"Radiotherapy",28542,0
1,350060,"Aguas_De_Sao_Pedro",1,"Physicians",60082,24.6336
1,350060,"Aguas_De_Sao_Pedro",2,"Nurses",60082,152.0075
1,350060,"Aguas_De_Sao_Pedro",3,"OtherCadres",60082,75.1026
1,350060,"Aguas_De_Sao_Pedro",4,"CommunityBased",60082,293.2002
1,350060,"Aguas_De_Sao_Pedro",5,"Beds",60082,0
1,350060,"Aguas_De_Sao_Pedro",6,"CTScanner",60082,0
1,350060,"Aguas_De_Sao_Pedro",7,"MRIUnit",60082,0
1,350060,"Aguas_De_Sao_Pedro",8,"Mammography",60082,0
1,350060,"Aguas_De_Sao_Pedro",9,"Radiotherapy",60082,0
1,350070,"Agudos",1,"Physicians",42758,17.5308
1,350070,"Agudos",2,"Nurses",42758,108.1777
1,350070,"Agudos",3,"OtherCadres",42758,53.4476
1,350070,"Agudos",4,"CommunityBased",42758,208.6591
1,350070,"Agudos",5,"Beds",42758,0
1,350070,"Agudos",6,"CTScanner",42758,0
1,350070,"Agudos",7,"MRIUnit",42758,0
1,350070,"Agudos",8,"Mammography",42758,0
1,350070,"Agudos",9,"Radiotherapy",42758,0
1,350100,"Altinopolis",1,"Physicians",17434,7.1479
1,350100,"Altinopolis",2,"Nurses",17434,44.108
1,350100,"Altinopolis",3,"OtherCadres",17434,21.7925
1,350100,"Altinopolis",4,"CommunityBased",17434,85.0779
1,350100,"Altinopolis",5,"Beds",17434,0
1,350100,"Altinopolis",6,"CTScanner",17434,0
1,350100,"Altinopolis",7,"MRIUnit",17434,0
1,350100,"Altinopolis",8,"Mammography",17434,0
1,350100,"Altinopolis",9,"Radiotherapy",17434,0
1,350110,"Alto_Alegre",1,"Physicians",10606,4.3484
1,350110,"Alto_Alegre",2,"Nurses",10606,26.8332
1,350110,"Alto_Alegre",3,"OtherCadres",10606,13.2576
1,350110,"Alto_Alegre",4,"CommunityBased",10606,51.7572
1,350110,"Alto_Alegre",5,"Beds",10606,0
1,350110,"Alto_Alegre",6,"CTScanner",10606,0
1,350110,"Alto_Alegre",7,"MRIUnit",10606,0
1,350110,"Alto_Alegre",8,"Mammography",10606,0
1,350110,"Alto_Alegre",9,"Radiotherapy",10606,0
1,350130,"Alvares_Machado",1,"Physicians",60692,24.8837
1,350130,"Alvares_Machado",2,"Nurses",60692,153.5508
1,350130,"Alvares_Machado",3,"OtherCadres",60692,75.865
