NIVEL	CODIGO	DESTINO	POP ATENDIDA	Physicians	Nurses	OtherCadres	CommunityBased	Beds	CTScanner	MRIUnit	Mammography	Radiotherapy
2	280020	Aquidaba	29394.00	49.09	35.27	73.78	0.00	78.48	0.19	0.15	0.09	0.01
2	280030	Aracaju	699912.00	1168.85	839.89	1756.78	0.00	1868.77	4.62	3.50	2.17	0.21
2	280120	Caninde_De_Sao_Francisco	85165.00	142.23	102.20	213.76	0.00	227.39	0.56	0.43	0.26	0.03
2	280130	Capela	98629.00	164.71	118.35	247.56	0.00	263.34	0.65	0.49	0.31	0.03
2	280140	Carira	23430.00	39.13	28.12	58.81	0.00	62.56	0.15	0.12	0.07	0.01
2	280210	Estancia	263313.00	439.73	315.98	660.92	0.00	703.05	1.74	1.32	0.82	0.08
2	280240	Gararu	24804.00	41.42	29.76	62.26	0.00	66.23	0.16	0.12	0.08	0.01
2	280290	Itabaiana	158228.00	264.24	189.87	397.15	0.00	422.47	1.04	0.79	0.49	0.05
2	280300	Itabaianinha	59045.00	98.61	70.85	148.20	0.00	157.65	0.39	0.30	0.18	0.02
2	280350	Lagarto	164412.00	274.57	197.29	412.67	0.00	438.98	1.09	0.82	0.51	0.05
2	280440	Neopolis	76215.00	127.28	91.46	191.30	0.00	203.49	0.50	0.38	0.24	0.02
2	280450	Nossa_Senhora_Da_Gloria	63368.00	105.82	76.04	159.05	0.00	169.19	0.42	0.32	0.20	0.02
2	280480	Nossa_Senhora_Do_Socorro	480047.00	801.68	576.06	1204.92	0.00	1281.73	3.17	2.40	1.49	0.14
2	280550	Poco_Verde	25439.00	42.48	30.53	63.85	0.00	67.92	0.17	0.13	0.08	0.01
2	280560	Porto_Da_Folha	30735.00	51.33	36.88	77.14	0.00	82.06	0.20	0.15	0.10	0.01
2	280570	Propria	65020.00	108.58	78.02	163.20	0.00	173.60	0.43	0.33	0.20	0.02
2	280710	Simao_Dias	54191.00	90.50	65.03	136.02	0.00	144.69	0.36	0.27	0.17	0.02
2	280740	Tobias_Barreto	55915.00	93.38	67.10	140.35	0.00	149.29	0.37	0.28	0.17	0.02
