NIVEL	CODIGO	DESTINO	POP ATENDIDA	Physicians	Nurses	OtherCadres	CommunityBased	Beds	CTScanner	MRIUnit	Mammography	Radiotherapy
3	500020	Agua_Clara	16455.00	32.75	147.77	41.30	0.00	29.95	0.33	0.28	0.26	0.17
3	500060	Amambai	71263.00	141.81	639.94	178.87	0.00	129.70	1.42	1.20	1.11	0.73
3	500070	Anastacio	39224.00	78.06	352.23	98.45	0.00	71.39	0.78	0.66	0.61	0.40
3	500100	Aparecida_Do_Taboado	34456.00	68.57	309.41	86.48	0.00	62.71	0.69	0.58	0.54	0.35
3	500110	Aquidauana	51537.00	102.56	462.80	129.36	0.00	93.80	1.03	0.87	0.80	0.53
3	500190	Bataguassu	42614.00	84.80	382.67	106.96	0.00	77.56	0.85	0.72	0.66	0.43
3	500210	Bela_Vista	32957.00	65.58	295.95	82.72	0.00	59.98	0.66	0.55	0.51	0.34
3	500220	Bonito	23445.00	46.66	210.54	58.85	0.00	42.67	0.47	0.39	0.37	0.24
3	500270	Campo_Grande	990392.00	1970.88	8893.72	2485.88	0.00	1802.51	19.71	16.64	15.45	10.10
3	500290	Cassilandia	23594.00	46.95	211.87	59.22	0.00	42.94	0.47	0.40	0.37	0.24
3	500295	Chapadao_Do_Sul	32371.00	64.42	290.69	81.25	0.00	58.92	0.64	0.54	0.50	0.33
3	500325	Costa_Rica	27788.00	55.30	249.54	69.75	0.00	50.57	0.55	0.47	0.43	0.28
3	500370	Dourados	413518.00	822.90	3713.39	1037.93	0.00	752.60	8.23	6.95	6.45	4.22
3	500430	Iguatemi	99012.00	197.03	889.13	248.52	0.00	180.20	1.97	1.66	1.54	1.01
3	500460	Itaquirai	80844.00	160.88	725.98	202.92	0.00	147.14	1.61	1.36	1.26	0.82
3	500470	Ivinhema	114447.00	227.75	1027.73	287.26	0.00	208.29	2.28	1.92	1.79	1.17
3	500500	Jardim	53949.00	107.36	484.46	135.41	0.00	98.19	1.07	0.91	0.84	0.55
3	500520	Ladario	144282.00	287.12	1295.65	362.15	0.00	262.59	2.87	2.42	2.25	1.47
3	500540	Maracaju	49540.00	98.58	444.87	124.35	0.00	90.16	0.99	0.83	0.77	0.51
3	500560	Miranda	38409.00	76.43	344.91	96.41	0.00	69.90	0.76	0.65	0.60	0.39
3	500600	Nova_Alvorada_Do_Sul	22973.00	45.72	206.30	57.66	0.00	41.81	0.46	0.39	0.36	0.23
3	500630	Paranaiba	53534.00	106.53	480.74	134.37	0.00	97.43	1.07	0.90	0.84	0.55
3	500660	Ponta_Pora	107825.00	214.57	968.27	270.64	0.00	196.24	2.15	1.81	1.68	1.10
3	500690	Porto_Murtinho	18419.00	36.65	165.40	46.23	0.00	33.52	0.37	0.31	0.29	0.19
3	500710	Ribas_Do_Rio_Pardo	26163.00	52.06	234.94	65.67	0.00	47.62	0.52	0.44	0.41	0.27
3	500740	Rio_Verde_De_Mato_Grosso	65645.00	130.63	589.49	164.77	0.00	119.47	1.31	1.10	1.02	0.67
3	500769	Sao_Gabriel_Do_Oeste	66751.00	132.83	599.42	167.55	0.00	121.49	1.33	1.12	1.04	0.68
3	500790	Sidrolandia	60486.00	120.37	543.16	151.82	0.00	110.08	1.20	1.02	0.94	0.62
3	500793	Sonora	20307.00	40.41	182.36	50.97	0.00	36.96	0.40	0.34	0.32	0.21
3	500830	Tres_Lagoas	141674.00	281.93	1272.23	355.60	0.00	257.85	2.82	2.38	2.21	1.45
