NIVEL,CODIGO,DESTINO,COD_ESP,RECURSO,POP_ATENDIDA,ATEND_FTE
1,500020,"Agua_Clara",1,"Physicians",16455,6.7465
1,500020,"Agua_Clara",2,"Nurses",16455,41.6311
1,500020,"Agua_Clara",3,"OtherCadres",16455,20.5688
1,500020,"Agua_Clara",4,"CommunityBased",16455,80.3004
1,500020,"Agua_Clara",5,"Beds",16455,0
1,500020,"Agua_Clara",6,"CTScanner",16455,0
1,500020,"Agua_Clara",7,"MRIUnit",16455,0
1,500020,"Agua_Clara",8,"Mammography",16455,0
1,500020,"Agua_Clara",9,"Radiotherapy",16455,0
1,500025,"Alcinopolis",1,"Physicians",5682,2.3296
1,500025,"Alcinopolis",2,"Nurses",5682,14.3755
1,500025,"Alcinopolis",3,"OtherCadres",5682,7.1025
1,500025,"Alcinopolis",4,"CommunityBased",5682,27.7282
1,500025,"Alcinopolis",5,"Beds",5682,0
1,500025,"Alcinopolis",6,"CTScanner",5682,0
1,500025,"Alcinopolis",7,"MRIUnit",5682,0
1,500025,"Alcinopolis",8,"Mammography",5682,0
1,500025,"Alcinopolis",9,"Radiotherapy",5682,0
1,500060,"Amambai",1,"Physicians",42018,17.2274
1,500060,"Amambai",2,"Nurses",42018,106.3055
1,500060,"Amambai",3,"OtherCadres",42018,52.5225
1,500060,"Amambai",4,"CommunityBased",42018,205.0478
1,500060,"Amambai",5,"Beds",42018,0
1,500060,"Amambai",6,"CTScanner",42018,0
1,500060,"Amambai",7,"MRIUnit",42018,0
1,500060,"Amambai",8,"Mammography",42018,0
1,500060,"Amambai",9,"Radiotherapy",42018,0
1,500070,"Anastacio",1,"Physicians",27102,11.1118
1,500070,"Anastacio",2,"Nurses",27102,68.5681
1,500070,"Anastacio",3,"OtherCadres",27102,33.8775
1,500070,"Anastacio",4,"CommunityBased",27102,132.2578
1,500070,"Anastacio",5,"Beds",27102,0
1,500070,"Anastacio",6,"CTScanner",27102,0
1,500070,"Anastacio",7,"MRIUnit",27102,0
1,500070,"Anastacio",8,"Mammography",27102,0
1,500070,"Anastacio",9,"Radiotherapy",27102,0
1,500080,"Anaurilandia",1,"Physicians",9699,3.9766
1,500080,"Anaurilandia",2,"Nurses",9699,24.5385
1,500080,"Anaurilandia",3,"OtherCadres",9699,12.1238
1,500080,"Anaurilandia",4,"CommunityBased",9699,47.3311
1,500080,"Anaurilandia",5,"Beds",9699,0
1,500080,"Anaurilandia",6,"CTScanner",9699,0
1,500080,"Anaurilandia",7,"MRIUnit",9699,0
1,500080,"Anaurilandia",8,"Mammography",9699,0
1,500080,"Anaurilandia",9,"Radiotherapy",9699,0
1,500085,"Angelica",1,"Physicians",11454,4.6961
1,500085,"Angelica",2,"Nurses",11454,28.9786
1,500085,"Angelica",3,"OtherCadres",11454,14.3175
1,500085,"Angelica",4,"CommunityBased",11454,55.8955
1,500085,"Angelica",5,"Beds",11454,0
1,500085,"Angelica",6,"CTScanner",11454,0
1,500085,"Angelica",7,"MRIUnit",11454,0
1,500085,"Angelica",8,"Mammography",11454,0
1,500085,"Angelica",9,"Radiotherapy",11454,0
1,500090,"Antonio_Joao",1,"Physicians",9589,3.9315
1,500090,"Antonio_Joao",2,"Nurses",9589,24.2602
1,500090,"Antonio_Joao",3,"OtherCadres",9589,11.9863
1,500090,"Antonio_Joao",4,"CommunityBased",9589,46.7943
1,500090,"Antonio_Joao",5,"Beds",9589,0
1,500090,"Antonio_Joao",6,"CTScanner",9589,0
1,500090,"Antonio_Joao",7,"MRIUnit",9589,0
1,500090,"Antonio_Joao",8,"Mammography",9589,0
1,500090,"Antonio_Joao",9,"Radiotherapy",9589,0
1,500100,"Aparecida_Do_Taboado",1,"Physicians",27429,11.2459
1,500100,"Aparecida_Do_Taboado",2,"Nurses",27429,69.3954
1,500100,"Aparecida_Do_Taboado",3,"OtherCadres",27429,34.2863
1,500100,"Aparecida_Do_Taboado",4,"CommunityBased",27429,133.8535
1,500100,"Aparecida_Do_Taboado",5,"Beds",27429,0
1,500100,"Aparecida_Do_Taboado",6,"CTScanner",27429,0
1,500100,"Aparecida_Do_Taboado",7,"MRIUnit",27429,0
1,500100,"Aparecida_Do_Taboado",8,"Mammography",27429,0
1,500100,"Aparecida_Do_Taboado",9,"Radiotherapy",27429,0
1,500110,"Aquidauana",1,"Physicians",51537,21.1302
1,500110,"Aquidauana",2,"Nurses",51537,130.3886
1,500110,"Aquidauana",3,"OtherCadres",51537,64.4213
1,500110,"Aquidauana",4,"CommunityBased",51537,251.5006
1,500110,"Aquidauana",5,"Beds",51537,0
1,500110,"Aquidauana",6,"CTScanner",51537,0
1,500110,"Aquidauana",7,"MRIUnit",51537,0
1,500110,"Aquidauana",8,"Mammography",51537,0
1,500110,"Aquidauana",9,"Radiotherapy",51537,0
1,500124,"Aral_Moreira",1,"Physicians",12903,5.2902
1,500124,"Aral_Moreira",2,"Nurses",12903,32.6446
1,500124,"Aral_Moreira",3,"OtherCadres",12903,16.1288
1,500124,"Aral_Moreira",4,"CommunityBased",12903,62.9666
1,500124,"Aral_Moreira",5,"Beds",12903,0
1,500124,"Aral_Moreira",6,"CTScanner",12903,0
1,500124,"Aral_Moreira",7,"MRIUnit",12903,0
1,500124,"Aral_Moreira",8,"Mammography",12903,0
1,500124,"Aral_Moreira",9,"Radiotherapy",12903,0
1,500150,"Bandeirantes",1,"Physicians",15031,6.1627
1,500150,"Bandeirantes",2,"Nurses",15031,38.0284
1,500150,"Bandeirantes",3,"OtherCadres",15031,18.7888
1,500150,"Bandeirantes",4,"CommunityBased",15031,73.3513
1,500150,"Bandeirantes",5,"Beds",15031,0
1,500150,"Bandeirantes",6,"CTScanner",15031,0
1,500150,"Bandeirantes",7,"MRIUnit",15031,0
1,500150,"Bandeirantes",8,"Mammography",15031,0
1,500150,"Bandeirantes",9,"Radiotherapy",15031,0
1,500190,"Bataguassu",1,"Physicians",24501,10.0454
1,500190,"Bataguassu",2,"Nurses",24501,61.9875
1,500190,"Bataguassu",3,"OtherCadres",24501,30.6263
1,500190,"Bataguassu",4,"CommunityBased",24501,119.5649
1,500190,"Bataguassu",5,"Beds",24501,0
1,500190,"Bataguassu",6,"CTScanner",24501,0
1,500190,"Bataguassu",7,"MRIUnit",24501,0
1,500190,"Bataguassu",8,"Mammography",24501,0
1,500190,"Bataguassu",9,"Radiotherapy",24501,0
1,500210,"Bela_Vista",1,"Physicians",26433,10.8375
1,500210,"Bela_Vista",2,"Nurses",26433,66.8755
1,500210,"Bela_Vista",3,"OtherCadres",26433,33.0413
1,500210,"Bela_Vista",4,"CommunityBased",26433,128.993
1,500210,"Bela_Vista",5,"Beds",26433,0
1,500210,"Bela_Vista",6,"CTScanner",26433,0
1,500210,"Bela_Vista",7,"MRIUnit",26433,0
1,500210,"Bela_Vista",8,"Mammography",26433,0
1,500210,"Bela_Vista",9,"Radiotherapy",26433,0
1,500215,"Bodoquena",1,"Physicians",8431,3.4567
1,500215,"Bodoquena",2,"Nurses",8431,21.3304
1,500215,"Bodoquena",3,"OtherCadres",8431,10.5388
1,500215,"Bodoquena",4,"CommunityBased",8431,41.1433
1,500215,"Bodoquena",5,"Beds",8431,0
1,500215,"Bodoquena",6,"CTScanner",8431,0
1,500215,"Bodoquena",7,"MRIUnit",8431,0
1,500215,"Bodoquena",8,"Mammography",8431,0
1,500215,"Bodoquena",9,"Radiotherapy",8431,0
1,500220,"Bonito",1,"Physicians",23445,9.6124
1,500220,"Bonito",2,"Nurses",23445,59.3159
1,500220,"Bonito",3,"OtherCadres",23445,29.3063
1,500220,"Bonito",4,"CommunityBased",23445,114.4116
1,500220,"Bonito",5,"Beds",23445,0
1,500220,"Bonito",6,"CTScanner",23445,0
1,500220,"Bonito",7,"MRIUnit",23445,0
1,500220,"Bonito",8,"Mammography",23445,0
1,500220,"Bonito",9,"Radiotherapy",23445,0
1,500230,"Brasilandia",1,"Physicians",12825,5.2583
1,500230,"Brasilandia",2,"Nurses",12825,32.4472
1,500230,"Brasilandia",3,"OtherCadres",12825,16.0313
1,500230,"Brasilandia",4,"CommunityBased",12825,62.586
1,500230,"Brasilandia",5,"Beds",12825,0
1,500230,"Brasilandia",6,"CTScanner",12825,0
1,500230,"Brasilandia",7,"MRIUnit",12825,0
1,500230,"Brasilandia",8,"Mammography",12825,0
1,500230,"Brasilandia",9,"Radiotherapy",12825,0
1,500240,"Caarapo",1,"Physicians",32079,13.1524
1,500240,"Caarapo",2,"Nurses",32079,81.1599
1,500240,"Caarapo",3,"OtherCadres",32079,40.0988
1,500240,"Caarapo",4,"CommunityBased",32079,156.5455
1,500240,"Caarapo",5,"Beds",32079,0
1,500240,"Caarapo",6,"CTScanner",32079,0
1,500240,"Caarapo",7,"MRIUnit",32079,0
1,500240,"Caarapo",8,"Mammography",32079,0
1,500240,"Caarapo",9,"Radiotherapy",32079,0
1,500260,"Camapua",1,"Physicians",14805,6.07
1,500260,"Camapua",2,"Nurses",14805,37.4566
1,500260,"Camapua",3,"OtherCadres",14805,18.5063
1,500260,"Camapua",4,"CommunityBased",14805,72.2484
1,500260,"Camapua",5,"Beds",14805,0
1,500260,"Camapua",6,"CTScanner",14805,0
1,500260,"Camapua",7,"MRIUnit",14805,0
1,500260,"Camapua",8,"Mammography",14805,0
1,500260,"Camapua",9,"Radiotherapy",14805,0
1,500270,"Campo_Grande",1,"Physicians",955282,391.6656
1,500270,"Campo_Grande",2,"Nurses",955282,2416.8635
1,500270,"Campo_Grande",3,"OtherCadres",955282,1194.1025
1,500270,"Campo_Grande",4,"CommunityBased",955282,4661.7762
1,500270,"Campo_Grande",5,"Beds",955282,0
1,500270,"Campo_Grande",6,"CTScanner",955282,0
1,500270,"Campo_Grande",7,"MRIUnit",955282,0
1,500270,"Campo_Grande",8,"Mammography",955282,0
1,500270,"Campo_Grande",9,"Radiotherapy",955282,0
1,500280,"Caracol",1,"Physicians",6524,2.6748
1,500280,"Caracol",2,"Nurses",6524,16.5057
1,500280,"Caracol",3,"OtherCadres",6524,8.155
1,500280,"Caracol",4,"CommunityBased",6524,31.8371
1,500280,"Caracol",5,"Beds",6524,0
1,500280,"Caracol",6,"CTScanner",6524,0
1,500280,"Caracol",7,"MRIUnit",6524,0
1,500280,"Caracol",8,"Mammography",6524,0
1,500280,"Caracol",9,"Radiotherapy",6524,0
1,500290,"Cassilandia",1,"Physicians",23594,9.6735
1,500290,"Cassilandia",2,"Nurses",23594,59.6928
1,500290,"Cassilandia",3,"OtherCadres",23594,29.4925
1,500290,"Cassilandia",4,"CommunityBased",23594,115.1387
1,500290,"Cassilandia",5,"Beds",23594,0
1,500290,"Cassilandia",6,"CTScanner",23594,0
1,500290,"Cassilandia",7,"MRIUnit",23594,0
1,500290,"Cassilandia",8,"Mammography",23594,0
1,500290,"Cassilandia",9,"Radiotherapy",23594,0
1,500295,"Chapadao_Do_Sul",1,"Physicians",26488,10.8601
1,500295,"Chapadao_Do_Sul",2,"Nurses",26488,67.0146
