NIVEL,CODIGO,DESTINO,POP ATENDIDA,Physicians,Nurses,OtherCadres,CommunityBased,Beds,CTScanner,MRIUnit,Mammography,Radiotherapy
2,6453634,Troyes,201197.00,35.69,20.59,49.42,0.00,81.67,0.34,0.25,0.11,0.01
2,2994020,Charleville-Mézières,171289.00,26.39,15.23,36.54,0.00,60.39,0.25,0.18,0.08,0.01
2,2970797,Vandœuvre-lès-Nancy,725109.00,19.67,11.35,27.24,0.00,45.02,0.19,0.14,0.06,0.00
2,3020062,Épernay,395640.00,16.67,9.62,23.09,0.00,38.16,0.16,0.12,0.05,0.00
2,3025892,Chaumont,47949.00,13.82,7.97,19.14,0.00,31.63,0.13,0.10,0.04,0.00
2,6441606,Saint-Louis,612819.00,15.42,8.90,21.36,0.00,35.30,0.15,0.11,0.05,0.00
2,2975964,Sarreguemines,257825.00,11.91,6.87,16.49,0.00,27.25,0.11,0.08,0.04,0.00
2,2967856,Vitry-le-François,85397.00,9.41,5.43,13.03,0.00,21.54,0.09,0.07,0.03,0.00
2,2975588,Saverne,973045.00,19.29,11.13,26.71,0.00,44.14,0.19,0.13,0.06,0.00
2,3012467,Jarny,465843.00,6.91,3.99,9.57,0.00,15.82,0.07,0.05,0.02,0.00
2,3007680,Langres,19707.00,5.74,3.31,7.95,0.00,13.13,0.06,0.04,0.02,0.00
2,2973008,Thaon-les-Vosges,266800.00,7.93,4.57,10.98,0.00,18.14,0.08,0.05,0.02,0.00
