NIVEL	CODIGO	DESTINO	POP ATENDIDA	Physicians	Nurses	OtherCadres	CommunityBased	Beds	CTScanner	MRIUnit	Mammography	Radiotherapy
3	230020	Acarau	226718.00	451.17	2035.93	569.06	0.00	412.63	4.51	3.81	3.54	2.31
3	230030	Acopiara	283880.00	564.92	2549.24	712.54	0.00	516.66	5.65	4.77	4.43	2.90
3	230110	Aracati	155540.00	309.52	1396.75	390.41	0.00	283.08	3.10	2.61	2.43	1.59
3	230160	Assare	177965.00	354.15	1598.13	446.69	0.00	323.90	3.54	2.99	2.78	1.82
3	230190	Barbalha	399931.00	795.86	3591.38	1003.83	0.00	727.87	7.96	6.72	6.24	4.08
3	230200	Barro	190257.00	378.61	1708.51	477.55	0.00	346.27	3.79	3.20	2.97	1.94
3	230270	Campos_Sales	82380.00	163.94	739.77	206.77	0.00	149.93	1.64	1.38	1.29	0.84
3	230280	Caninde	143368.00	285.30	1287.44	359.85	0.00	260.93	2.85	2.41	2.24	1.46
3	230380	Cedro	99111.00	197.23	890.02	248.77	0.00	180.38	1.97	1.67	1.55	1.01
3	230410	Crateus	162545.00	323.46	1459.65	407.99	0.00	295.83	3.23	2.73	2.54	1.66
3	230440	Fortaleza	4106501.00	8171.94	36876.38	10307.32	0.00	7473.83	81.72	68.99	64.06	41.89
3	230470	Granja	178781.00	355.77	1605.45	448.74	0.00	325.38	3.56	3.00	2.79	1.82
3	230495	Guaiuba	301593.00	600.17	2708.31	757.00	0.00	548.90	6.00	5.07	4.70	3.08
3	230530	Ibiapina	114414.00	227.68	1027.44	287.18	0.00	208.23	2.28	1.92	1.78	1.17
3	230580	Ipu	305917.00	608.77	2747.13	767.85	0.00	556.77	6.09	5.14	4.77	3.12
3	230610	Iraucuba	370461.00	737.22	3326.74	929.86	0.00	674.24	7.37	6.22	5.78	3.78
3	230690	Jaguaribe	179309.00	356.82	1610.19	450.07	0.00	326.34	3.57	3.01	2.80	1.83
3	230730	Juazeiro_Do_Norte	313650.00	624.16	2816.58	787.26	0.00	570.84	6.24	5.27	4.89	3.20
3	230945	Ocara	109239.00	217.39	980.97	274.19	0.00	198.81	2.17	1.84	1.70	1.11
3	231030	Parambu	33864.00	67.39	304.10	85.00	0.00	61.63	0.67	0.57	0.53	0.35
3	231050	Pedra_Branca	168033.00	334.39	1508.94	421.76	0.00	305.82	3.34	2.82	2.62	1.71
3	231130	Quixada	142434.00	283.44	1279.06	357.51	0.00	259.23	2.83	2.39	2.22	1.45
3	231140	Quixeramobim	106763.00	212.46	958.73	267.98	0.00	194.31	2.12	1.79	1.67	1.09
3	231240	Sao_Goncalo_Do_Amarante	255753.00	508.95	2296.66	641.94	0.00	465.47	5.09	4.30	3.99	2.61
3	231290	Sobral	495710.00	986.46	4451.48	1244.23	0.00	902.19	9.86	8.33	7.73	5.06
3	231310	Tabuleiro_Do_Norte	348407.00	693.33	3128.69	874.50	0.00	634.10	6.93	5.85	5.44	3.55
3	231320	Tamboril	177004.00	352.24	1589.50	444.28	0.00	322.15	3.52	2.97	2.76	1.81
3	231330	Taua	63113.00	125.59	566.75	158.41	0.00	114.87	1.26	1.06	0.98	0.64
3	231340	Tiangua	95881.00	190.80	861.01	240.66	0.00	174.50	1.91	1.61	1.50	0.98
