# ORIGEM	DESTINO	DISTANCIA(km) DURAÇÃO(s)
param: K: dist	dur:=
410010	410010	0	0
410010	410020	313	17981
410010	410030	440	20871
410010	410040	392	18662
410010	410045	439	21803
410010	410050	463	20598
410010	410060	283	13782
410010	410070	421	19364
410010	410080	169	8993
410010	410090	337	16640
410010	410100	612	29849
410010	410105	442	21332
410010	410110	43	2358
410010	410115	214	11427
410010	410120	472	22110
410010	410130	420	21555
410010	410140	176	8989
410010	410150	159	8233
410010	410160	157	8402
410010	410165	297	15380
410010	410170	309	15120
410010	410180	377	18219
410010	410185	310	16262
410010	410190	83	5026
410010	410200	466	21939
410010	410210	187	9819
410010	410220	232	12453
410010	410230	360	17454
410010	410240	28	1730
410010	410250	277	14542
410010	410260	674	33604
410010	410270	53	2930
410010	410275	617	30195
410010	410280	143	7476
410010	410290	537	28285
410010	410300	365	18376
410010	410302	633	32107
410010	410304	396	20732
410010	410305	544	26298
410010	410310	420	20743
410010	410315	672	33547
410010	410320	218	11141
410010	410322	625	30839
410010	410330	237	12742
410010	410335	477	23247
410010	410337	441	20526
410010	410340	221	12258
410010	410345	442	21833
410010	410347	409	18605
410010	410350	193	9755
410010	410360	60	3118
410010	410370	135	6971
410010	410380	192	9742
410010	410390	408	20001
410010	410395	408	21984
410010	410400	413	20193
410010	410405	540	25742
410010	410410	398	20788
410010	410420	354	16739
410010	410425	373	17914
410010	410430	307	15049
410010	410440	339	18183
410010	410442	492	23725
410010	410445	498	23850
410010	410450	607	29298
410010	410460	557	27083
410010	410465	247	12622
410010	410470	92	4689
410010	410480	486	23301
410010	410490	227	11946
410010	410500	527	25271
410010	410510	206	11227
410010	410520	291	22469
410010	410530	533	25669
410010	410540	564	27485
410010	410550	300	14263
410010	410560	360	17681
410010	410570	652	31800
410010	410580	399	19067
410010	410590	245	13728
410010	410600	51	3207
410010	410610	62	3438
410010	410620	391	19184
410010	410630	455	21829
410010	410640	59	3021
410010	410645	610	31510
410010	410650	573	27833
410010	410655	293	15523
410010	410657	621	31341
410010	410660	357	16262
410010	410670	296	14485
410010	410680	523	27471
410010	410685	232	12174
410010	410690	382	18109
410010	410700	143	7951
410010	410710	386	18825
410010	410712	573	27399
410010	410715	565	27264
410010	410720	635	31561
410010	410725	415	19790
410010	410730	257	12646
410010	410740	639	31851
410010	410750	276	13368
410010	410752	451	20955
410010	410753	575	25816
410010	410754	587	28341
410010	410755	336	16740
410010	410760	218	11556
410010	410765	397	18746
410010	410770	265	13884
410010	410773	337	17448
410010	410775	116	6512
410010	410780	273	13474
410010	410785	680	33250
410010	410790	247	12125
410010	410800	173	9213
410010	410810	228	12272
410010	410820	441	21116
410010	410830	624	30038
410010	410832	448	20076
410010	410840	637	31349
410010	410845	517	24870
410010	410850	514	26935
410010	410855	290	15378
410010	410860	403	18980
410010	410865	494	24736
410010	410870	253	13520
410010	410880	491	22011
410010	410890	329	15591
410010	410895	338	16562
410010	410900	55	2826
410010	410910	348	17075
410010	410920	199	10865
410010	410930	543	25704
410010	410940	425	21041
410010	410950	562	32257
410010	410960	508	23546
410010	410965	596	29210
410010	410970	87	4768
410010	410975	526	25003
410010	410980	107	5471
410010	410990	440	22022
410010	411000	204	10774
410010	411005	455	23092
410010	411007	212	11708
410010	411010	321	16058
410010	411020	407	20969
410010	411030	290	15706
410010	411040	326	15750
410010	411050	315	15882
410010	411060	433	19513
410010	411065	453	22005
410010	411070	356	18079
410010	411080	374	18586
410010	411090	257	14325
410010	411095	596	29277
410010	411100	38	2484
410010	411110	233	12523
410010	411120	604	29512
410010	411125	406	19803
410010	411130	386	18243
410010	411140	351	17697
410010	411150	283	14629
410010	411155	424	20314
410010	411160	261	13018
410010	411170	77	4537
410010	411180	77	4298
410010	411190	179	9624
410010	411200	178	9636
410010	411210	198	10022
410010	411220	353	17653
410010	411230	88	4790
410010	411240	326	16354
410010	411250	275	14205
410010	411260	274	15382
410010	411270	99	4850
410010	411275	454	21886
410010	411280	68	3310
410010	411290	29	1793
410010	411295	381	18444
410010	411300	285	13692
410010	411310	229	11862
410010	411320	370	19039
410010	411325	453	24068
410010	411330	530	25297
410010	411340	78	4196
410010	411342	265	13810
410010	411345	527	25301
410010	411350	378	17884
410010	411360	241	12818
410010	411370	125	6315
410010	411373	343	16889
410010	411375	271	14068
410010	411380	220	12312
410010	411390	409	21156
410010	411400	348	17187
410010	411410	246	11981
