# ORIGEM	DESTINO	DISTANCIA(km) DURAÇÃO(s)
param: K: dist	dur:=
230010	230010	0	0
230010	230015	484	22785
230010	230020	749	35815
230010	230030	232	11995
230010	230040	208	12354
230010	230050	629	35360
230010	230060	118	6896
230010	230070	310	13813
230010	230075	681	32575
230010	230080	169	9865
230010	230090	522	29327
230010	230100	520	23728
230010	230110	426	19420
230010	230120	426	23717
230010	230125	474	27772
230010	230130	166	9598
230010	230140	432	24082
230010	230150	241	14200
230010	230160	152	8688
230010	230170	95	5201
230010	230180	108	5327
230010	230185	288	15383
230010	230190	44	2332
230010	230195	469	21813
230010	230200	50	2561
230010	230205	770	42844
230010	230210	432	24114
230010	230220	492	22648
230010	230230	743	36092
230010	230240	367	20501
230010	230250	35	1949
230010	230260	738	41543
230010	230270	200	11725
230010	230280	442	24860
230010	230290	412	22982
230010	230300	462	25889
230010	230310	595	34342
230010	230320	70	4535
230010	230330	163	9838
230010	230340	580	34775
230010	230350	478	22861
230010	230360	288	15399
230010	230365	510	29555
230010	230370	534	24254
230010	230380	146	7668
230010	230390	782	43348
230010	230393	370	20696
230010	230395	453	20796
230010	230400	648	36447
230010	230410	419	24346
230010	230420	64	3461
230010	230423	549	32911
230010	230425	758	36377
230010	230426	265	14015
230010	230427	245	11447
230010	230428	513	23288
230010	230430	110	6148
230010	230435	581	32576
230010	230440	531	24344
230010	230445	441	20015
230010	230450	652	36786
230010	230460	510	28616
230010	230465	617	35777
230010	230470	713	40102
230010	230480	97	6555
230010	230490	618	34663
230010	230495	518	23774
230010	230500	554	33237
230010	230510	450	26018
230010	230520	555	31862
230010	230523	479	21966
230010	230526	372	20441
230010	230530	590	35377
230010	230533	389	18114
230010	230535	480	22203
230010	230540	142	6552
230010	230550	194	9775
230010	230560	397	21723
230010	230565	454	26698
230010	230570	99	4729
230010	230580	529	31749
230010	230590	503	29927
230010	230600	276	13203
230010	230610	670	31849
230010	230620	404	18327
230010	230625	500	22763
230010	230630	643	30421
230010	230640	650	30753
230010	230650	400	22229
230010	230655	725	34576
230010	230660	463	25455
230010	230670	255	12525
230010	230680	278	12536
230010	230690	211	9439
230010	230700	399	18028
230010	230710	81	4492
230010	230720	59	3044
230010	230725	791	38371
230010	230730	46	3048
230010	230740	167	10140
230010	230750	122	5984
230010	230760	332	14743
230010	230763	406	21967
230010	230765	524	23881
230010	230770	530	24161
230010	230780	736	35684
230010	230790	697	39240
230010	230800	617	34698
230010	230810	46	2727
230010	230820	624	35103
230010	230830	21	1463
230010	230835	263	13833
230010	230837	696	33461
230010	230840	23	1627
230010	230850	279	14875
230010	230860	432	27169
230010	230870	353	15953
230010	230880	659	37059
230010	230890	721	34806
230010	230900	617	35712
230010	230910	451	25292
230010	230920	105	6039
230010	230930	481	28307
230010	230940	375	21922
230010	230945	476	22306
230010	230950	172	8349
230010	230960	468	21647
230010	230970	512	23486
230010	230980	519	25491
230010	230990	605	35032
230010	231000	388	17400
230010	231010	519	26055
230010	231020	605	28076
230010	231025	607	28401
230010	231030	346	20239
230010	231040	484	27223
230010	231050	324	17662
230010	231060	79	3850
230010	231070	605	28207
230010	231080	227	10442
230010	231085	492	23560
230010	231090	281	15012
230010	231095	546	32786
230010	231100	487	28599
230010	231110	53	3023
230010	231120	145	8399
230010	231123	346	15929
230010	231126	351	20589
230010	231130	345	18910
230010	231135	215	11164
230010	231140	345	18829
230010	231150	353	15889
230010	231160	486	22982
230010	231170	580	33426
230010	231180	358	15822
230010	231190	204	12061
230010	231195	219	13075
230010	231200	626	35130
230010	231210	114	6551
230010	231220	525	29991
230010	231230	576	34511
230010	231240	575	26480
230010	231250	322	14170
230010	231260	597	27755
230010	231270	290	15588
230010	231280	644	38000
230010	231290	598	33669
230010	231300	238	12375
230010	231310	319	14069
230010	231320	483	28089
230010	231325	200	12062
230010	231330	283	16751
230010	231335	526	29605
230010	231340	617	36908
230010	231350	641	30262
230010	231355	626	29375
230010	231360	601	36031
230010	231370	128	6171
230010	231375	609	28407
230010	231380	629	29682
230010	231390	657	38736
230010	231395	568	32713
230010	231400	145	8193
230010	231410	647	38639
230015	230010	483	22757
230015	230015	0	0
230015	230020	279	14838
230015	230030	286	17225
230015	230040	400	22977
230015	230050	287	16662
230015	230060	504	25529
230015	230070	211	11105
230015	230075	211	11598
230015	230080	402	24418
230015	230090	130	8376
230015	230100	70	3617
230015	230110	129	6883
230015	230120	24	1534
230015	230125	318	18416
230015	230130	464	28519
230015	230140	62	3841
230015	230150	367	20983
230015	230160	403	24817
230015	230170	445	21479
230015	230180	403	19374
230015	230185	162	9904
230015	230190	510	23868
230015	230195	15	1022
230015	230200	434	20198
230015	230205	434	22375
230015	230210	35	2267
230015	230220	81	4975
230015	230230	274	15115
230015	230240	203	11593
230015	230250	482	22185
230015	230260	401	21074
230015	230270	460	27871
230015	230280	100	6162
230015	230290	40	2659
230015	230300	87	5838
230015	230310	275	16068
230015	230320	464	23108
230015	230330	334	20484
230015	230340	310	18241
230015	230350	61	3817
230015	230360	340	20576
230015	230365	243	13835
230015	230370	64	3277
230015	230380	388	19241
230015	230390	446	22879
230015	230393	106	6422
230015	230395	31	2135
230015	230400	306	17749
230015	230410	333	18844
230015	230420	530	24997
230015	230423	321	18897
230015	230425	288	15400
230015	230426	256	15601
230015	230427	278	14901
230015	230428	63	3177
230015	230430	476	23807
230015	230435	239	13878
230015	230440	62	3414
230015	230445	129	7179
230015	230450	310	18088
230015	230460	118	7665
230015	230465	297	17503
230015	230470	373	19524
230015	230480	442	21886
230015	230490	275	15965
230015	230495	23	1237
230015	230500	285	16696
230015	230510	44	3620
230015	230520	235	13588
230015	230523	40	2298
230015	230526	90	4950
230015	230530	320	18843
230015	230533	125	8099
230015	230535	183	9666
230015	230540	344	16615
230015	230550	302	18401
230015	230560	287	16469
230015	230565	338	19739
230015	230570	394	18775
230015	230580	278	16382
230015	230590	287	16753
230015	230600	248	13249
230015	230610	200	10872
230015	230620	132	7326
230015	230625	42	2320
230015	230630	173	9444
230015	230640	180	9776
230015	230650	50	3204
230015	230655	255	13599
230015	230660	171	10489
230015	230670	205	12602
230015	230680	188	11567
230015	230690	273	13560
230015	230700	147	8363
230015	230710	524	25520
230015	230720	507	23280
230015	230725	321	17394
230015	230730	511	24584
230015	230740	335	20378
230015	230750	401	19317
230015	230760	160	9054
230015	230763	167	9652
230015	230765	43	2374
230015	230770	47	2660
230015	230780	266	14707
230015	230790	390	20319
230015	230800	274	16000
230015	230810	474	22143
230015	230820	281	16405
230015	230830	462	21404
230015	230835	231	13907
230015	230837	227	12484
230015	230840	489	23163
230015	230850	241	14708
230015	230860	273	16303
230015	230870	129	7949
230015	230880	317	18361
230015	230890	251	13829
230015	230900	297	17438
230015	230910	56	4120
230015	230920	505	26245
230015	230930	287	16336
230015	230940	377	21342
230015	230945	45	2665
230015	230950	277	16837
230015	230960	33	2119
230015	230970	30	1632
230015	230980	36	2778
230015	230990	285	16758
230015	231000	117	6767
230015	231010	36	3323
230015	231020	135	7099
230015	231025	137	7424
230015	231030	387	21932
230015	231040	92	6273
