NIVEL,CODIGO,DESTINO,COD_ESP,RECURSO,POP_ATENDIDA,ATEND_FTE
1,3006622,"Dijon",1,"Physicians",156920,64.3372
1,3006622,"Dijon",2,"Nurses",156920,397.0076
1,3006622,"Dijon",3,"OtherCadres",156920,196.15
1,3006622,"Dijon",4,"CommunityBased",156920,765.7696
1,3006622,"Dijon",5,"Beds",156920,0
1,3006622,"Dijon",6,"CTScanner",156920,0
1,3006622,"Dijon",7,"MRIUnit",156920,0
1,3006622,"Dijon",8,"Mammography",156920,0
1,3006622,"Dijon",9,"Radiotherapy",156920,0
1,6447838,"Besançon",1,"Physicians",128138,52.5365
1,6447838,"Besançon",2,"Nurses",128138,324.1891
1,6447838,"Besançon",3,"OtherCadres",128138,160.1727
1,6447838,"Besançon",4,"CommunityBased",128138,625.3135
1,6447838,"Besançon",5,"Beds",128138,0
1,6447838,"Besançon",6,"CTScanner",128138,0
1,6447838,"Besançon",7,"MRIUnit",128138,0
1,6447838,"Besançon",8,"Mammography",128138,0
1,6447838,"Besançon",9,"Radiotherapy",128138,0
1,3033791,"Belfort",1,"Physicians",154226,63.2327
1,3033791,"Belfort",2,"Nurses",154226,390.1917
1,3033791,"Belfort",3,"OtherCadres",154226,192.7829
1,3033791,"Belfort",4,"CommunityBased",154226,752.6229
1,3033791,"Belfort",5,"Beds",154226,0
1,3033791,"Belfort",6,"CTScanner",154226,0
1,3033791,"Belfort",7,"MRIUnit",154226,0
1,3033791,"Belfort",8,"Mammography",154226,0
1,3033791,"Belfort",9,"Radiotherapy",154226,0
1,3027484,"Chalon-sur-Saône",1,"Physicians",45096,18.4894
1,3027484,"Chalon-sur-Saône",2,"Nurses",45096,114.0929
1,3027484,"Chalon-sur-Saône",3,"OtherCadres",45096,56.37
1,3027484,"Chalon-sur-Saône",4,"CommunityBased",45096,220.0685
1,3027484,"Chalon-sur-Saône",5,"Beds",45096,0
1,3027484,"Chalon-sur-Saône",6,"CTScanner",45096,0
1,3027484,"Chalon-sur-Saône",7,"MRIUnit",45096,0
1,3027484,"Chalon-sur-Saône",8,"Mammography",45096,0
1,3027484,"Chalon-sur-Saône",9,"Radiotherapy",45096,0
1,3035843,"Auxerre",1,"Physicians",38223,15.6714
1,3035843,"Auxerre",2,"Nurses",38223,96.7042
1,3035843,"Auxerre",3,"OtherCadres",38223,47.7788
1,3035843,"Auxerre",4,"CommunityBased",38223,186.5282
1,3035843,"Auxerre",5,"Beds",38223,0
1,3035843,"Auxerre",6,"CTScanner",38223,0
1,3035843,"Auxerre",7,"MRIUnit",38223,0
1,3035843,"Auxerre",8,"Mammography",38223,0
1,3035843,"Auxerre",9,"Radiotherapy",38223,0
1,2996882,"Mâcon",1,"Physicians",55766,22.8643
1,2996882,"Mâcon",2,"Nurses",55766,141.0878
1,2996882,"Mâcon",3,"OtherCadres",55766,69.7077
1,2996882,"Mâcon",4,"CommunityBased",55766,272.1381
1,2996882,"Mâcon",5,"Beds",55766,0
1,2996882,"Mâcon",6,"CTScanner",55766,0
1,2996882,"Mâcon",7,"MRIUnit",55766,0
1,2996882,"Mâcon",8,"Mammography",55766,0
1,2996882,"Mâcon",9,"Radiotherapy",55766,0
1,2990474,"Nevers",1,"Physicians",38615,15.8321
1,2990474,"Nevers",2,"Nurses",38615,97.6959
1,2990474,"Nevers",3,"OtherCadres",38615,48.2688
1,2990474,"Nevers",4,"CommunityBased",38615,188.4412
1,2990474,"Nevers",5,"Beds",38615,0
1,2990474,"Nevers",6,"CTScanner",38615,0
1,2990474,"Nevers",7,"MRIUnit",38615,0
1,2990474,"Nevers",8,"Mammography",38615,0
1,2990474,"Nevers",9,"Radiotherapy",38615,0
1,11962198,"Sens",1,"Physicians",55337,22.6882
1,11962198,"Sens",2,"Nurses",55337,140.0023
1,11962198,"Sens",3,"OtherCadres",55337,69.1715
1,11962198,"Sens",4,"CommunityBased",55337,270.0445
1,11962198,"Sens",5,"Beds",55337,0
1,11962198,"Sens",6,"CTScanner",55337,0
1,11962198,"Sens",7,"MRIUnit",55337,0
1,11962198,"Sens",8,"Mammography",55337,0
1,11962198,"Sens",9,"Radiotherapy",55337,0
1,2992938,"Montbéliard",1,"Physicians",25395,10.4119
1,2992938,"Montbéliard",2,"Nurses",25395,64.2493
1,2992938,"Montbéliard",3,"OtherCadres",25395,31.7438
1,2992938,"Montbéliard",4,"CommunityBased",25395,123.9276
1,2992938,"Montbéliard",5,"Beds",25395,0
1,2992938,"Montbéliard",6,"CTScanner",25395,0
1,2992938,"Montbéliard",7,"MRIUnit",25395,0
1,2992938,"Montbéliard",8,"Mammography",25395,0
1,2992938,"Montbéliard",9,"Radiotherapy",25395,0
1,3021263,"Dole",1,"Physicians",23708,9.7203
1,3021263,"Dole",2,"Nurses",23708,59.9812
