NIVEL	CODIGO	DESTINO	POP ATENDIDA	Physicians	Nurses	OtherCadres	CommunityBased	Beds	CTScanner	MRIUnit	Mammography	Radiotherapy
2	240080	Angicos	27831.00	46.48	33.40	69.86	0.00	74.31	0.18	0.14	0.09	0.01
2	240090	Antonio_Martins	43872.00	73.27	52.65	110.12	0.00	117.14	0.29	0.22	0.14	0.01
2	240100	Apodi	59476.00	99.32	71.37	149.28	0.00	158.80	0.39	0.30	0.18	0.02
2	240110	Areia_Branca	29296.00	48.92	35.16	73.53	0.00	78.22	0.19	0.15	0.09	0.01
2	240145	Barauna	30193.00	50.42	36.23	75.78	0.00	80.62	0.20	0.15	0.09	0.01
2	240180	Brejinho	136414.00	227.81	163.70	342.40	0.00	364.23	0.90	0.68	0.42	0.04
2	240185	Caicara_Do_Norte	19188.00	32.04	23.03	48.16	0.00	51.23	0.13	0.10	0.06	0.01
2	240200	Caico	100160.00	167.27	120.19	251.40	0.00	267.43	0.66	0.50	0.31	0.03
2	240230	Caraubas	36067.00	60.23	43.28	90.53	0.00	96.30	0.24	0.18	0.11	0.01
2	240250	Carnaubais	137218.00	229.15	164.66	344.42	0.00	366.37	0.91	0.69	0.43	0.04
2	240270	Cerro_Cora	14483.00	24.19	17.38	36.35	0.00	38.67	0.10	0.07	0.04	0.00
2	240360	Extremoz	507360.00	847.29	608.83	1273.47	0.00	1354.65	3.35	2.54	1.57	0.15
2	240420	Goianinha	113082.00	188.85	135.70	283.84	0.00	301.93	0.75	0.57	0.35	0.03
2	240440	Grossos	15502.00	25.89	18.60	38.91	0.00	41.39	0.10	0.08	0.05	0.00
2	240450	Guamare	16555.00	27.65	19.87	41.55	0.00	44.20	0.11	0.08	0.05	0.00
2	240490	Itau	16606.00	27.73	19.93	41.68	0.00	44.34	0.11	0.08	0.05	0.00
2	240510	Jandaira	10342.00	17.27	12.41	25.96	0.00	27.61	0.07	0.05	0.03	0.00
2	240520	Janduis	31755.00	53.03	38.11	79.71	0.00	84.79	0.21	0.16	0.10	0.01
2	240580	Joao_Camara	46198.00	77.15	55.44	115.96	0.00	123.35	0.30	0.23	0.14	0.01
2	240600	Jose_Da_Penha	102488.00	171.15	122.99	257.24	0.00	273.64	0.68	0.51	0.32	0.03
2	240610	Jucurutu	43490.00	72.63	52.19	109.16	0.00	116.12	0.29	0.22	0.13	0.01
2	240650	Lagoa_Nova	71764.00	119.85	86.12	180.13	0.00	191.61	0.47	0.36	0.22	0.02
2	240670	Lajes	26013.00	43.44	31.22	65.29	0.00	69.45	0.17	0.13	0.08	0.01
2	240710	Macaiba	110247.00	184.11	132.30	276.72	0.00	294.36	0.73	0.55	0.34	0.03
2	240720	Macau	34065.00	56.89	40.88	85.50	0.00	90.95	0.22	0.17	0.11	0.01
2	240760	Messias_Targino	4927.00	8.23	5.91	12.37	0.00	13.16	0.03	0.02	0.02	0.00
2	240800	Mossoro	317175.00	529.68	380.61	796.11	0.00	846.86	2.09	1.59	0.98	0.10
2	240810	Natal	946577.00	1580.78	1135.89	2375.91	0.00	2527.36	6.25	4.73	2.93	0.28
2	240830	Nova_Cruz	98148.00	163.91	117.78	246.35	0.00	262.06	0.65	0.49	0.30	0.03
2	240890	Parelhas	80467.00	134.38	96.56	201.97	0.00	214.85	0.53	0.40	0.25	0.02
2	240895	Rio_Do_Fogo	48020.00	80.19	57.62	120.53	0.00	128.21	0.32	0.24	0.15	0.01
2	240930	Patu	47005.00	78.50	56.41	117.98	0.00	125.50	0.31	0.24	0.15	0.01
2	241010	Poco_Branco	39982.00	66.77	47.98	100.35	0.00	106.75	0.26	0.20	0.12	0.01
2	241120	Santa_Cruz	108250.00	180.78	129.90	271.71	0.00	289.03	0.71	0.54	0.34	0.03
2	241140	Santana_Do_Matos	13972.00	23.33	16.77	35.07	0.00	37.31	0.09	0.07	0.04	0.00
2	241150	Santo_Antonio	62856.00	104.97	75.43	157.77	0.00	167.83	0.41	0.31	0.19	0.02
2	241230	Sao_Jose_Do_Campestre	13841.00	23.11	16.61	34.74	0.00	36.96	0.09	0.07	0.04	0.00
2	241250	Sao_Miguel	34985.00	58.42	41.98	87.81	0.00	93.41	0.23	0.17	0.11	0.01
2	241255	Sao_Miguel_Do_Gostoso	10280.00	17.17	12.34	25.80	0.00	27.45	0.07	0.05	0.03	0.00
2	241260	Sao_Paulo_Do_Potengi	95235.00	159.04	114.28	239.04	0.00	254.28	0.63	0.48	0.30	0.03
2	241280	Sao_Rafael	8857.00	14.79	10.63	22.23	0.00	23.65	0.06	0.04	0.03	0.00
2	241335	Serra_Do_Mel	12716.00	21.24	15.26	31.92	0.00	33.95	0.08	0.06	0.04	0.00
2	241340	Serra_Negra_Do_Norte	17765.00	29.67	21.32	44.59	0.00	47.43	0.12	0.09	0.06	0.01
2	241410	Tenente_Ananias	11557.00	19.30	13.87	29.01	0.00	30.86	0.08	0.06	0.04	0.00
