NIVEL	CODIGO	DESTINO	POP ATENDIDA	Physicians	Nurses	OtherCadres	CommunityBased	Beds	CTScanner	MRIUnit	Mammography	Radiotherapy
3	240200	Caico	161415.00	321.22	1449.51	405.15	0.00	293.78	3.21	2.71	2.52	1.65
3	240230	Caraubas	195836.00	389.71	1758.61	491.55	0.00	356.42	3.90	3.29	3.06	2.00
3	240270	Cerro_Cora	86247.00	171.63	774.50	216.48	0.00	156.97	1.72	1.45	1.35	0.88
3	240450	Guamare	26897.00	53.53	241.54	67.51	0.00	48.95	0.54	0.45	0.42	0.27
3	240720	Macau	171283.00	340.85	1538.12	429.92	0.00	311.74	3.41	2.88	2.67	1.75
3	240800	Mossoro	404882.00	805.72	3635.84	1016.25	0.00	736.89	8.06	6.80	6.32	4.13
3	240810	Natal	1901682.00	3784.35	17077.10	4773.22	0.00	3461.06	37.84	31.95	29.67	19.40
3	240830	Nova_Cruz	98148.00	195.31	881.37	246.35	0.00	178.63	1.95	1.65	1.53	1.00
3	240890	Parelhas	80467.00	160.13	722.59	201.97	0.00	146.45	1.60	1.35	1.26	0.82
3	241120	Santa_Cruz	184947.00	368.04	1660.82	464.22	0.00	336.60	3.68	3.11	2.89	1.89
3	241140	Santana_Do_Matos	76673.00	152.58	688.52	192.45	0.00	139.54	1.53	1.29	1.20	0.78
3	241250	Sao_Miguel	34985.00	69.62	314.17	87.81	0.00	63.67	0.70	0.59	0.55	0.36
3	241255	Sao_Miguel_Do_Gostoso	29468.00	58.64	264.62	73.96	0.00	53.63	0.59	0.50	0.46	0.30
3	241260	Sao_Paulo_Do_Potengi	141433.00	281.45	1270.07	355.00	0.00	257.41	2.81	2.38	2.21	1.44
3	241410	Tenente_Ananias	157917.00	314.25	1418.09	396.37	0.00	287.41	3.14	2.65	2.46	1.61
