NIVEL,CODIGO,DESTINO,COD_ESP,RECURSO,POP_ATENDIDA,ATEND_FTE
1,478,"Mariehamn",1,"Physicians",12047,4.9393
1,478,"Mariehamn",2,"Nurses",12047,30.4789
1,478,"Mariehamn",3,"OtherCadres",12047,15.0588
1,478,"Mariehamn",4,"CommunityBased",12047,58.7894
1,478,"Mariehamn",5,"Beds",12047,0
1,478,"Mariehamn",6,"CTScanner",12047,0
1,478,"Mariehamn",7,"MRIUnit",12047,0
1,478,"Mariehamn",8,"Mammography",12047,0
1,478,"Mariehamn",9,"Radiotherapy",12047,0
1,170,"Jomala",1,"Physicians",6521,2.6736
1,170,"Jomala",2,"Nurses",6521,16.4981
1,170,"Jomala",3,"OtherCadres",6521,8.1512
1,170,"Jomala",4,"CommunityBased",6521,31.8225
1,170,"Jomala",5,"Beds",6521,0
1,170,"Jomala",6,"CTScanner",6521,0
1,170,"Jomala",7,"MRIUnit",6521,0
1,170,"Jomala",8,"Mammography",6521,0
1,170,"Jomala",9,"Radiotherapy",6521,0
1,43,"Eckerö",1,"Physicians",1016,0.4166
1,43,"Eckerö",2,"Nurses",1016,2.5705
1,43,"Eckerö",3,"OtherCadres",1016,1.27
1,43,"Eckerö",4,"CommunityBased",1016,4.9581
1,43,"Eckerö",5,"Beds",1016,0
1,43,"Eckerö",6,"CTScanner",1016,0
1,43,"Eckerö",7,"MRIUnit",1016,0
1,43,"Eckerö",8,"Mammography",1016,0
1,43,"Eckerö",9,"Radiotherapy",1016,0
1,35,"Brändö",1,"Physicians",461,0.189
1,35,"Brändö",2,"Nurses",461,1.1663
1,35,"Brändö",3,"OtherCadres",461,0.5763
1,35,"Brändö",4,"CommunityBased",461,2.2497
1,35,"Brändö",5,"Beds",461,0
1,35,"Brändö",6,"CTScanner",461,0
1,35,"Brändö",7,"MRIUnit",461,0
1,35,"Brändö",8,"Mammography",461,0
1,35,"Brändö",9,"Radiotherapy",461,0
1,941,"Vårdö",1,"Physicians",518,0.2124
1,941,"Vårdö",2,"Nurses",518,1.3105
1,941,"Vårdö",3,"OtherCadres",518,0.6475
1,941,"Vårdö",4,"CommunityBased",518,2.5278
1,941,"Vårdö",5,"Beds",518,0
1,941,"Vårdö",6,"CTScanner",518,0
1,941,"Vårdö",7,"MRIUnit",518,0
1,941,"Vårdö",8,"Mammography",518,0
1,941,"Vårdö",9,"Radiotherapy",518,0
1,766,"Sottunga",1,"Physicians",426,0.1746
1,766,"Sottunga",2,"Nurses",426,1.0778
1,766,"Sottunga",3,"OtherCadres",426,0.5325
1,766,"Sottunga",4,"CommunityBased",426,2.0788
1,766,"Sottunga",5,"Beds",426,0
1,766,"Sottunga",6,"CTScanner",426,0
1,766,"Sottunga",7,"MRIUnit",426,0
1,766,"Sottunga",8,"Mammography",426,0
1,766,"Sottunga",9,"Radiotherapy",426,0
1,60,"Finström",1,"Physicians",8646,3.5449
1,60,"Finström",2,"Nurses",8646,21.8744
1,60,"Finström",3,"OtherCadres",8646,10.8077
1,60,"Finström",4,"CommunityBased",8646,42.1925
1,60,"Finström",5,"Beds",8646,0
1,60,"Finström",6,"CTScanner",8646,0
1,60,"Finström",7,"MRIUnit",8646,0
1,60,"Finström",8,"Mammography",8646,0
1,60,"Finström",9,"Radiotherapy",8646,0
1,736,"Saltvik",1,"Physicians",1790,0.7339
1,736,"Saltvik",2,"Nurses",1790,4.5287
1,736,"Saltvik",3,"OtherCadres",1790,2.2375
1,736,"Saltvik",4,"CommunityBased",1790,8.7352
1,736,"Saltvik",5,"Beds",1790,0
1,736,"Saltvik",6,"CTScanner",1790,0
1,736,"Saltvik",7,"MRIUnit",1790,0
1,736,"Saltvik",8,"Mammography",1790,0
1,736,"Saltvik",9,"Radiotherapy",1790,0
1,62,"Föglö",1,"Physicians",546,0.2239
1,62,"Föglö",2,"Nurses",546,1.3814
1,62,"Föglö",3,"OtherCadres",546,0.6825
1,62,"Föglö",4,"CommunityBased",546,2.6645
1,62,"Föglö",5,"Beds",546,0
1,62,"Föglö",6,"CTScanner",546,0
1,62,"Föglö",7,"MRIUnit",546,0
1,62,"Föglö",8,"Mammography",546,0
1,62,"Föglö",9,"Radiotherapy",546,0
1,318,"Kökar",1,"Physicians",226,0.0927
1,318,"Kökar",2,"Nurses",226,0.5718
1,318,"Kökar",3,"OtherCadres",226,0.2825
1,318,"Kökar",4,"CommunityBased",226,1.1029
1,318,"Kökar",5,"Beds",226,0
1,318,"Kökar",6,"CTScanner",226,0
1,318,"Kökar",7,"MRIUnit",226,0
1,318,"Kökar",8,"Mammography",226,0
1,318,"Kökar",9,"Radiotherapy",226,0
2,478,"Mariehamn",1,"Physicians",12047,20.11849
2,478,"Mariehamn",2,"Nurses",12047,14.4564
2,478,"Mariehamn",3,"OtherCadres",12047,30.23797
2,478,"Mariehamn",4,"CommunityBased",12047,0
2,478,"Mariehamn",5,"Beds",12047,32.16549
2,478,"Mariehamn",6,"CTScanner",12047,0.0795102
2,478,"Mariehamn",7,"MRIUnit",12047,0.060235
2,478,"Mariehamn",8,"Mammography",12047,0.0373457
2,478,"Mariehamn",9,"Radiotherapy",12047,0.0036141
2,941,"Vårdö",1,"Physicians",1995,3.33165
2,941,"Vårdö",2,"Nurses",1995,2.394
2,941,"Vårdö",3,"OtherCadres",1995,5.00745
2,941,"Vårdö",4,"CommunityBased",1995,0
2,941,"Vårdö",5,"Beds",1995,5.32665
2,941,"Vårdö",6,"CTScanner",1995,0.013167
2,941,"Vårdö",7,"MRIUnit",1995,0.009975
2,941,"Vårdö",8,"Mammography",1995,0.0061845
2,941,"Vårdö",9,"Radiotherapy",1995,0.0005985
2,60,"Finström",1,"Physicians",8646,14.43882
2,60,"Finström",2,"Nurses",8646,10.3752
2,60,"Finström",3,"OtherCadres",8646,21.70146
2,60,"Finström",4,"CommunityBased",8646,0
2,60,"Finström",5,"Beds",8646,23.08482
2,60,"Finström",6,"CTScanner",8646,0.0570636
2,60,"Finström",7,"MRIUnit",8646,0.04323
2,60,"Finström",8,"Mammography",8646,0.0268026
2,60,"Finström",9,"Radiotherapy",8646,0.0025938
2,736,"Saltvik",1,"Physicians",8737,14.59079
2,736,"Saltvik",2,"Nurses",8737,10.4844
2,736,"Saltvik",3,"OtherCadres",8737,21.92987
2,736,"Saltvik",4,"CommunityBased",8737,0
2,736,"Saltvik",5,"Beds",8737,23.32779
2,736,"Saltvik",6,"CTScanner",8737,0.0576642
2,736,"Saltvik",7,"MRIUnit",8737,0.043685
2,736,"Saltvik",8,"Mammography",8737,0.0270847
2,736,"Saltvik",9,"Radiotherapy",8737,0.0026211
2,62,"Föglö",1,"Physicians",772,1.28924
2,62,"Föglö",2,"Nurses",772,0.9264
2,62,"Föglö",3,"OtherCadres",772,1.93772
2,62,"Föglö",4,"CommunityBased",772,0
2,62,"Föglö",5,"Beds",772,2.06124
2,62,"Föglö",6,"CTScanner",772,0.0050952
2,62,"Föglö",7,"MRIUnit",772,0.00386
2,62,"Föglö",8,"Mammography",772,0.0023932
2,62,"Föglö",9,"Radiotherapy",772,0.0002316
2,318,"Kökar",1,"Physicians",0,0
2,318,"Kökar",2,"Nurses",0,0
2,318,"Kökar",3,"OtherCadres",0,0
2,318,"Kökar",4,"CommunityBased",0,0
2,318,"Kökar",5,"Beds",0,0
2,318,"Kökar",6,"CTScanner",0,0
2,318,"Kökar",7,"MRIUnit",0,0
2,318,"Kökar",8,"Mammography",0,0
2,318,"Kökar",9,"Radiotherapy",0,0
3,60,"Finström",1,"Physicians",32197,64.07203
3,60,"Finström",2,"Nurses",32197,289.12906
3,60,"Finström",3,"OtherCadres",32197,80.81447
3,60,"Finström",4,"CommunityBased",32197,0
3,60,"Finström",5,"Beds",32197,58.59854
3,60,"Finström",6,"CTScanner",32197,0.6407203
3,60,"Finström",7,"MRIUnit",32197,0.5409096
3,60,"Finström",8,"Mammography",32197,0.5022732
3,60,"Finström",9,"Radiotherapy",32197,0.3284094
