NIVEL,CODIGO,DESTINO,COD_ESP,RECURSO,POP_ATENDIDA,ATEND_FTE
1,260005,"Abreu_E_Lima",1,"Physicians",107447,44.0533
1,260005,"Abreu_E_Lima",2,"Nurses",107447,271.8409
1,260005,"Abreu_E_Lima",3,"OtherCadres",107447,134.3088
1,260005,"Abreu_E_Lima",4,"CommunityBased",107447,524.3414
1,260005,"Abreu_E_Lima",5,"Beds",107447,0
1,260005,"Abreu_E_Lima",6,"CTScanner",107447,0
1,260005,"Abreu_E_Lima",7,"MRIUnit",107447,0
1,260005,"Abreu_E_Lima",8,"Mammography",107447,0
1,260005,"Abreu_E_Lima",9,"Radiotherapy",107447,0
1,260010,"Afogados_Da_Ingazeira",1,"Physicians",79128,32.4425
1,260010,"Afogados_Da_Ingazeira",2,"Nurses",79128,200.1939
1,260010,"Afogados_Da_Ingazeira",3,"OtherCadres",79128,98.91
1,260010,"Afogados_Da_Ingazeira",4,"CommunityBased",79128,386.1447
1,260010,"Afogados_Da_Ingazeira",5,"Beds",79128,0
1,260010,"Afogados_Da_Ingazeira",6,"CTScanner",79128,0
1,260010,"Afogados_Da_Ingazeira",7,"MRIUnit",79128,0
1,260010,"Afogados_Da_Ingazeira",8,"Mammography",79128,0
1,260010,"Afogados_Da_Ingazeira",9,"Radiotherapy",79128,0
1,260020,"Afranio",1,"Physicians",20984,8.6034
1,260020,"Afranio",2,"Nurses",20984,53.0895
1,260020,"Afranio",3,"OtherCadres",20984,26.23
1,260020,"Afranio",4,"CommunityBased",20984,102.4019
1,260020,"Afranio",5,"Beds",20984,0
1,260020,"Afranio",6,"CTScanner",20984,0
1,260020,"Afranio",7,"MRIUnit",20984,0
1,260020,"Afranio",8,"Mammography",20984,0
1,260020,"Afranio",9,"Radiotherapy",20984,0
1,260030,"Agrestina",1,"Physicians",74392,30.5007
1,260030,"Agrestina",2,"Nurses",74392,188.2118
1,260030,"Agrestina",3,"OtherCadres",74392,92.99
1,260030,"Agrestina",4,"CommunityBased",74392,363.033
1,260030,"Agrestina",5,"Beds",74392,0
1,260030,"Agrestina",6,"CTScanner",74392,0
1,260030,"Agrestina",7,"MRIUnit",74392,0
1,260030,"Agrestina",8,"Mammography",74392,0
1,260030,"Agrestina",9,"Radiotherapy",74392,0
1,260050,"Aguas_Belas",1,"Physicians",46588,19.1011
1,260050,"Aguas_Belas",2,"Nurses",46588,117.8676
1,260050,"Aguas_Belas",3,"OtherCadres",46588,58.235
1,260050,"Aguas_Belas",4,"CommunityBased",46588,227.3494
1,260050,"Aguas_Belas",5,"Beds",46588,0
1,260050,"Aguas_Belas",6,"CTScanner",46588,0
1,260050,"Aguas_Belas",7,"MRIUnit",46588,0
1,260050,"Aguas_Belas",8,"Mammography",46588,0
1,260050,"Aguas_Belas",9,"Radiotherapy",46588,0
1,260070,"Alianca",1,"Physicians",139131,57.0437
1,260070,"Alianca",2,"Nurses",139131,352.0015
1,260070,"Alianca",3,"OtherCadres",139131,173.914
1,260070,"Alianca",4,"CommunityBased",139131,678.9593
1,260070,"Alianca",5,"Beds",139131,0
1,260070,"Alianca",6,"CTScanner",139131,0
1,260070,"Alianca",7,"MRIUnit",139131,0
1,260070,"Alianca",8,"Mammography",139131,0
1,260070,"Alianca",9,"Radiotherapy",139131,0
1,260110,"Araripina",1,"Physicians",90559,37.1292
1,260110,"Araripina",2,"Nurses",90559,229.1143
1,260110,"Araripina",3,"OtherCadres",90559,113.1988
1,260110,"Araripina",4,"CommunityBased",90559,441.9279
1,260110,"Araripina",5,"Beds",90559,0
1,260110,"Araripina",6,"CTScanner",90559,0
1,260110,"Araripina",7,"MRIUnit",90559,0
1,260110,"Araripina",8,"Mammography",90559,0
1,260110,"Araripina",9,"Radiotherapy",90559,0
1,260140,"Barreiros",1,"Physicians",68548,28.1046
1,260140,"Barreiros",2,"Nurses",68548,173.4264
1,260140,"Barreiros",3,"OtherCadres",68548,85.685
1,260140,"Barreiros",4,"CommunityBased",68548,334.5142
1,260140,"Barreiros",5,"Beds",68548,0
1,260140,"Barreiros",6,"CTScanner",68548,0
1,260140,"Barreiros",7,"MRIUnit",68548,0
1,260140,"Barreiros",8,"Mammography",68548,0
1,260140,"Barreiros",9,"Radiotherapy",68548,0
1,260160,"Belem_Do_Sao_Francisco",1,"Physicians",22356,9.166
1,260160,"Belem_Do_Sao_Francisco",2,"Nurses",22356,56.5607
1,260160,"Belem_Do_Sao_Francisco",3,"OtherCadres",22356,27.945
1,260160,"Belem_Do_Sao_Francisco",4,"CommunityBased",22356,109.0973
1,260160,"Belem_Do_Sao_Francisco",5,"Beds",22356,0
1,260160,"Belem_Do_Sao_Francisco",6,"CTScanner",22356,0
1,260160,"Belem_Do_Sao_Francisco",7,"MRIUnit",22356,0
1,260160,"Belem_Do_Sao_Francisco",8,"Mammography",22356,0
1,260160,"Belem_Do_Sao_Francisco",9,"Radiotherapy",22356,0
1,260170,"Belo_Jardim",1,"Physicians",110239,45.198
1,260170,"Belo_Jardim",2,"Nurses",110239,278.9047
1,260170,"Belo_Jardim",3,"OtherCadres",110239,137.7988
1,260170,"Belo_Jardim",4,"CommunityBased",110239,537.9663
1,260170,"Belo_Jardim",5,"Beds",110239,0
1,260170,"Belo_Jardim",6,"CTScanner",110239,0
1,260170,"Belo_Jardim",7,"MRIUnit",110239,0
1,260170,"Belo_Jardim",8,"Mammography",110239,0
1,260170,"Belo_Jardim",9,"Radiotherapy",110239,0
1,260180,"Betania",1,"Physicians",13666,5.6031
1,260180,"Betania",2,"Nurses",13666,34.575
1,260180,"Betania",3,"OtherCadres",13666,17.0825
1,260180,"Betania",4,"CommunityBased",13666,66.6901
1,260180,"Betania",5,"Beds",13666,0
1,260180,"Betania",6,"CTScanner",13666,0
1,260180,"Betania",7,"MRIUnit",13666,0
1,260180,"Betania",8,"Mammography",13666,0
1,260180,"Betania",9,"Radiotherapy",13666,0
1,260190,"Bezerros",1,"Physicians",122009,50.0237
1,260190,"Bezerros",2,"Nurses",122009,308.6828
1,260190,"Bezerros",3,"OtherCadres",122009,152.5114
1,260190,"Bezerros",4,"CommunityBased",122009,595.4039
1,260190,"Bezerros",5,"Beds",122009,0
1,260190,"Bezerros",6,"CTScanner",122009,0
1,260190,"Bezerros",7,"MRIUnit",122009,0
1,260190,"Bezerros",8,"Mammography",122009,0
1,260190,"Bezerros",9,"Radiotherapy",122009,0
1,260200,"Bodoco",1,"Physicians",40887,16.7637
1,260200,"Bodoco",2,"Nurses",40887,103.4441
1,260200,"Bodoco",3,"OtherCadres",40887,51.1088
1,260200,"Bodoco",4,"CommunityBased",40887,199.5286
1,260200,"Bodoco",5,"Beds",40887,0
1,260200,"Bodoco",6,"CTScanner",40887,0
1,260200,"Bodoco",7,"MRIUnit",40887,0
1,260200,"Bodoco",8,"Mammography",40887,0
1,260200,"Bodoco",9,"Radiotherapy",40887,0
1,260210,"Bom_Conselho",1,"Physicians",52133,21.3745
1,260210,"Bom_Conselho",2,"Nurses",52133,131.8965
1,260210,"Bom_Conselho",3,"OtherCadres",52133,65.1663
1,260210,"Bom_Conselho",4,"CommunityBased",52133,254.409
1,260210,"Bom_Conselho",5,"Beds",52133,0
1,260210,"Bom_Conselho",6,"CTScanner",52133,0
1,260210,"Bom_Conselho",7,"MRIUnit",52133,0
1,260210,"Bom_Conselho",8,"Mammography",52133,0
1,260210,"Bom_Conselho",9,"Radiotherapy",52133,0
1,260220,"Bom_Jardim",1,"Physicians",42206,17.3045
1,260220,"Bom_Jardim",2,"Nurses",42206,106.7812
1,260220,"Bom_Jardim",3,"OtherCadres",42206,52.7575
1,260220,"Bom_Jardim",4,"CommunityBased",42206,205.9653
1,260220,"Bom_Jardim",5,"Beds",42206,0
1,260220,"Bom_Jardim",6,"CTScanner",42206,0
1,260220,"Bom_Jardim",7,"MRIUnit",42206,0
1,260220,"Bom_Jardim",8,"Mammography",42206,0
1,260220,"Bom_Jardim",9,"Radiotherapy",42206,0
1,260280,"Buique",1,"Physicians",62367,25.5705
1,260280,"Buique",2,"Nurses",62367,157.7885
1,260280,"Buique",3,"OtherCadres",62367,77.9588
1,260280,"Buique",4,"CommunityBased",62367,304.351
1,260280,"Buique",5,"Beds",62367,0
1,260280,"Buique",6,"CTScanner",62367,0
1,260280,"Buique",7,"MRIUnit",62367,0
1,260280,"Buique",8,"Mammography",62367,0
1,260280,"Buique",9,"Radiotherapy",62367,0
1,260290,"Cabo_De_Santo_Agostinho",1,"Physicians",397195,162.8499
1,260290,"Cabo_De_Santo_Agostinho",2,"Nurses",397195,1004.9033
1,260290,"Cabo_De_Santo_Agostinho",3,"OtherCadres",397195,496.4938
1,260290,"Cabo_De_Santo_Agostinho",4,"CommunityBased",397195,1938.3115
1,260290,"Cabo_De_Santo_Agostinho",5,"Beds",397195,0
1,260290,"Cabo_De_Santo_Agostinho",6,"CTScanner",397195,0
1,260290,"Cabo_De_Santo_Agostinho",7,"MRIUnit",397195,0
1,260290,"Cabo_De_Santo_Agostinho",8,"Mammography",397195,0
1,260290,"Cabo_De_Santo_Agostinho",9,"Radiotherapy",397195,0
1,260300,"Cabrobo",1,"Physicians",36599,15.0056
1,260300,"Cabrobo",2,"Nurses",36599,92.5955
1,260300,"Cabrobo",3,"OtherCadres",36599,45.7488
1,260300,"Cabrobo",4,"CommunityBased",36599,178.6031
1,260300,"Cabrobo",5,"Beds",36599,0
1,260300,"Cabrobo",6,"CTScanner",36599,0
1,260300,"Cabrobo",7,"MRIUnit",36599,0
1,260300,"Cabrobo",8,"Mammography",36599,0
1,260300,"Cabrobo",9,"Radiotherapy",36599,0
1,260320,"Caetes",1,"Physicians",30814,12.6337
1,260320,"Caetes",2,"Nurses",30814,77.9594
1,260320,"Caetes",3,"OtherCadres",30814,38.5175
1,260320,"Caetes",4,"CommunityBased",30814,150.3723
1,260320,"Caetes",5,"Beds",30814,0
1,260320,"Caetes",6,"CTScanner",30814,0
1,260320,"Caetes",7,"MRIUnit",30814,0
1,260320,"Caetes",8,"Mammography",30814,0
1,260320,"Caetes",9,"Radiotherapy",30814,0
1,260345,"Camaragibe",1,"Physicians",229525,94.1053
1,260345,"Camaragibe",2,"Nurses",229525,580.6982
1,260345,"Camaragibe",3,"OtherCadres",229525,286.9063
1,260345,"Camaragibe",4,"CommunityBased",229525,1120.082
1,260345,"Camaragibe",5,"Beds",229525,0
1,260345,"Camaragibe",6,"CTScanner",229525,0
1,260345,"Camaragibe",7,"MRIUnit",229525,0
1,260345,"Camaragibe",8,"Mammography",229525,0
1,260345,"Camaragibe",9,"Radiotherapy",229525,0
1,260370,"Canhotinho",1,"Physicians",26786,10.9823
1,260370,"Canhotinho",2,"Nurses",26786,67.7686
1,260370,"Canhotinho",3,"OtherCadres",26786,33.4825
1,260370,"Canhotinho",4,"CommunityBased",26786,130.7157
1,260370,"Canhotinho",5,"Beds",26786,0
1,260370,"Canhotinho",6,"CTScanner",26786,0
1,260370,"Canhotinho",7,"MRIUnit",26786,0
1,260370,"Canhotinho",8,"Mammography",26786,0
1,260370,"Canhotinho",9,"Radiotherapy",26786,0
1,260380,"Capoeiras",1,"Physicians",21623,8.8654
1,260380,"Capoeiras",2,"Nurses",21623,54.7062
1,260380,"Capoeiras",3,"OtherCadres",21623,27.0288
1,260380,"Capoeiras",4,"CommunityBased",21623,105.5202
1,260380,"Capoeiras",5,"Beds",21623,0
1,260380,"Capoeiras",6,"CTScanner",21623,0
1,260380,"Capoeiras",7,"MRIUnit",21623,0
1,260380,"Capoeiras",8,"Mammography",21623,0
1,260380,"Capoeiras",9,"Radiotherapy",21623,0
1,260392,"Carnaubeira_Da_Penha",1,"Physicians",13844,5.676
1,260392,"Carnaubeira_Da_Penha",2,"Nurses",13844,35.0253
1,260392,"Carnaubeira_Da_Penha",3,"OtherCadres",13844,17.305
1,260392,"Carnaubeira_Da_Penha",4,"CommunityBased",13844,67.5587
1,260392,"Carnaubeira_Da_Penha",5,"Beds",13844,0
1,260392,"Carnaubeira_Da_Penha",6,"CTScanner",13844,0
1,260392,"Carnaubeira_Da_Penha",7,"MRIUnit",13844,0
1,260392,"Carnaubeira_Da_Penha",8,"Mammography",13844,0
1,260392,"Carnaubeira_Da_Penha",9,"Radiotherapy",13844,0
1,260400,"Carpina",1,"Physicians",255554,104.7772
1,260400,"Carpina",2,"Nurses",255554,646.5515
1,260400,"Carpina",3,"OtherCadres",255554,319.4426
1,260400,"Carpina",4,"CommunityBased",255554,1247.1035
1,260400,"Carpina",5,"Beds",255554,0
1,260400,"Carpina",6,"CTScanner",255554,0
1,260400,"Carpina",7,"MRIUnit",255554,0
1,260400,"Carpina",8,"Mammography",255554,0
1,260400,"Carpina",9,"Radiotherapy",255554,0
1,260410,"Caruaru",1,"Physicians",454683,186.42
1,260410,"Caruaru",2,"Nurses",454683,1150.348
1,260410,"Caruaru",3,"OtherCadres",454683,568.3538
1,260410,"Caruaru",4,"CommunityBased",454683,2218.853
1,260410,"Caruaru",5,"Beds",454683,0
1,260410,"Caruaru",6,"CTScanner",454683,0
1,260410,"Caruaru",7,"MRIUnit",454683,0
1,260410,"Caruaru",8,"Mammography",454683,0
1,260410,"Caruaru",9,"Radiotherapy",454683,0
1,260430,"Cedro",1,"Physicians",12643,5.1836
1,260430,"Cedro",2,"Nurses",12643,31.9868
1,260430,"Cedro",3,"OtherCadres",12643,15.8038
1,260430,"Cedro",4,"CommunityBased",12643,61.6978
1,260430,"Cedro",5,"Beds",12643,0
1,260430,"Cedro",6,"CTScanner",12643,0
1,260430,"Cedro",7,"MRIUnit",12643,0
1,260430,"Cedro",8,"Mammography",12643,0
1,260430,"Cedro",9,"Radiotherapy",12643,0
1,260450,"Cha_Grande",1,"Physicians",196600,80.606
1,260450,"Cha_Grande",2,"Nurses",196600,497.3979
1,260450,"Cha_Grande",3,"OtherCadres",196600,245.75
1,260450,"Cha_Grande",4,"CommunityBased",196600,959.4079
1,260450,"Cha_Grande",5,"Beds",196600,0
