NIVEL,CODIGO,DESTINO,COD_ESP,RECURSO,POP_ATENDIDA,ATEND_FTE
1,167,"Joensuu",1,"Physicians",78622,10.2209
1,167,"Joensuu",2,"Nurses",78622,49.5319
1,167,"Joensuu",3,"OtherCadres",78622,28.3039
1,167,"Joensuu",4,"CommunityBased",78622,27.5177
1,167,"Joensuu",5,"Beds",78622,0
1,167,"Joensuu",6,"CTScanner",78622,0
1,167,"Joensuu",7,"MRIUnit",78622,0
1,167,"Joensuu",8,"Mammography",78622,0
1,167,"Joensuu",9,"Radiotherapy",78622,0
1,276,"Kontiolahti",1,"Physicians",14809,1.9252
1,276,"Kontiolahti",2,"Nurses",14809,9.3297
1,276,"Kontiolahti",3,"OtherCadres",14809,5.3312
1,276,"Kontiolahti",4,"CommunityBased",14809,5.1831
1,276,"Kontiolahti",5,"Beds",14809,0
1,276,"Kontiolahti",6,"CTScanner",14809,0
1,276,"Kontiolahti",7,"MRIUnit",14809,0
1,276,"Kontiolahti",8,"Mammography",14809,0
1,276,"Kontiolahti",9,"Radiotherapy",14809,0
1,426,"Liperi",1,"Physicians",11314,1.4708
1,426,"Liperi",2,"Nurses",11314,7.1278
1,426,"Liperi",3,"OtherCadres",11314,4.073
1,426,"Liperi",4,"CommunityBased",11314,3.9599
1,426,"Liperi",5,"Beds",11314,0
1,426,"Liperi",6,"CTScanner",11314,0
1,426,"Liperi",7,"MRIUnit",11314,0
1,426,"Liperi",8,"Mammography",11314,0
1,426,"Liperi",9,"Radiotherapy",11314,0
1,422,"Lieksa",1,"Physicians",9068,1.1788
1,422,"Lieksa",2,"Nurses",9068,5.7128
1,422,"Lieksa",3,"OtherCadres",9068,3.2645
1,422,"Lieksa",4,"CommunityBased",9068,3.1738
1,422,"Lieksa",5,"Beds",9068,0
1,422,"Lieksa",6,"CTScanner",9068,0
1,422,"Lieksa",7,"MRIUnit",9068,0
1,422,"Lieksa",8,"Mammography",9068,0
1,422,"Lieksa",9,"Radiotherapy",9068,0
1,541,"Nurmes",1,"Physicians",8149,1.0594
1,541,"Nurmes",2,"Nurses",8149,5.1339
1,541,"Nurmes",3,"OtherCadres",8149,2.9336
1,541,"Nurmes",4,"CommunityBased",8149,2.8521
1,541,"Nurmes",5,"Beds",8149,0
1,541,"Nurmes",6,"CTScanner",8149,0
1,541,"Nurmes",7,"MRIUnit",8149,0
1,541,"Nurmes",8,"Mammography",8149,0
1,541,"Nurmes",9,"Radiotherapy",8149,0
1,309,"Outokumpu",1,"Physicians",5606,0.7288
1,309,"Outokumpu",2,"Nurses",5606,3.5318
1,309,"Outokumpu",3,"OtherCadres",5606,2.0182
1,309,"Outokumpu",4,"CommunityBased",5606,1.9621
1,309,"Outokumpu",5,"Beds",5606,0
1,309,"Outokumpu",6,"CTScanner",5606,0
1,309,"Outokumpu",7,"MRIUnit",5606,0
1,309,"Outokumpu",8,"Mammography",5606,0
1,309,"Outokumpu",9,"Radiotherapy",5606,0
1,146,"Ilomantsi",1,"Physicians",3908,0.508
1,146,"Ilomantsi",2,"Nurses",3908,2.462
1,146,"Ilomantsi",3,"OtherCadres",3908,1.4069
1,146,"Ilomantsi",4,"CommunityBased",3908,1.3678
1,146,"Ilomantsi",5,"Beds",3908,0
1,146,"Ilomantsi",6,"CTScanner",3908,0
1,146,"Ilomantsi",7,"MRIUnit",3908,0
1,146,"Ilomantsi",8,"Mammography",3908,0
1,146,"Ilomantsi",9,"Radiotherapy",3908,0
1,176,"Juuka",1,"Physicians",3743,0.4866
1,176,"Juuka",2,"Nurses",3743,2.3581
1,176,"Juuka",3,"OtherCadres",3743,1.3475
1,176,"Juuka",4,"CommunityBased",3743,1.3101
1,176,"Juuka",5,"Beds",3743,0
1,176,"Juuka",6,"CTScanner",3743,0
1,176,"Juuka",7,"MRIUnit",3743,0
1,176,"Juuka",8,"Mammography",3743,0
1,176,"Juuka",9,"Radiotherapy",3743,0
1,848,"Tohmajärvi",1,"Physicians",12107,1.5739
1,848,"Tohmajärvi",2,"Nurses",12107,7.6274
1,848,"Tohmajärvi",3,"OtherCadres",12107,4.3586
1,848,"Tohmajärvi",4,"CommunityBased",12107,4.2375
1,848,"Tohmajärvi",5,"Beds",12107,0
1,848,"Tohmajärvi",6,"CTScanner",12107,0
1,848,"Tohmajärvi",7,"MRIUnit",12107,0
1,848,"Tohmajärvi",8,"Mammography",12107,0
1,848,"Tohmajärvi",9,"Radiotherapy",12107,0
1,607,"Polvijärvi",1,"Physicians",3628,0.4716
1,607,"Polvijärvi",2,"Nurses",3628,2.2856
1,607,"Polvijärvi",3,"OtherCadres",3628,1.3061
1,607,"Polvijärvi",4,"CommunityBased",3628,1.2698
1,607,"Polvijärvi",5,"Beds",3628,0
1,607,"Polvijärvi",6,"CTScanner",3628,0
1,607,"Polvijärvi",7,"MRIUnit",3628,0
1,607,"Polvijärvi",8,"Mammography",3628,0
1,607,"Polvijärvi",9,"Radiotherapy",3628,0
1,707,"Rääkkylä",1,"Physicians",1743,0.2266
1,707,"Rääkkylä",2,"Nurses",1743,1.0981
1,707,"Rääkkylä",3,"OtherCadres",1743,0.6275
1,707,"Rääkkylä",4,"CommunityBased",1743,0.6101
1,707,"Rääkkylä",5,"Beds",1743,0
1,707,"Rääkkylä",6,"CTScanner",1743,0
1,707,"Rääkkylä",7,"MRIUnit",1743,0
1,707,"Rääkkylä",8,"Mammography",1743,0
1,707,"Rääkkylä",9,"Radiotherapy",1743,0
2,167,"Joensuu",1,"Physicians",118425,57.197
2,167,"Joensuu",2,"Nurses",118425,32.9982
2,167,"Joensuu",3,"OtherCadres",118425,79.1958
2,167,"Joensuu",4,"CommunityBased",118425,0
