NIVEL	CODIGO	DESTINO	POP ATENDIDA	Physicians	Nurses	OtherCadres	CommunityBased	Beds	CTScanner	MRIUnit	Mammography	Radiotherapy
3	520013	Acreuna	108236.00	215.39	971.96	271.67	0.00	196.99	2.15	1.82	1.69	1.10
3	520025	Aguas_Lindas_De_Goias	223335.00	444.44	2005.55	560.57	0.00	406.47	4.44	3.75	3.48	2.28
3	520060	Alto_Paraiso_De_Goias	26262.00	52.26	235.83	65.92	0.00	47.80	0.52	0.44	0.41	0.27
3	520080	Alvorada_Do_Norte	98295.00	195.61	882.69	246.72	0.00	178.90	1.96	1.65	1.53	1.00
3	520110	Anapolis	733149.00	1458.97	6583.68	1840.20	0.00	1334.33	14.59	12.32	11.44	7.48
3	520130	Anicuns	88981.00	177.07	799.05	223.34	0.00	161.95	1.77	1.49	1.39	0.91
3	520140	Aparecida_De_Goiania	679425.00	1352.06	6101.24	1705.36	0.00	1236.55	13.52	11.41	10.60	6.93
3	520215	Araguapaz	15568.00	30.98	139.80	39.08	0.00	28.33	0.31	0.26	0.24	0.16
3	520250	Aruana	16606.00	33.05	149.12	41.68	0.00	30.22	0.33	0.28	0.26	0.17
3	520330	Bela_Vista_De_Goias	58184.00	115.79	522.49	146.04	0.00	105.89	1.16	0.98	0.91	0.59
3	520400	Cabeceiras	8563.00	17.04	76.90	21.49	0.00	15.58	0.17	0.14	0.13	0.09
3	520425	Cachoeira_Dourada	168102.00	334.52	1509.56	421.94	0.00	305.95	3.35	2.82	2.62	1.71
3	520430	Cacu	51699.00	102.88	464.26	129.76	0.00	94.09	1.03	0.87	0.81	0.53
3	520440	Caiaponia	31896.00	63.47	286.43	80.06	0.00	58.05	0.63	0.54	0.50	0.33
3	520490	Campos_Belos	30513.00	60.72	274.01	76.59	0.00	55.53	0.61	0.51	0.48	0.31
3	520510	Catalao	140081.00	278.76	1257.93	351.60	0.00	254.95	2.79	2.35	2.19	1.43
3	520530	Cavalcante	14138.00	28.13	126.96	35.49	0.00	25.73	0.28	0.24	0.22	0.14
3	520547	Chapadao_Do_Ceu	10615.00	21.12	95.32	26.64	0.00	19.32	0.21	0.18	0.17	0.11
3	520590	Corumbaiba	14743.00	29.34	132.39	37.00	0.00	26.83	0.29	0.25	0.23	0.15
3	520620	Cristalina	62296.00	123.97	559.42	156.36	0.00	113.38	1.24	1.05	0.97	0.64
3	520740	Edeia	30659.00	61.01	275.32	76.95	0.00	55.80	0.61	0.52	0.48	0.31
3	520790	Flores_De_Goias	23864.00	47.49	214.30	59.90	0.00	43.43	0.47	0.40	0.37	0.24
