NIVEL,CODIGO,DESTINO,COD_ESP,RECURSO,POP_ATENDIDA,ATEND_FTE
1,270030,"Arapiraca",1,"Physicians",405977,166.4506
1,270030,"Arapiraca",2,"Nurses",405977,1027.1218
1,270030,"Arapiraca",3,"OtherCadres",405977,507.4713
1,270030,"Arapiraca",4,"CommunityBased",405977,1981.1677
1,270030,"Arapiraca",5,"Beds",405977,0
1,270030,"Arapiraca",6,"CTScanner",405977,0
1,270030,"Arapiraca",7,"MRIUnit",405977,0
1,270030,"Arapiraca",8,"Mammography",405977,0
1,270030,"Arapiraca",9,"Radiotherapy",405977,0
1,270040,"Atalaia",1,"Physicians",50692,20.7837
1,270040,"Atalaia",2,"Nurses",50692,128.2508
1,270040,"Atalaia",3,"OtherCadres",50692,63.365
1,270040,"Atalaia",4,"CommunityBased",50692,247.377
1,270040,"Atalaia",5,"Beds",50692,0
1,270040,"Atalaia",6,"CTScanner",50692,0
1,270040,"Atalaia",7,"MRIUnit",50692,0
1,270040,"Atalaia",8,"Mammography",50692,0
1,270040,"Atalaia",9,"Radiotherapy",50692,0
1,270070,"Batalha",1,"Physicians",54617,22.393
1,270070,"Batalha",2,"Nurses",54617,138.181
1,270070,"Batalha",3,"OtherCadres",54617,68.2714
1,270070,"Batalha",4,"CommunityBased",54617,266.531
1,270070,"Batalha",5,"Beds",54617,0
1,270070,"Batalha",6,"CTScanner",54617,0
1,270070,"Batalha",7,"MRIUnit",54617,0
1,270070,"Batalha",8,"Mammography",54617,0
1,270070,"Batalha",9,"Radiotherapy",54617,0
1,270080,"Belem",1,"Physicians",11425,4.6842
1,270080,"Belem",2,"Nurses",11425,28.9053
1,270080,"Belem",3,"OtherCadres",11425,14.2813
1,270080,"Belem",4,"CommunityBased",11425,55.754
1,270080,"Belem",5,"Beds",11425,0
1,270080,"Belem",6,"CTScanner",11425,0
1,270080,"Belem",7,"MRIUnit",11425,0
1,270080,"Belem",8,"Mammography",11425,0
1,270080,"Belem",9,"Radiotherapy",11425,0
1,270100,"Boca_Da_Mata",1,"Physicians",62631,25.6786
1,270100,"Boca_Da_Mata",2,"Nurses",62631,158.4564
1,270100,"Boca_Da_Mata",3,"OtherCadres",62631,78.2888
1,270100,"Boca_Da_Mata",4,"CommunityBased",62631,305.6393
1,270100,"Boca_Da_Mata",5,"Beds",62631,0
1,270100,"Boca_Da_Mata",6,"CTScanner",62631,0
1,270100,"Boca_Da_Mata",7,"MRIUnit",62631,0
1,270100,"Boca_Da_Mata",8,"Mammography",62631,0
1,270100,"Boca_Da_Mata",9,"Radiotherapy",62631,0
1,270120,"Cacimbinhas",1,"Physicians",17329,7.1049
1,270120,"Cacimbinhas",2,"Nurses",17329,43.8424
1,270120,"Cacimbinhas",3,"OtherCadres",17329,21.6613
1,270120,"Cacimbinhas",4,"CommunityBased",17329,84.5655
1,270120,"Cacimbinhas",5,"Beds",17329,0
1,270120,"Cacimbinhas",6,"CTScanner",17329,0
1,270120,"Cacimbinhas",7,"MRIUnit",17329,0
1,270120,"Cacimbinhas",8,"Mammography",17329,0
1,270120,"Cacimbinhas",9,"Radiotherapy",17329,0
1,270150,"Campo_Grande",1,"Physicians",23317,9.56
1,270150,"Campo_Grande",2,"Nurses",23317,58.9921
1,270150,"Campo_Grande",3,"OtherCadres",23317,29.1464
1,270150,"Campo_Grande",4,"CommunityBased",23317,113.7869
1,270150,"Campo_Grande",5,"Beds",23317,0
1,270150,"Campo_Grande",6,"CTScanner",23317,0
1,270150,"Campo_Grande",7,"MRIUnit",23317,0
1,270150,"Campo_Grande",8,"Mammography",23317,0
1,270150,"Campo_Grande",9,"Radiotherapy",23317,0
1,270170,"Capela",1,"Physicians",41328,16.9445
1,270170,"Capela",2,"Nurses",41328,104.5599
1,270170,"Capela",3,"OtherCadres",41328,51.6601
1,270170,"Capela",4,"CommunityBased",41328,201.6806
1,270170,"Capela",5,"Beds",41328,0
1,270170,"Capela",6,"CTScanner",41328,0
1,270170,"Capela",7,"MRIUnit",41328,0
1,270170,"Capela",8,"Mammography",41328,0
1,270170,"Capela",9,"Radiotherapy",41328,0
1,270230,"Coruripe",1,"Physicians",78642,32.2433
1,270230,"Coruripe",2,"Nurses",78642,198.9643
1,270230,"Coruripe",3,"OtherCadres",78642,98.3026
1,270230,"Coruripe",4,"CommunityBased",78642,383.773
1,270230,"Coruripe",5,"Beds",78642,0
1,270230,"Coruripe",6,"CTScanner",78642,0
1,270230,"Coruripe",7,"MRIUnit",78642,0
1,270230,"Coruripe",8,"Mammography",78642,0
1,270230,"Coruripe",9,"Radiotherapy",78642,0
1,270240,"Delmiro_Gouveia",1,"Physicians",98963,40.5748
1,270240,"Delmiro_Gouveia",2,"Nurses",98963,250.3764
1,270240,"Delmiro_Gouveia",3,"OtherCadres",98963,123.7038
1,270240,"Delmiro_Gouveia",4,"CommunityBased",98963,482.9394
1,270240,"Delmiro_Gouveia",5,"Beds",98963,0
