NIVEL,CODIGO,DESTINO,COD_ESP,RECURSO,POP_ATENDIDA,ATEND_FTE
1,478,"Mariehamn",1,"Physicians",12047,1.5661
1,478,"Mariehamn",2,"Nurses",12047,7.5896
1,478,"Mariehamn",3,"OtherCadres",12047,4.3369
1,478,"Mariehamn",4,"CommunityBased",12047,4.2165
1,478,"Mariehamn",5,"Beds",12047,0
1,478,"Mariehamn",6,"CTScanner",12047,0
1,478,"Mariehamn",7,"MRIUnit",12047,0
1,478,"Mariehamn",8,"Mammography",12047,0
1,478,"Mariehamn",9,"Radiotherapy",12047,0
1,170,"Jomala",1,"Physicians",6521,0.8477
1,170,"Jomala",2,"Nurses",6521,4.1082
1,170,"Jomala",3,"OtherCadres",6521,2.3476
1,170,"Jomala",4,"CommunityBased",6521,2.2824
1,170,"Jomala",5,"Beds",6521,0
1,170,"Jomala",6,"CTScanner",6521,0
1,170,"Jomala",7,"MRIUnit",6521,0
1,170,"Jomala",8,"Mammography",6521,0
1,170,"Jomala",9,"Radiotherapy",6521,0
1,417,"Lemland",1,"Physicians",2321,0.3017
1,417,"Lemland",2,"Nurses",2321,1.4622
1,417,"Lemland",3,"OtherCadres",2321,0.8356
1,417,"Lemland",4,"CommunityBased",2321,0.8123
1,417,"Lemland",5,"Beds",2321,0
1,417,"Lemland",6,"CTScanner",2321,0
1,417,"Lemland",7,"MRIUnit",2321,0
1,417,"Lemland",8,"Mammography",2321,0
1,417,"Lemland",9,"Radiotherapy",2321,0
1,76,"Hammarland",1,"Physicians",1686,0.2192
1,76,"Hammarland",2,"Nurses",1686,1.0622
1,76,"Hammarland",3,"OtherCadres",1686,0.607
1,76,"Hammarland",4,"CommunityBased",1686,0.5901
1,76,"Hammarland",5,"Beds",1686,0
1,76,"Hammarland",6,"CTScanner",1686,0
1,76,"Hammarland",7,"MRIUnit",1686,0
1,76,"Hammarland",8,"Mammography",1686,0
1,76,"Hammarland",9,"Radiotherapy",1686,0
1,43,"Eckerö",1,"Physicians",1016,0.1321
1,43,"Eckerö",2,"Nurses",1016,0.6401
1,43,"Eckerö",3,"OtherCadres",1016,0.3658
1,43,"Eckerö",4,"CommunityBased",1016,0.3556
1,43,"Eckerö",5,"Beds",1016,0
1,43,"Eckerö",6,"CTScanner",1016,0
1,43,"Eckerö",7,"MRIUnit",1016,0
1,43,"Eckerö",8,"Mammography",1016,0
1,43,"Eckerö",9,"Radiotherapy",1016,0
1,35,"Brändö",1,"Physicians",461,0.0599
1,35,"Brändö",2,"Nurses",461,0.2904
1,35,"Brändö",3,"OtherCadres",461,0.166
1,35,"Brändö",4,"CommunityBased",461,0.1614
1,35,"Brändö",5,"Beds",461,0
1,35,"Brändö",6,"CTScanner",461,0
1,35,"Brändö",7,"MRIUnit",461,0
1,35,"Brändö",8,"Mammography",461,0
1,35,"Brändö",9,"Radiotherapy",461,0
1,65,"Geta",1,"Physicians",565,0.0735
1,65,"Geta",2,"Nurses",565,0.356
1,65,"Geta",3,"OtherCadres",565,0.2034
1,65,"Geta",4,"CommunityBased",565,0.1978
1,65,"Geta",5,"Beds",565,0
1,65,"Geta",6,"CTScanner",565,0
1,65,"Geta",7,"MRIUnit",565,0
1,65,"Geta",8,"Mammography",565,0
1,65,"Geta",9,"Radiotherapy",565,0
1,941,"Vårdö",1,"Physicians",518,0.0673
1,941,"Vårdö",2,"Nurses",518,0.3263
1,941,"Vårdö",3,"OtherCadres",518,0.1865
1,941,"Vårdö",4,"CommunityBased",518,0.1813
1,941,"Vårdö",5,"Beds",518,0
1,941,"Vårdö",6,"CTScanner",518,0
1,941,"Vårdö",7,"MRIUnit",518,0
1,941,"Vårdö",8,"Mammography",518,0
1,941,"Vårdö",9,"Radiotherapy",518,0
1,438,"Lumparland",1,"Physicians",385,0.0501
1,438,"Lumparland",2,"Nurses",385,0.2426
1,438,"Lumparland",3,"OtherCadres",385,0.1386
1,438,"Lumparland",4,"CommunityBased",385,0.1348
1,438,"Lumparland",5,"Beds",385,0
1,438,"Lumparland",6,"CTScanner",385,0
1,438,"Lumparland",7,"MRIUnit",385,0
1,438,"Lumparland",8,"Mammography",385,0
1,438,"Lumparland",9,"Radiotherapy",385,0
1,766,"Sottunga",1,"Physicians",426,0.0554
1,766,"Sottunga",2,"Nurses",426,0.2684
1,766,"Sottunga",3,"OtherCadres",426,0.1534
1,766,"Sottunga",4,"CommunityBased",426,0.1491
1,766,"Sottunga",5,"Beds",426,0
1,766,"Sottunga",6,"CTScanner",426,0
