NIVEL,CODIGO,DESTINO,COD_ESP,RECURSO,POP_ATENDIDA,ATEND_FTE
1,740,"Savonlinna",1,"Physicians",34341,4.4644
1,740,"Savonlinna",2,"Nurses",34341,21.6349
1,740,"Savonlinna",3,"OtherCadres",34341,12.3627
1,740,"Savonlinna",4,"CommunityBased",34341,12.0194
1,740,"Savonlinna",5,"Beds",34341,0
1,740,"Savonlinna",6,"CTScanner",34341,0
1,740,"Savonlinna",7,"MRIUnit",34341,0
1,740,"Savonlinna",8,"Mammography",34341,0
1,740,"Savonlinna",9,"Radiotherapy",34341,0
1,178,"Juva",1,"Physicians",5048,0.6562
1,178,"Juva",2,"Nurses",5048,3.1802
1,178,"Juva",3,"OtherCadres",5048,1.8173
1,178,"Juva",4,"CommunityBased",5048,1.7668
1,178,"Juva",5,"Beds",5048,0
1,178,"Juva",6,"CTScanner",5048,0
1,178,"Juva",7,"MRIUnit",5048,0
1,178,"Juva",8,"Mammography",5048,0
1,178,"Juva",9,"Radiotherapy",5048,0
1,171,"Joroinen",1,"Physicians",18891,2.4559
1,171,"Joroinen",2,"Nurses",18891,11.9014
1,171,"Joroinen",3,"OtherCadres",18891,6.8007
1,171,"Joroinen",4,"CommunityBased",18891,6.6118
1,171,"Joroinen",5,"Beds",18891,0
1,171,"Joroinen",6,"CTScanner",18891,0
1,171,"Joroinen",7,"MRIUnit",18891,0
1,171,"Joroinen",8,"Mammography",18891,0
1,171,"Joroinen",9,"Radiotherapy",18891,0
1,90,"Heinävesi",1,"Physicians",2671,0.3472
1,90,"Heinävesi",2,"Nurses",2671,1.6827
1,90,"Heinävesi",3,"OtherCadres",2671,0.9616
1,90,"Heinävesi",4,"CommunityBased",2671,0.9349
1,90,"Heinävesi",5,"Beds",2671,0
1,90,"Heinävesi",6,"CTScanner",2671,0
1,90,"Heinävesi",7,"MRIUnit",2671,0
1,90,"Heinävesi",8,"Mammography",2671,0
1,90,"Heinävesi",9,"Radiotherapy",2671,0
1,97,"Hirvensalmi",1,"Physicians",61955,8.0542
1,97,"Hirvensalmi",2,"Nurses",61955,39.0317
1,97,"Hirvensalmi",3,"OtherCadres",61955,22.3038
1,97,"Hirvensalmi",4,"CommunityBased",61955,21.6843
1,97,"Hirvensalmi",5,"Beds",61955,0
1,97,"Hirvensalmi",6,"CTScanner",61955,0
1,97,"Hirvensalmi",7,"MRIUnit",61955,0
1,97,"Hirvensalmi",8,"Mammography",61955,0
1,97,"Hirvensalmi",9,"Radiotherapy",61955,0
1,623,"Puumala",1,"Physicians",1954,0.254
1,623,"Puumala",2,"Nurses",1954,1.231
1,623,"Puumala",3,"OtherCadres",1954,0.7034
1,623,"Puumala",4,"CommunityBased",1954,0.6839
1,623,"Puumala",5,"Beds",1954,0
1,623,"Puumala",6,"CTScanner",1954,0
1,623,"Puumala",7,"MRIUnit",1954,0
1,623,"Puumala",8,"Mammography",1954,0
1,623,"Puumala",9,"Radiotherapy",1954,0
2,740,"Savonlinna",1,"Physicians",38966,17.0612
2,740,"Savonlinna",2,"Nurses",38966,9.843
2,740,"Savonlinna",3,"OtherCadres",38966,23.6232
2,740,"Savonlinna",4,"CommunityBased",38966,0
2,740,"Savonlinna",5,"Beds",38966,39.044
2,740,"Savonlinna",6,"CTScanner",38966,0.1641
2,740,"Savonlinna",7,"MRIUnit",38966,0.1181
2,740,"Savonlinna",8,"Mammography",38966,0.0525
2,740,"Savonlinna",9,"Radiotherapy",38966,0.0033
2,178,"Juva",1,"Physicians",85894,5.7575
2,178,"Juva",2,"Nurses",85894,3.3216
2,178,"Juva",3,"OtherCadres",85894,7.9719
2,178,"Juva",4,"CommunityBased",85894,0
2,178,"Juva",5,"Beds",85894,13.1757
2,178,"Juva",6,"CTScanner",85894,0.0553
2,178,"Juva",7,"MRIUnit",85894,0.0399
2,178,"Juva",8,"Mammography",85894,0.0177
2,178,"Juva",9,"Radiotherapy",85894,0.0011
3,740,"Savonlinna",1,"Physicians",124860,20.6045
3,740,"Savonlinna",2,"Nurses",124860,74.7743
3,740,"Savonlinna",3,"OtherCadres",124860,23.9278
3,740,"Savonlinna",4,"CommunityBased",124860,0
3,740,"Savonlinna",5,"Beds",124860,26.9188
3,740,"Savonlinna",6,"CTScanner",124860,0.4985
3,740,"Savonlinna",7,"MRIUnit",124860,0.3955
3,740,"Savonlinna",8,"Mammography",124860,0.2659
3,740,"Savonlinna",9,"Radiotherapy",124860,0.1329
