NIVEL,CODIGO,DESTINO,COD_ESP,RECURSO,POP_ATENDIDA,ATEND_FTE
1,110001,"Alta_Floresta_Doeste",1,"Physicians",24987,10.2447
1,110001,"Alta_Floresta_Doeste",2,"Nurses",24987,63.2171
1,110001,"Alta_Floresta_Doeste",3,"OtherCadres",24987,31.2338
1,110001,"Alta_Floresta_Doeste",4,"CommunityBased",24987,121.9366
1,110001,"Alta_Floresta_Doeste",5,"Beds",24987,0
1,110001,"Alta_Floresta_Doeste",6,"CTScanner",24987,0
1,110001,"Alta_Floresta_Doeste",7,"MRIUnit",24987,0
1,110001,"Alta_Floresta_Doeste",8,"Mammography",24987,0
1,110001,"Alta_Floresta_Doeste",9,"Radiotherapy",24987,0
1,110002,"Ariquemes",1,"Physicians",114507,46.9479
1,110002,"Ariquemes",2,"Nurses",114507,289.7027
1,110002,"Ariquemes",3,"OtherCadres",114507,143.1338
1,110002,"Ariquemes",4,"CommunityBased",114507,558.7942
1,110002,"Ariquemes",5,"Beds",114507,0
1,110002,"Ariquemes",6,"CTScanner",114507,0
1,110002,"Ariquemes",7,"MRIUnit",114507,0
1,110002,"Ariquemes",8,"Mammography",114507,0
1,110002,"Ariquemes",9,"Radiotherapy",114507,0
1,110003,"Cabixi",1,"Physicians",5865,2.4046
1,110003,"Cabixi",2,"Nurses",5865,14.8384
1,110003,"Cabixi",3,"OtherCadres",5865,7.3313
1,110003,"Cabixi",4,"CommunityBased",5865,28.6212
1,110003,"Cabixi",5,"Beds",5865,0
1,110003,"Cabixi",6,"CTScanner",5865,0
1,110003,"Cabixi",7,"MRIUnit",5865,0
1,110003,"Cabixi",8,"Mammography",5865,0
1,110003,"Cabixi",9,"Radiotherapy",5865,0
1,110004,"Cacoal",1,"Physicians",91475,37.5048
1,110004,"Cacoal",2,"Nurses",91475,231.4317
1,110004,"Cacoal",3,"OtherCadres",91475,114.3438
1,110004,"Cacoal",4,"CommunityBased",91475,446.398
1,110004,"Cacoal",5,"Beds",91475,0
1,110004,"Cacoal",6,"CTScanner",91475,0
1,110004,"Cacoal",7,"MRIUnit",91475,0
1,110004,"Cacoal",8,"Mammography",91475,0
1,110004,"Cacoal",9,"Radiotherapy",91475,0
1,110005,"Cerejeiras",1,"Physicians",17736,7.2718
1,110005,"Cerejeiras",2,"Nurses",17736,44.8721
1,110005,"Cerejeiras",3,"OtherCadres",17736,22.17
1,110005,"Cerejeiras",4,"CommunityBased",17736,86.5517
1,110005,"Cerejeiras",5,"Beds",17736,0
1,110005,"Cerejeiras",6,"CTScanner",17736,0
1,110005,"Cerejeiras",7,"MRIUnit",17736,0
1,110005,"Cerejeiras",8,"Mammography",17736,0
1,110005,"Cerejeiras",9,"Radiotherapy",17736,0
1,110006,"Colorado_Do_Oeste",1,"Physicians",17502,7.1758
1,110006,"Colorado_Do_Oeste",2,"Nurses",17502,44.2801
1,110006,"Colorado_Do_Oeste",3,"OtherCadres",17502,21.8775
1,110006,"Colorado_Do_Oeste",4,"CommunityBased",17502,85.4098
1,110006,"Colorado_Do_Oeste",5,"Beds",17502,0
1,110006,"Colorado_Do_Oeste",6,"CTScanner",17502,0
1,110006,"Colorado_Do_Oeste",7,"MRIUnit",17502,0
1,110006,"Colorado_Do_Oeste",8,"Mammography",17502,0
1,110006,"Colorado_Do_Oeste",9,"Radiotherapy",17502,0
1,110007,"Corumbiara",1,"Physicians",8161,3.346
1,110007,"Corumbiara",2,"Nurses",8161,20.6473
1,110007,"Corumbiara",3,"OtherCadres",8161,10.2013
1,110007,"Corumbiara",4,"CommunityBased",8161,39.8257
1,110007,"Corumbiara",5,"Beds",8161,0
1,110007,"Corumbiara",6,"CTScanner",8161,0
1,110007,"Corumbiara",7,"MRIUnit",8161,0
1,110007,"Corumbiara",8,"Mammography",8161,0
1,110007,"Corumbiara",9,"Radiotherapy",8161,0
1,110008,"Costa_Marques",1,"Physicians",19257,7.8954
1,110008,"Costa_Marques",2,"Nurses",19257,48.7202
1,110008,"Costa_Marques",3,"OtherCadres",19257,24.0713
1,110008,"Costa_Marques",4,"CommunityBased",19257,93.9742
1,110008,"Costa_Marques",5,"Beds",19257,0
1,110008,"Costa_Marques",6,"CTScanner",19257,0
1,110008,"Costa_Marques",7,"MRIUnit",19257,0
1,110008,"Costa_Marques",8,"Mammography",19257,0
1,110008,"Costa_Marques",9,"Radiotherapy",19257,0
1,110009,"Espigao_Doeste",1,"Physicians",34564,14.1712
1,110009,"Espigao_Doeste",2,"Nurses",34564,87.4469
1,110009,"Espigao_Doeste",3,"OtherCadres",34564,43.205
1,110009,"Espigao_Doeste",4,"CommunityBased",34564,168.6723
1,110009,"Espigao_Doeste",5,"Beds",34564,0
1,110009,"Espigao_Doeste",6,"CTScanner",34564,0
1,110009,"Espigao_Doeste",7,"MRIUnit",34564,0
1,110009,"Espigao_Doeste",8,"Mammography",34564,0
1,110009,"Espigao_Doeste",9,"Radiotherapy",34564,0
1,110010,"Guajara_Mirim",1,"Physicians",49379,20.2454
1,110010,"Guajara_Mirim",2,"Nurses",49379,124.9289
1,110010,"Guajara_Mirim",3,"OtherCadres",49379,61.7238
1,110010,"Guajara_Mirim",4,"CommunityBased",49379,240.9695
1,110010,"Guajara_Mirim",5,"Beds",49379,0
1,110010,"Guajara_Mirim",6,"CTScanner",49379,0
1,110010,"Guajara_Mirim",7,"MRIUnit",49379,0
1,110010,"Guajara_Mirim",8,"Mammography",49379,0
1,110010,"Guajara_Mirim",9,"Radiotherapy",49379,0
1,110011,"Jaru",1,"Physicians",56012,22.9649
1,110011,"Jaru",2,"Nurses",56012,141.7104
1,110011,"Jaru",3,"OtherCadres",56012,70.015
1,110011,"Jaru",4,"CommunityBased",56012,273.3386
1,110011,"Jaru",5,"Beds",56012,0
1,110011,"Jaru",6,"CTScanner",56012,0
1,110011,"Jaru",7,"MRIUnit",56012,0
1,110011,"Jaru",8,"Mammography",56012,0
1,110011,"Jaru",9,"Radiotherapy",56012,0
1,110012,"Ji_Parana",1,"Physicians",137954,56.5611
1,110012,"Ji_Parana",2,"Nurses",137954,349.0236
1,110012,"Ji_Parana",3,"OtherCadres",137954,172.4425
1,110012,"Ji_Parana",4,"CommunityBased",137954,673.2155
1,110012,"Ji_Parana",5,"Beds",137954,0
1,110012,"Ji_Parana",6,"CTScanner",137954,0
1,110012,"Ji_Parana",7,"MRIUnit",137954,0
1,110012,"Ji_Parana",8,"Mammography",137954,0
1,110012,"Ji_Parana",9,"Radiotherapy",137954,0
1,110013,"Machadinho_Doeste",1,"Physicians",42168,17.2889
1,110013,"Machadinho_Doeste",2,"Nurses",42168,106.685
1,110013,"Machadinho_Doeste",3,"OtherCadres",42168,52.71
1,110013,"Machadinho_Doeste",4,"CommunityBased",42168,205.7798
1,110013,"Machadinho_Doeste",5,"Beds",42168,0
1,110013,"Machadinho_Doeste",6,"CTScanner",42168,0
1,110013,"Machadinho_Doeste",7,"MRIUnit",42168,0
1,110013,"Machadinho_Doeste",8,"Mammography",42168,0
1,110013,"Machadinho_Doeste",9,"Radiotherapy",42168,0
1,110014,"Nova_Brasilandia_Doeste",1,"Physicians",22066,9.0471
1,110014,"Nova_Brasilandia_Doeste",2,"Nurses",22066,55.827
1,110014,"Nova_Brasilandia_Doeste",3,"OtherCadres",22066,27.5825
1,110014,"Nova_Brasilandia_Doeste",4,"CommunityBased",22066,107.6821
1,110014,"Nova_Brasilandia_Doeste",5,"Beds",22066,0
1,110014,"Nova_Brasilandia_Doeste",6,"CTScanner",22066,0
1,110014,"Nova_Brasilandia_Doeste",7,"MRIUnit",22066,0
1,110014,"Nova_Brasilandia_Doeste",8,"Mammography",22066,0
1,110014,"Nova_Brasilandia_Doeste",9,"Radiotherapy",22066,0
1,110015,"Ouro_Preto_Do_Oeste",1,"Physicians",39194,16.0695
1,110015,"Ouro_Preto_Do_Oeste",2,"Nurses",39194,99.1608
1,110015,"Ouro_Preto_Do_Oeste",3,"OtherCadres",39194,48.9925
1,110015,"Ouro_Preto_Do_Oeste",4,"CommunityBased",39194,191.2667
