NIVEL	CODIGO	DESTINO	POP ATENDIDA	Physicians	Nurses	OtherCadres	CommunityBased	Beds	CTScanner	MRIUnit	Mammography	Radiotherapy
2	110001	Alta_Floresta_Doeste	24987.00	41.73	29.98	62.72	0.00	66.72	0.16	0.12	0.08	0.01
2	110002	Ariquemes	114507.00	191.23	137.41	287.41	0.00	305.73	0.76	0.57	0.35	0.03
2	110004	Cacoal	91475.00	152.76	109.77	229.60	0.00	244.24	0.60	0.46	0.28	0.03
2	110005	Cerejeiras	28260.00	47.19	33.91	70.93	0.00	75.45	0.19	0.14	0.09	0.01
2	110006	Colorado_Do_Oeste	23367.00	39.02	28.04	58.65	0.00	62.39	0.15	0.12	0.07	0.01
2	110008	Costa_Marques	19257.00	32.16	23.11	48.34	0.00	51.42	0.13	0.10	0.06	0.01
2	110009	Espigao_Doeste	34564.00	57.72	41.48	86.76	0.00	92.29	0.23	0.17	0.11	0.01
2	110010	Guajara_Mirim	49379.00	82.46	59.25	123.94	0.00	131.84	0.33	0.25	0.15	0.01
2	110011	Jaru	56012.00	93.54	67.21	140.59	0.00	149.55	0.37	0.28	0.17	0.02
2	110012	Ji_Parana	137954.00	230.38	165.54	346.26	0.00	368.34	0.91	0.69	0.43	0.04
2	110013	Machadinho_Doeste	42168.00	70.42	50.60	105.84	0.00	112.59	0.28	0.21	0.13	0.01
2	110014	Nova_Brasilandia_Doeste	22066.00	36.85	26.48	55.39	0.00	58.92	0.15	0.11	0.07	0.01
2	110015	Ouro_Preto_Do_Oeste	39194.00	65.45	47.03	98.38	0.00	104.65	0.26	0.20	0.12	0.01
2	110018	Pimenta_Bueno	42466.00	70.92	50.96	106.59	0.00	113.38	0.28	0.21	0.13	0.01
2	110020	Porto_Velho	560339.00	935.77	672.41	1406.45	0.00	1496.11	3.70	2.80	1.74	0.17
2	110025	Presidente_Medici	20934.00	34.96	25.12	52.54	0.00	55.89	0.14	0.10	0.06	0.01
2	110028	Rolim_De_Moura	72008.00	120.25	86.41	180.74	0.00	192.26	0.48	0.36	0.22	0.02
2	110030	Vilhena	105102.00	175.52	126.12	263.81	0.00	280.62	0.69	0.53	0.33	0.03
2	110032	Sao_Miguel_Do_Guapore	24732.00	41.30	29.68	62.08	0.00	66.03	0.16	0.12	0.08	0.01
2	110033	Nova_Mamore	32094.00	53.60	38.51	80.56	0.00	85.69	0.21	0.16	0.10	0.01
2	110037	Alto_Alegre_Dos_Parecis	20680.00	34.54	24.82	51.91	0.00	55.22	0.14	0.10	0.06	0.01
2	110040	Alto_Paraiso	26663.00	44.53	32.00	66.92	0.00	71.19	0.18	0.13	0.08	0.01
2	110045	Buritis	41995.00	70.13	50.39	105.41	0.00	112.13	0.28	0.21	0.13	0.01
2	110050	Novo_Horizonte_Do_Oeste	12802.00	21.38	15.36	32.13	0.00	34.18	0.08	0.06	0.04	0.00
2	110092	Chupinguaia	11741.00	19.61	14.09	29.47	0.00	31.35	0.08	0.06	0.04	0.00
2	110094	Cujubim	26129.00	43.64	31.35	65.58	0.00	69.76	0.17	0.13	0.08	0.01
2	110100	Governador_Jorge_Teixeira	15407.00	25.73	18.49	38.67	0.00	41.14	0.10	0.08	0.05	0.00
2	110110	Itapua_Do_Oeste	39103.00	65.30	46.92	98.15	0.00	104.41	0.26	0.20	0.12	0.01
2	110120	Ministro_Andreazza	10529.00	17.58	12.63	26.43	0.00	28.11	0.07	0.05	0.03	0.00
2	110140	Monte_Negro	32037.00	53.50	38.44	80.41	0.00	85.54	0.21	0.16	0.10	0.01
2	110149	Sao_Francisco_Do_Guapore	21401.00	35.74	25.68	53.72	0.00	57.14	0.14	0.11	0.07	0.01
2	110150	Seringueiras	12792.00	21.36	15.35	32.11	0.00	34.15	0.08	0.06	0.04	0.00
2	110160	Theobroma	18866.00	31.51	22.64	47.35	0.00	50.37	0.12	0.09	0.06	0.01
2	110170	Urupa	52738.00	88.07	63.29	132.37	0.00	140.81	0.35	0.26	0.16	0.02
2	110175	Vale_Do_Anari	11894.00	19.86	14.27	29.85	0.00	31.76	0.08	0.06	0.04	0.00
