NIVEL,CODIGO,DESTINO,COD_ESP,RECURSO,POP ATENDIDA,ATEND_FTE
1,2992292,Montluçon,1,Physicians,75146,9.77
1,2992292,Montluçon,2,Nurses,75146,47.34
1,2992292,Montluçon,3,OtherCadres,75146,27.05
1,2992292,Montluçon,4,CommunityBased,75146,26.30
1,2992292,Montluçon,5,Beds,75146,0.00
1,2992292,Montluçon,6,CTScanner,75146,0.00
1,2992292,Montluçon,7,MRIUnit,75146,0.00
1,2992292,Montluçon,8,Mammography,75146,0.00
1,2992292,Montluçon,9,Radiotherapy,75146,0.00
1,2972742,Thonon-les-Bains,1,Physicians,127476,16.57
1,2972742,Thonon-les-Bains,2,Nurses,127476,80.31
1,2972742,Thonon-les-Bains,3,OtherCadres,127476,45.89
1,2972742,Thonon-les-Bains,4,CommunityBased,127476,44.62
1,2972742,Thonon-les-Bains,5,Beds,127476,0.00
1,2972742,Thonon-les-Bains,6,CTScanner,127476,0.00
1,2972742,Thonon-les-Bains,7,MRIUnit,127476,0.00
1,2972742,Thonon-les-Bains,8,Mammography,127476,0.00
1,2972742,Thonon-les-Bains,9,Radiotherapy,127476,0.00
1,6430196,Romans-sur-Isère,1,Physicians,112707,14.65
1,6430196,Romans-sur-Isère,2,Nurses,112707,71.01
1,6430196,Romans-sur-Isère,3,OtherCadres,112707,40.57
1,6430196,Romans-sur-Isère,4,CommunityBased,112707,39.45
1,6430196,Romans-sur-Isère,5,Beds,112707,0.00
1,6430196,Romans-sur-Isère,6,CTScanner,112707,0.00
1,6430196,Romans-sur-Isère,7,MRIUnit,112707,0.00
1,6430196,Romans-sur-Isère,8,Mammography,112707,0.00
1,6430196,Romans-sur-Isère,9,Radiotherapy,112707,0.00
1,2969280,Vienne,1,Physicians,177942,23.13
1,2969280,Vienne,2,Nurses,177942,112.10
1,2969280,Vienne,3,OtherCadres,177942,64.06
1,2969280,Vienne,4,CommunityBased,177942,62.28
1,2969280,Vienne,5,Beds,177942,0.00
1,2969280,Vienne,6,CTScanner,177942,0.00
1,2969280,Vienne,7,MRIUnit,177942,0.00
1,2969280,Vienne,8,Mammography,177942,0.00
1,2969280,Vienne,9,Radiotherapy,177942,0.00
1,3036016,Aurillac,1,Physicians,50582,6.58
1,3036016,Aurillac,2,Nurses,50582,31.87
1,3036016,Aurillac,3,OtherCadres,50582,18.21
1,3036016,Aurillac,4,CommunityBased,50582,17.70
1,3036016,Aurillac,5,Beds,50582,0.00
1,3036016,Aurillac,6,CTScanner,50582,0.00
1,3036016,Aurillac,7,MRIUnit,50582,0.00
1,3036016,Aurillac,8,Mammography,50582,0.00
1,3036016,Aurillac,9,Radiotherapy,50582,0.00
1,2979985,Saint-Genis-Laval,1,Physicians,1483677,192.88
1,2979985,Saint-Genis-Laval,2,Nurses,1483677,934.72
1,2979985,Saint-Genis-Laval,3,OtherCadres,1483677,534.12
1,2979985,Saint-Genis-Laval,4,CommunityBased,1483677,519.29
1,2979985,Saint-Genis-Laval,5,Beds,1483677,0.00
1,2979985,Saint-Genis-Laval,6,CTScanner,1483677,0.00
1,2979985,Saint-Genis-Laval,7,MRIUnit,1483677,0.00
1,2979985,Saint-Genis-Laval,8,Mammography,1483677,0.00
1,2979985,Saint-Genis-Laval,9,Radiotherapy,1483677,0.00
1,2983489,Riom,1,Physicians,369099,47.98
1,2983489,Riom,2,Nurses,369099,232.53
1,2983489,Riom,3,OtherCadres,369099,132.88
1,2983489,Riom,4,CommunityBased,369099,129.18
1,2983489,Riom,5,Beds,369099,0.00
1,2983489,Riom,6,CTScanner,369099,0.00
1,2983489,Riom,7,MRIUnit,369099,0.00
1,2983489,Riom,8,Mammography,369099,0.00
1,2983489,Riom,9,Radiotherapy,369099,0.00
1,2967166,Yzeure,1,Physicians,44661,5.81
1,2967166,Yzeure,2,Nurses,44661,28.14
1,2967166,Yzeure,3,OtherCadres,44661,16.08
1,2967166,Yzeure,4,CommunityBased,44661,15.63
1,2967166,Yzeure,5,Beds,44661,0.00
1,2967166,Yzeure,6,CTScanner,44661,0.00
1,2967166,Yzeure,7,MRIUnit,44661,0.00
1,2967166,Yzeure,8,Mammography,44661,0.00
1,2967166,Yzeure,9,Radiotherapy,44661,0.00
1,2970831,Bellegarde-sur-Valserine,1,Physicians,33987,4.42
1,2970831,Bellegarde-sur-Valserine,2,Nurses,33987,21.41
1,2970831,Bellegarde-sur-Valserine,3,OtherCadres,33987,12.24
1,2970831,Bellegarde-sur-Valserine,4,CommunityBased,33987,11.90
1,2970831,Bellegarde-sur-Valserine,5,Beds,33987,0.00
1,2970831,Bellegarde-sur-Valserine,6,CTScanner,33987,0.00
1,2970831,Bellegarde-sur-Valserine,7,MRIUnit,33987,0.00
1,2970831,Bellegarde-sur-Valserine,8,Mammography,33987,0.00
1,2970831,Bellegarde-sur-Valserine,9,Radiotherapy,33987,0.00
1,3019238,Eybens,1,Physicians,473548,61.56
1,3019238,Eybens,2,Nurses,473548,298.34
1,3019238,Eybens,3,OtherCadres,473548,170.48
1,3019238,Eybens,4,CommunityBased,473548,165.74
1,3019238,Eybens,5,Beds,473548,0.00
1,3019238,Eybens,6,CTScanner,473548,0.00
1,3019238,Eybens,7,MRIUnit,473548,0.00
1,3019238,Eybens,8,Mammography,473548,0.00
1,3019238,Eybens,9,Radiotherapy,473548,0.00
1,2993277,Monistrol-sur-Loire,1,Physicians,55628,7.23
1,2993277,Monistrol-sur-Loire,2,Nurses,55628,35.05
1,2993277,Monistrol-sur-Loire,3,OtherCadres,55628,20.03
1,2993277,Monistrol-sur-Loire,4,CommunityBased,55628,19.47
1,2993277,Monistrol-sur-Loire,5,Beds,55628,0.00
1,2993277,Monistrol-sur-Loire,6,CTScanner,55628,0.00
1,2993277,Monistrol-sur-Loire,7,MRIUnit,55628,0.00
1,2993277,Monistrol-sur-Loire,8,Mammography,55628,0.00
1,2993277,Monistrol-sur-Loire,9,Radiotherapy,55628,0.00
1,3021729,Dardilly,1,Physicians,14554,1.89
1,3021729,Dardilly,2,Nurses,14554,9.17
1,3021729,Dardilly,3,OtherCadres,14554,5.24
1,3021729,Dardilly,4,CommunityBased,14554,5.09
1,3021729,Dardilly,5,Beds,14554,0.00
1,3021729,Dardilly,6,CTScanner,14554,0.00
1,3021729,Dardilly,7,MRIUnit,14554,0.00
1,3021729,Dardilly,8,Mammography,14554,0.00
1,3021729,Dardilly,9,Radiotherapy,14554,0.00
1,3027301,Chamonix-Mont-Blanc,1,Physicians,51390,6.68
1,3027301,Chamonix-Mont-Blanc,2,Nurses,51390,32.38
1,3027301,Chamonix-Mont-Blanc,3,OtherCadres,51390,18.50
1,3027301,Chamonix-Mont-Blanc,4,CommunityBased,51390,17.99
1,3027301,Chamonix-Mont-Blanc,5,Beds,51390,0.00
1,3027301,Chamonix-Mont-Blanc,6,CTScanner,51390,0.00
1,3027301,Chamonix-Mont-Blanc,7,MRIUnit,51390,0.00
1,3027301,Chamonix-Mont-Blanc,8,Mammography,51390,0.00
1,3027301,Chamonix-Mont-Blanc,9,Radiotherapy,51390,0.00
1,2985290,Privas,1,Physicians,71916,9.35
1,2985290,Privas,2,Nurses,71916,45.31
1,2985290,Privas,3,OtherCadres,71916,25.89
1,2985290,Privas,4,CommunityBased,71916,25.17
1,2985290,Privas,5,Beds,71916,0.00
1,2985290,Privas,6,CTScanner,71916,0.00
1,2985290,Privas,7,MRIUnit,71916,0.00
1,2985290,Privas,8,Mammography,71916,0.00
1,2985290,Privas,9,Radiotherapy,71916,0.00
1,3015823,Gleizé,1,Physicians,246420,32.03
1,3015823,Gleizé,2,Nurses,246420,155.24
1,3015823,Gleizé,3,OtherCadres,246420,88.71
1,3015823,Gleizé,4,CommunityBased,246420,86.25
1,3015823,Gleizé,5,Beds,246420,0.00
1,3015823,Gleizé,6,CTScanner,246420,0.00
1,3015823,Gleizé,7,MRIUnit,246420,0.00
1,3015823,Gleizé,8,Mammography,246420,0.00
1,3015823,Gleizé,9,Radiotherapy,246420,0.00
1,2977350,Saint-Priest-en-Jarez,1,Physicians,472486,61.42
1,2977350,Saint-Priest-en-Jarez,2,Nurses,472486,297.67
1,2977350,Saint-Priest-en-Jarez,3,OtherCadres,472486,170.09
1,2977350,Saint-Priest-en-Jarez,4,CommunityBased,472486,165.37
1,2977350,Saint-Priest-en-Jarez,5,Beds,472486,0.00
1,2977350,Saint-Priest-en-Jarez,6,CTScanner,472486,0.00
1,2977350,Saint-Priest-en-Jarez,7,MRIUnit,472486,0.00
1,2977350,Saint-Priest-en-Jarez,8,Mammography,472486,0.00
1,2977350,Saint-Priest-en-Jarez,9,Radiotherapy,472486,0.00
1,3007730,Langeac,1,Physicians,6458,0.84
1,3007730,Langeac,2,Nurses,6458,4.07
1,3007730,Langeac,3,OtherCadres,6458,2.32
1,3007730,Langeac,4,CommunityBased,6458,2.26
1,3007730,Langeac,5,Beds,6458,0.00
1,3007730,Langeac,6,CTScanner,6458,0.00
1,3007730,Langeac,7,MRIUnit,6458,0.00
1,3007730,Langeac,8,Mammography,6458,0.00
1,3007730,Langeac,9,Radiotherapy,6458,0.00
