NIVEL,CODIGO,DESTINO,POP ATENDIDA,Physicians,Nurses,OtherCadres,CommunityBased,Beds,CTScanner,MRIUnit,Mammography,Radiotherapy
2,2992292,Montluçon,113358.00,20.05,11.57,27.76,0.00,45.89,0.19,0.14,0.06,0.00
2,2972742,Thonon-les-Bains,795148.00,21.92,12.65,30.35,0.00,50.16,0.21,0.15,0.07,0.00
2,6430196,Romans-sur-Isère,442015.00,20.94,12.08,28.99,0.00,47.92,0.20,0.14,0.06,0.00
2,2969280,Vienne,2874939.00,37.24,21.48,51.56,0.00,85.21,0.36,0.26,0.11,0.01
2,3036016,Aurillac,78563.00,16.71,9.64,23.14,0.00,38.25,0.16,0.12,0.05,0.00
2,2983489,Riom,528547.00,13.72,7.92,19.00,0.00,31.41,0.13,0.10,0.04,0.00
2,2967166,Yzeure,129071.00,8.32,4.80,11.52,0.00,19.05,0.08,0.06,0.03,0.00
2,2970831,Bellegarde-sur-Valserine,257068.00,8.34,4.81,11.55,0.00,19.09,0.08,0.06,0.03,0.00
2,3019238,Eybens,701242.00,7.98,4.60,11.05,0.00,18.27,0.08,0.06,0.02,0.00
2,2993277,Monistrol-sur-Loire,145198.00,8.15,4.70,11.28,0.00,18.64,0.08,0.06,0.03,0.00
2,3021729,Dardilly,305791.00,6.86,3.96,9.50,0.00,15.70,0.07,0.05,0.02,0.00
2,3027301,Chamonix-Mont-Blanc,131087.00,6.74,3.89,9.33,0.00,15.42,0.06,0.05,0.02,0.00
2,2985290,Privas,274048.00,7.12,4.10,9.85,0.00,16.28,0.07,0.05,0.02,0.00
