NIVEL	CODIGO	DESTINO	POP ATENDIDA	Physicians	Nurses	OtherCadres	CommunityBased	Beds	CTScanner	MRIUnit	Mammography	Radiotherapy
3	250160	Barra_De_Santa_Rosa	142056.00	282.69	1275.66	356.56	0.00	258.54	2.83	2.39	2.22	1.45
3	250200	Belem_Do_Brejo_Do_Cruz	7911.00	15.74	71.04	19.86	0.00	14.40	0.16	0.13	0.12	0.08
3	250240	Bonito_De_Santa_Fe	78654.00	156.52	706.31	197.42	0.00	143.15	1.57	1.32	1.23	0.80
3	250400	Campina_Grande	880853.00	1752.90	7910.06	2210.94	0.00	1603.15	17.53	14.80	13.74	8.98
3	250500	Cubati	20541.00	40.88	184.46	51.56	0.00	37.38	0.41	0.35	0.32	0.21
3	250510	Cuite	67259.00	133.85	603.99	168.82	0.00	122.41	1.34	1.13	1.05	0.69
3	250740	Jerico	124288.00	247.33	1116.11	311.96	0.00	226.20	2.47	2.09	1.94	1.27
3	250750	Joao_Pessoa	1631042.00	3245.77	14646.76	4093.92	0.00	2968.50	32.46	27.40	25.44	16.64
3	250890	Mamanguape	271617.00	540.52	2439.12	681.76	0.00	494.34	5.41	4.56	4.24	2.77
3	250970	Monteiro	124687.00	248.13	1119.69	312.96	0.00	226.93	2.48	2.09	1.95	1.27
3	250990	Natuba	41088.00	81.77	368.97	103.13	0.00	74.78	0.82	0.69	0.64	0.42
3	251130	Pianco	116690.00	232.21	1047.88	292.89	0.00	212.38	2.32	1.96	1.82	1.19
3	251210	Pombal	96306.00	191.65	864.83	241.73	0.00	175.28	1.92	1.62	1.50	0.98
3	251490	Sao_Mamede	253659.00	504.78	2277.86	636.68	0.00	461.66	5.05	4.26	3.96	2.59
3	251620	Sousa	266028.00	529.40	2388.93	667.73	0.00	484.17	5.29	4.47	4.15	2.71
3	251650	Taperoa	57219.00	113.87	513.83	143.62	0.00	104.14	1.14	0.96	0.89	0.58
3	251660	Tavares	98333.00	195.68	883.03	246.82	0.00	178.97	1.96	1.65	1.53	1.00
3	251700	Umbuzeiro	32182.00	64.04	288.99	80.78	0.00	58.57	0.64	0.54	0.50	0.33
