NIVEL	CODIGO	DESTINO	POP ATENDIDA	Physicians	Nurses	OtherCadres	CommunityBased	Beds	CTScanner	MRIUnit	Mammography	Radiotherapy
3	420070	Alfredo_Wagner	178110.00	354.44	1599.43	447.06	0.00	324.16	3.54	2.99	2.78	1.82
3	420140	Ararangua	174311.00	346.88	1565.31	437.52	0.00	317.25	3.47	2.93	2.72	1.78
3	420240	Blumenau	751424.00	1495.33	6747.79	1886.07	0.00	1367.59	14.95	12.62	11.72	7.66
3	420360	Campos_Novos	55091.00	109.63	494.72	138.28	0.00	100.27	1.10	0.93	0.86	0.56
3	420400	Catanduvas	108178.00	215.27	971.44	271.53	0.00	196.88	2.15	1.82	1.69	1.10
3	420420	Chapeco	260743.00	518.88	2341.47	654.46	0.00	474.55	5.19	4.38	4.07	2.66
3	420430	Concordia	188799.00	375.71	1695.42	473.89	0.00	343.61	3.76	3.17	2.95	1.93
3	420460	Criciuma	500874.00	996.74	4497.85	1257.19	0.00	911.59	9.97	8.41	7.81	5.11
3	420490	Descanso	171022.00	340.33	1535.78	429.27	0.00	311.26	3.40	2.87	2.67	1.74
3	420540	Florianopolis	743283.00	1479.13	6674.68	1865.64	0.00	1352.78	14.79	12.49	11.60	7.58
3	420790	Irineopolis	159701.00	317.80	1434.11	400.85	0.00	290.66	3.18	2.68	2.49	1.63
3	420820	Itajai	246452.00	490.44	2213.14	618.59	0.00	448.54	4.90	4.14	3.84	2.51
3	420910	Joinville	1489044.00	2963.20	13371.62	3737.50	0.00	2710.06	29.63	25.02	23.23	15.19
3	420930	Lages	243850.00	485.26	2189.77	612.06	0.00	443.81	4.85	4.10	3.80	2.49
3	421100	Mondai	12503.00	24.88	112.28	31.38	0.00	22.76	0.25	0.21	0.20	0.13
3	421210	Palmitos	167575.00	333.47	1504.82	420.61	0.00	304.99	3.33	2.82	2.61	1.71
3	421320	Pomerode	111564.00	222.01	1001.84	280.03	0.00	203.05	2.22	1.87	1.74	1.14
3	421360	Porto_Uniao	38019.00	75.66	341.41	95.43	0.00	69.19	0.76	0.64	0.59	0.39
3	421370	Pouso_Redondo	103634.00	206.23	930.63	260.12	0.00	188.61	2.06	1.74	1.62	1.06
3	421420	Quilombo	18662.00	37.14	167.58	46.84	0.00	33.96	0.37	0.31	0.29	0.19
3	421550	Santa_Cecilia	206151.00	410.24	1851.24	517.44	0.00	375.19	4.10	3.46	3.22	2.10
3	421567	Santa_Terezinha	79262.00	157.73	711.77	198.95	0.00	144.26	1.58	1.33	1.24	0.81
3	421570	Santo_Amaro_Da_Imperatriz	39616.00	78.84	355.75	99.44	0.00	72.10	0.79	0.67	0.62	0.40
3	421580	Sao_Bento_Do_Sul	208886.00	415.68	1875.80	524.30	0.00	380.17	4.16	3.51	3.26	2.13
3	421620	Sao_Francisco_Do_Sul	106708.00	212.35	958.24	267.84	0.00	194.21	2.12	1.79	1.66	1.09
3	421660	Sao_Jose	446645.00	888.82	4010.87	1121.08	0.00	812.89	8.89	7.50	6.97	4.56
3	421690	Sao_Lourenco_Do_Oeste	52609.00	104.69	472.43	132.05	0.00	95.75	1.05	0.88	0.82	0.54
3	421790	Tangara	123076.00	244.92	1105.22	308.92	0.00	224.00	2.45	2.07	1.92	1.26
3	421870	Tubarao	393387.00	782.84	3532.62	987.40	0.00	715.96	7.83	6.61	6.14	4.01
3	421880	Turvo	33991.00	67.64	305.24	85.32	0.00	61.86	0.68	0.57	0.53	0.35
3	421890	Urubici	46021.00	91.58	413.27	115.51	0.00	83.76	0.92	0.77	0.72	0.47
3	421950	Xanxere	172060.00	342.40	1545.10	431.87	0.00	313.15	3.42	2.89	2.68	1.76
