CODIGO_O	                        ORIGEM	CODIGO_D	                       DESTINO	      DISTANCIA
420010	                  Abelardo_Luz	420010	                  Abelardo_Luz	    0.00
420768	                        Ipuacu	420010	                  Abelardo_Luz	    0.52
420070	                Alfredo_Wagner	420070	                Alfredo_Wagner	    0.00
420090	                      Angelina	420090	                      Angelina	    0.00
420110	                    Anitapolis	420090	                      Angelina	    0.82
420100	               Anita_Garibaldi	420100	               Anita_Garibaldi	    0.00
420415	                   Celso_Ramos	420100	               Anita_Garibaldi	    0.53
420140	                     Ararangua	420140	                     Ararangua	    0.00
421770	                       Sombrio	420140	                     Ararangua	    0.42
420220	                 Benedito_Novo	420220	                 Benedito_Novo	    0.00
420240	                      Blumenau	420240	                      Blumenau	    0.00
420590	                        Gaspar	420240	                      Blumenau	    0.33
420250	           Bom_Jardim_Da_Serra	420250	           Bom_Jardim_Da_Serra	    0.00
420243	                Bocaina_Do_Sul	420260	                    Bom_Retiro	    0.84
420260	                    Bom_Retiro	420260	                    Bom_Retiro	    0.00
420280	                Braco_Do_Norte	420280	                Braco_Do_Norte	    0.00
420290	                       Brusque	420290	                       Brusque	    0.00
421150	                   Nova_Trento	420290	                       Brusque	    0.52
420300	                       Cacador	420300	                       Cacador	    0.00
420315	                        Calmon	420300	                       Cacador	    0.55
420340	             Campo_Belo_Do_Sul	420340	             Campo_Belo_Do_Sul	    0.00
420360	                  Campos_Novos	420360	                  Campos_Novos	    0.00
421915	                        Vargem	420360	                  Campos_Novos	    0.60
420040	                     Agua_Doce	420400	                    Catanduvas	    0.34
420400	                    Catanduvas	420400	                    Catanduvas	    0.00
421003	                       Luzerna	420400	                    Catanduvas	    0.59
421390	    Presidente_Castello_Branco	420400	                    Catanduvas	    0.59
420410	                Caxambu_Do_Sul	420410	                Caxambu_Do_Sul	    0.00
420165	                      Arvoredo	420420	                       Chapeco	    0.51
420420	                       Chapeco	420420	                       Chapeco	    0.00
421187	                         Paial	420420	                       Chapeco	    0.61
420127	                       Arabuta	420430	                     Concordia	    0.41
420430	                     Concordia	420430	                     Concordia	    0.00
421750	                         Seara	420430	                     Concordia	    0.82
420440	               Coronel_Freitas	420440	               Coronel_Freitas	    0.00
420460	                      Criciuma	420460	                      Criciuma	    0.00
421120	               Morro_Da_Fumaca	420460	                      Criciuma	    0.31
