NIVEL,CODIGO,DESTINO,COD_ESP,RECURSO,POP_ATENDIDA,ATEND_FTE
1,420010,"Abelardo_Luz",1,"Physicians",21651,8.8769
1,420010,"Abelardo_Luz",2,"Nurses",21651,54.7771
1,420010,"Abelardo_Luz",3,"OtherCadres",21651,27.0638
1,420010,"Abelardo_Luz",4,"CommunityBased",21651,105.6569
1,420010,"Abelardo_Luz",5,"Beds",21651,0
1,420010,"Abelardo_Luz",6,"CTScanner",21651,0
1,420010,"Abelardo_Luz",7,"MRIUnit",21651,0
1,420010,"Abelardo_Luz",8,"Mammography",21651,0
1,420010,"Abelardo_Luz",9,"Radiotherapy",21651,0
1,420040,"Agua_Doce",1,"Physicians",15990,6.5559
1,420040,"Agua_Doce",2,"Nurses",15990,40.4547
1,420040,"Agua_Doce",3,"OtherCadres",15990,19.9876
1,420040,"Agua_Doce",4,"CommunityBased",15990,78.0312
1,420040,"Agua_Doce",5,"Beds",15990,0
1,420040,"Agua_Doce",6,"CTScanner",15990,0
1,420040,"Agua_Doce",7,"MRIUnit",15990,0
1,420040,"Agua_Doce",8,"Mammography",15990,0
1,420040,"Agua_Doce",9,"Radiotherapy",15990,0
1,420070,"Alfredo_Wagner",1,"Physicians",10768,4.4149
1,420070,"Alfredo_Wagner",2,"Nurses",10768,27.243
1,420070,"Alfredo_Wagner",3,"OtherCadres",10768,13.46
1,420070,"Alfredo_Wagner",4,"CommunityBased",10768,52.5478
1,420070,"Alfredo_Wagner",5,"Beds",10768,0
1,420070,"Alfredo_Wagner",6,"CTScanner",10768,0
1,420070,"Alfredo_Wagner",7,"MRIUnit",10768,0
1,420070,"Alfredo_Wagner",8,"Mammography",10768,0
1,420070,"Alfredo_Wagner",9,"Radiotherapy",10768,0
1,420090,"Angelina",1,"Physicians",8335,3.4173
1,420090,"Angelina",2,"Nurses",8335,21.0876
1,420090,"Angelina",3,"OtherCadres",8335,10.4188
1,420090,"Angelina",4,"CommunityBased",8335,40.6748
1,420090,"Angelina",5,"Beds",8335,0
1,420090,"Angelina",6,"CTScanner",8335,0
1,420090,"Angelina",7,"MRIUnit",8335,0
1,420090,"Angelina",8,"Mammography",8335,0
1,420090,"Angelina",9,"Radiotherapy",8335,0
1,420100,"Anita_Garibaldi",1,"Physicians",10666,4.3731
1,420100,"Anita_Garibaldi",2,"Nurses",10666,26.985
1,420100,"Anita_Garibaldi",3,"OtherCadres",10666,13.3326
1,420100,"Anita_Garibaldi",4,"CommunityBased",10666,52.0501
1,420100,"Anita_Garibaldi",5,"Beds",10666,0
1,420100,"Anita_Garibaldi",6,"CTScanner",10666,0
1,420100,"Anita_Garibaldi",7,"MRIUnit",10666,0
1,420100,"Anita_Garibaldi",8,"Mammography",10666,0
1,420100,"Anita_Garibaldi",9,"Radiotherapy",10666,0
1,420110,"Anitapolis",1,"Physicians",3490,1.4309
1,420110,"Anitapolis",2,"Nurses",3490,8.8297
1,420110,"Anitapolis",3,"OtherCadres",3490,4.3625
1,420110,"Anitapolis",4,"CommunityBased",3490,17.0312
1,420110,"Anitapolis",5,"Beds",3490,0
1,420110,"Anitapolis",6,"CTScanner",3490,0
1,420110,"Anitapolis",7,"MRIUnit",3490,0
1,420110,"Anitapolis",8,"Mammography",3490,0
1,420110,"Anitapolis",9,"Radiotherapy",3490,0
1,420127,"Arabuta",1,"Physicians",4601,1.8864
1,420127,"Arabuta",2,"Nurses",4601,11.6405
1,420127,"Arabuta",3,"OtherCadres",4601,5.7513
1,420127,"Arabuta",4,"CommunityBased",4601,22.4529
1,420127,"Arabuta",5,"Beds",4601,0
1,420127,"Arabuta",6,"CTScanner",4601,0
1,420127,"Arabuta",7,"MRIUnit",4601,0
1,420127,"Arabuta",8,"Mammography",4601,0
1,420127,"Arabuta",9,"Radiotherapy",4601,0
1,420140,"Ararangua",1,"Physicians",105390,43.2099
1,420140,"Ararangua",2,"Nurses",105390,266.6367
1,420140,"Ararangua",3,"OtherCadres",105390,131.7376
1,420140,"Ararangua",4,"CommunityBased",105390,514.3031
1,420140,"Ararangua",5,"Beds",105390,0
1,420140,"Ararangua",6,"CTScanner",105390,0
1,420140,"Ararangua",7,"MRIUnit",105390,0
1,420140,"Ararangua",8,"Mammography",105390,0
1,420140,"Ararangua",9,"Radiotherapy",105390,0
1,420160,"Arroio_Trinta",1,"Physicians",5754,2.3591
1,420160,"Arroio_Trinta",2,"Nurses",5754,14.5576
1,420160,"Arroio_Trinta",3,"OtherCadres",5754,7.1925
1,420160,"Arroio_Trinta",4,"CommunityBased",5754,28.0795
1,420160,"Arroio_Trinta",5,"Beds",5754,0
1,420160,"Arroio_Trinta",6,"CTScanner",5754,0
1,420160,"Arroio_Trinta",7,"MRIUnit",5754,0
1,420160,"Arroio_Trinta",8,"Mammography",5754,0
1,420160,"Arroio_Trinta",9,"Radiotherapy",5754,0
1,420165,"Arvoredo",1,"Physicians",2422,0.993
1,420165,"Arvoredo",2,"Nurses",2422,6.1277
1,420165,"Arvoredo",3,"OtherCadres",2422,3.0275
1,420165,"Arvoredo",4,"CommunityBased",2422,11.8194
1,420165,"Arvoredo",5,"Beds",2422,0
1,420165,"Arvoredo",6,"CTScanner",2422,0
1,420165,"Arvoredo",7,"MRIUnit",2422,0
1,420165,"Arvoredo",8,"Mammography",2422,0
1,420165,"Arvoredo",9,"Radiotherapy",2422,0
1,420200,"Balneario_Camboriu",1,"Physicians",208167,85.3485
1,420200,"Balneario_Camboriu",2,"Nurses",208167,526.6626
1,420200,"Balneario_Camboriu",3,"OtherCadres",208167,260.2088
1,420200,"Balneario_Camboriu",4,"CommunityBased",208167,1015.8549
1,420200,"Balneario_Camboriu",5,"Beds",208167,0
1,420200,"Balneario_Camboriu",6,"CTScanner",208167,0
1,420200,"Balneario_Camboriu",7,"MRIUnit",208167,0
1,420200,"Balneario_Camboriu",8,"Mammography",208167,0
1,420200,"Balneario_Camboriu",9,"Radiotherapy",208167,0
1,420205,"Balneario_Barra_Do_Sul",1,"Physicians",11379,4.6654
1,420205,"Balneario_Barra_Do_Sul",2,"Nurses",11379,28.7889
1,420205,"Balneario_Barra_Do_Sul",3,"OtherCadres",11379,14.2238
1,420205,"Balneario_Barra_Do_Sul",4,"CommunityBased",11379,55.5295
1,420205,"Balneario_Barra_Do_Sul",5,"Beds",11379,0
1,420205,"Balneario_Barra_Do_Sul",6,"CTScanner",11379,0
1,420205,"Balneario_Barra_Do_Sul",7,"MRIUnit",11379,0
1,420205,"Balneario_Barra_Do_Sul",8,"Mammography",11379,0
1,420205,"Balneario_Barra_Do_Sul",9,"Radiotherapy",11379,0
1,420210,"Barra_Velha",1,"Physicians",30699,12.5866
1,420210,"Barra_Velha",2,"Nurses",30699,77.6685
1,420210,"Barra_Velha",3,"OtherCadres",30699,38.3738
1,420210,"Barra_Velha",4,"CommunityBased",30699,149.8111
1,420210,"Barra_Velha",5,"Beds",30699,0
1,420210,"Barra_Velha",6,"CTScanner",30699,0
1,420210,"Barra_Velha",7,"MRIUnit",30699,0
1,420210,"Barra_Velha",8,"Mammography",30699,0
1,420210,"Barra_Velha",9,"Radiotherapy",30699,0
1,420220,"Benedito_Novo",1,"Physicians",76108,31.2043
1,420220,"Benedito_Novo",2,"Nurses",76108,192.5532
1,420220,"Benedito_Novo",3,"OtherCadres",76108,95.1351
1,420220,"Benedito_Novo",4,"CommunityBased",76108,371.407
1,420220,"Benedito_Novo",5,"Beds",76108,0
1,420220,"Benedito_Novo",6,"CTScanner",76108,0
1,420220,"Benedito_Novo",7,"MRIUnit",76108,0
1,420220,"Benedito_Novo",8,"Mammography",76108,0
1,420220,"Benedito_Novo",9,"Radiotherapy",76108,0
1,420240,"Blumenau",1,"Physicians",380145,155.8594
1,420240,"Blumenau",2,"Nurses",380145,961.7669
1,420240,"Blumenau",3,"OtherCadres",380145,475.1813
1,420240,"Blumenau",4,"CommunityBased",380145,1855.1076
1,420240,"Blumenau",5,"Beds",380145,0
1,420240,"Blumenau",6,"CTScanner",380145,0
1,420240,"Blumenau",7,"MRIUnit",380145,0
1,420240,"Blumenau",8,"Mammography",380145,0
1,420240,"Blumenau",9,"Radiotherapy",380145,0
1,420243,"Bocaina_Do_Sul",1,"Physicians",6409,2.6277
1,420243,"Bocaina_Do_Sul",2,"Nurses",6409,16.2148
1,420243,"Bocaina_Do_Sul",3,"OtherCadres",6409,8.0113
1,420243,"Bocaina_Do_Sul",4,"CommunityBased",6409,31.276
1,420243,"Bocaina_Do_Sul",5,"Beds",6409,0
1,420243,"Bocaina_Do_Sul",6,"CTScanner",6409,0
1,420243,"Bocaina_Do_Sul",7,"MRIUnit",6409,0
1,420243,"Bocaina_Do_Sul",8,"Mammography",6409,0
1,420243,"Bocaina_Do_Sul",9,"Radiotherapy",6409,0
1,420250,"Bom_Jardim_Da_Serra",1,"Physicians",5082,2.0836
1,420250,"Bom_Jardim_Da_Serra",2,"Nurses",5082,12.8575
1,420250,"Bom_Jardim_Da_Serra",3,"OtherCadres",5082,6.3525
1,420250,"Bom_Jardim_Da_Serra",4,"CommunityBased",5082,24.8002
1,420250,"Bom_Jardim_Da_Serra",5,"Beds",5082,0
1,420250,"Bom_Jardim_Da_Serra",6,"CTScanner",5082,0
1,420250,"Bom_Jardim_Da_Serra",7,"MRIUnit",5082,0
1,420250,"Bom_Jardim_Da_Serra",8,"Mammography",5082,0
1,420250,"Bom_Jardim_Da_Serra",9,"Radiotherapy",5082,0
1,420260,"Bom_Retiro",1,"Physicians",10645,4.3645
1,420260,"Bom_Retiro",2,"Nurses",10645,26.9319
1,420260,"Bom_Retiro",3,"OtherCadres",10645,13.3063
1,420260,"Bom_Retiro",4,"CommunityBased",10645,51.9476
1,420260,"Bom_Retiro",5,"Beds",10645,0
1,420260,"Bom_Retiro",6,"CTScanner",10645,0
1,420260,"Bom_Retiro",7,"MRIUnit",10645,0
1,420260,"Bom_Retiro",8,"Mammography",10645,0
1,420260,"Bom_Retiro",9,"Radiotherapy",10645,0
1,420280,"Braco_Do_Norte",1,"Physicians",78445,32.1625
1,420280,"Braco_Do_Norte",2,"Nurses",78445,198.4659
1,420280,"Braco_Do_Norte",3,"OtherCadres",78445,98.0563
1,420280,"Braco_Do_Norte",4,"CommunityBased",78445,382.8116
1,420280,"Braco_Do_Norte",5,"Beds",78445,0
1,420280,"Braco_Do_Norte",6,"CTScanner",78445,0
1,420280,"Braco_Do_Norte",7,"MRIUnit",78445,0
1,420280,"Braco_Do_Norte",8,"Mammography",78445,0
1,420280,"Braco_Do_Norte",9,"Radiotherapy",78445,0
1,420287,"Brunopolis",1,"Physicians",2667,1.0935
1,420287,"Brunopolis",2,"Nurses",2667,6.7475
1,420287,"Brunopolis",3,"OtherCadres",2667,3.3338
1,420287,"Brunopolis",4,"CommunityBased",2667,13.015
1,420287,"Brunopolis",5,"Beds",2667,0
1,420287,"Brunopolis",6,"CTScanner",2667,0
1,420287,"Brunopolis",7,"MRIUnit",2667,0
1,420287,"Brunopolis",8,"Mammography",2667,0
1,420287,"Brunopolis",9,"Radiotherapy",2667,0
1,420290,"Brusque",1,"Physicians",172723,70.8165
1,420290,"Brusque",2,"Nurses",172723,436.9891
1,420290,"Brusque",3,"OtherCadres",172723,215.9038
1,420290,"Brusque",4,"CommunityBased",172723,842.8882
1,420290,"Brusque",5,"Beds",172723,0
1,420290,"Brusque",6,"CTScanner",172723,0
1,420290,"Brusque",7,"MRIUnit",172723,0
1,420290,"Brusque",8,"Mammography",172723,0
1,420290,"Brusque",9,"Radiotherapy",172723,0
1,420300,"Cacador",1,"Physicians",83979,34.4314
1,420300,"Cacador",2,"Nurses",83979,212.4669
1,420300,"Cacador",3,"OtherCadres",83979,104.9738
1,420300,"Cacador",4,"CommunityBased",83979,409.8175
1,420300,"Cacador",5,"Beds",83979,0
1,420300,"Cacador",6,"CTScanner",83979,0
1,420300,"Cacador",7,"MRIUnit",83979,0
1,420300,"Cacador",8,"Mammography",83979,0
1,420300,"Cacador",9,"Radiotherapy",83979,0
1,420310,"Caibi",1,"Physicians",11651,4.7769
1,420310,"Caibi",2,"Nurses",11651,29.477
1,420310,"Caibi",3,"OtherCadres",11651,14.5638
1,420310,"Caibi",4,"CommunityBased",11651,56.8569
1,420310,"Caibi",5,"Beds",11651,0
1,420310,"Caibi",6,"CTScanner",11651,0
1,420310,"Caibi",7,"MRIUnit",11651,0
1,420310,"Caibi",8,"Mammography",11651,0
1,420310,"Caibi",9,"Radiotherapy",11651,0
1,420315,"Calmon",1,"Physicians",6382,2.6166
1,420315,"Calmon",2,"Nurses",6382,16.1464
1,420315,"Calmon",3,"OtherCadres",6382,7.9776
1,420315,"Calmon",4,"CommunityBased",6382,31.1442
1,420315,"Calmon",5,"Beds",6382,0
1,420315,"Calmon",6,"CTScanner",6382,0
1,420315,"Calmon",7,"MRIUnit",6382,0
1,420315,"Calmon",8,"Mammography",6382,0
1,420315,"Calmon",9,"Radiotherapy",6382,0
1,420340,"Campo_Belo_Do_Sul",1,"Physicians",11068,4.5379
1,420340,"Campo_Belo_Do_Sul",2,"Nurses",11068,28.002
1,420340,"Campo_Belo_Do_Sul",3,"OtherCadres",11068,13.8351
1,420340,"Campo_Belo_Do_Sul",4,"CommunityBased",11068,54.0119
1,420340,"Campo_Belo_Do_Sul",5,"Beds",11068,0
1,420340,"Campo_Belo_Do_Sul",6,"CTScanner",11068,0
1,420340,"Campo_Belo_Do_Sul",7,"MRIUnit",11068,0
1,420340,"Campo_Belo_Do_Sul",8,"Mammography",11068,0
1,420340,"Campo_Belo_Do_Sul",9,"Radiotherapy",11068,0
1,420350,"Campo_Ere",1,"Physicians",13421,5.5026
1,420350,"Campo_Ere",2,"Nurses",13421,33.9551
1,420350,"Campo_Ere",3,"OtherCadres",13421,16.7763
1,420350,"Campo_Ere",4,"CommunityBased",13421,65.4945
1,420350,"Campo_Ere",5,"Beds",13421,0
1,420350,"Campo_Ere",6,"CTScanner",13421,0
1,420350,"Campo_Ere",7,"MRIUnit",13421,0
1,420350,"Campo_Ere",8,"Mammography",13421,0
1,420350,"Campo_Ere",9,"Radiotherapy",13421,0
1,420360,"Campos_Novos",1,"Physicians",38752,15.8883
1,420360,"Campos_Novos",2,"Nurses",38752,98.0426
1,420360,"Campos_Novos",3,"OtherCadres",38752,48.44
1,420360,"Campos_Novos",4,"CommunityBased",38752,189.1098
1,420360,"Campos_Novos",5,"Beds",38752,0
1,420360,"Campos_Novos",6,"CTScanner",38752,0
1,420360,"Campos_Novos",7,"MRIUnit",38752,0
1,420360,"Campos_Novos",8,"Mammography",38752,0
1,420360,"Campos_Novos",9,"Radiotherapy",38752,0
1,420380,"Canoinhas",1,"Physicians",58586,24.0203
1,420380,"Canoinhas",2,"Nurses",58586,148.2226
1,420380,"Canoinhas",3,"OtherCadres",58586,73.2325
1,420380,"Canoinhas",4,"CommunityBased",58586,285.8997
1,420380,"Canoinhas",5,"Beds",58586,0
1,420380,"Canoinhas",6,"CTScanner",58586,0
1,420380,"Canoinhas",7,"MRIUnit",58586,0
1,420380,"Canoinhas",8,"Mammography",58586,0
1,420380,"Canoinhas",9,"Radiotherapy",58586,0
1,420390,"Capinzal",1,"Physicians",35919,14.7268
