NIVEL	CODIGO	DESTINO	POP ATENDIDA	Physicians	Nurses	OtherCadres	CommunityBased	Beds	CTScanner	MRIUnit	Mammography	Radiotherapy
3	130030	Autazes	41880.00	83.34	376.08	105.12	0.00	76.22	0.83	0.70	0.65	0.43
3	130040	Barcelos	29513.00	58.73	265.03	74.08	0.00	53.71	0.59	0.50	0.46	0.30
3	130050	Barreirinha	34075.00	67.81	305.99	85.53	0.00	62.02	0.68	0.57	0.53	0.35
3	130060	Benjamin_Constant	66286.00	131.91	595.25	166.38	0.00	120.64	1.32	1.11	1.03	0.68
3	130070	Boca_Do_Acre	36645.00	72.92	329.07	91.98	0.00	66.69	0.73	0.62	0.57	0.37
3	130080	Borba	43751.00	87.06	392.88	109.82	0.00	79.63	0.87	0.74	0.68	0.45
3	130100	Carauari	102930.00	204.83	924.31	258.35	0.00	187.33	2.05	1.73	1.61	1.05
3	130110	Careiro	73914.00	147.09	663.75	185.52	0.00	134.52	1.47	1.24	1.15	0.75
3	130115	Careiro_Da_Varzea	31920.00	63.52	286.64	80.12	0.00	58.09	0.64	0.54	0.50	0.33
3	130120	Coari	90891.00	180.87	816.20	228.14	0.00	165.42	1.81	1.53	1.42	0.93
3	130130	Codajas	101428.00	201.84	910.82	254.58	0.00	184.60	2.02	1.70	1.58	1.03
3	130140	Eirunepe	88145.00	175.41	791.54	221.24	0.00	160.42	1.75	1.48	1.38	0.90
3	130170	Humaita	58243.00	115.90	523.02	146.19	0.00	106.00	1.16	0.98	0.91	0.59
3	130180	Ipixuna	48911.00	97.33	439.22	122.77	0.00	89.02	0.97	0.82	0.76	0.50
3	130190	Itacoatiara	204401.00	406.76	1835.52	513.05	0.00	372.01	4.07	3.43	3.19	2.08
3	130240	Labrea	48799.00	97.11	438.22	122.49	0.00	88.81	0.97	0.82	0.76	0.50
3	130250	Manacapuru	124259.00	247.28	1115.85	311.89	0.00	226.15	2.47	2.09	1.94	1.27
3	130260	Manaus	2365272.00	4706.89	21240.14	5936.83	0.00	4304.80	47.07	39.74	36.90	24.13
3	130270	Manicore	59220.00	117.85	531.80	148.64	0.00	107.78	1.18	0.99	0.92	0.60
3	130290	Maues	67684.00	134.69	607.80	169.89	0.00	123.18	1.35	1.14	1.06	0.69
3	130310	Nova_Olinda_Do_Norte	39605.00	78.81	355.65	99.41	0.00	72.08	0.79	0.67	0.62	0.40
3	130330	Novo_Aripuana	50497.00	100.49	453.46	126.75	0.00	91.90	1.00	0.85	0.79	0.52
3	130340	Parintins	144598.00	287.75	1298.49	362.94	0.00	263.17	2.88	2.43	2.26	1.47
3	130353	Presidente_Figueiredo	38129.00	75.88	342.40	95.70	0.00	69.39	0.76	0.64	0.59	0.39
3	130356	Rio_Preto_Da_Eva	35136.00	69.92	315.52	88.19	0.00	63.95	0.70	0.59	0.55	0.36
3	130380	Sao_Gabriel_Da_Cachoeira	48336.00	96.19	434.06	121.32	0.00	87.97	0.96	0.81	0.75	0.49
3	130390	Sao_Paulo_De_Olivenca	41540.00	82.66	373.03	104.27	0.00	75.60	0.83	0.70	0.65	0.42
3	130406	Tabatinga	69553.00	138.41	624.59	174.58	0.00	126.59	1.38	1.17	1.09	0.71
3	130420	Tefe	215572.00	428.99	1935.84	541.09	0.00	392.34	4.29	3.62	3.36	2.20
