NIVEL	CODIGO	DESTINO	POP ATENDIDA	Physicians	Nurses	OtherCadres	CommunityBased	Beds	CTScanner	MRIUnit	Mammography	Radiotherapy
2	330010	Angra_Dos_Reis	216149.00	360.97	259.38	542.53	0.00	577.12	1.43	1.08	0.67	0.06
2	330020	Araruama	140685.00	234.94	168.82	353.12	0.00	375.63	0.93	0.70	0.44	0.04
2	330023	Armacao_Dos_Buzios	449185.00	750.14	539.02	1127.45	0.00	1199.32	2.96	2.25	1.39	0.13
2	330040	Barra_Mansa	702556.00	1173.27	843.07	1763.42	0.00	1875.82	4.64	3.51	2.18	0.21
2	330060	Bom_Jesus_Do_Itabapoana	70023.00	116.94	84.03	175.76	0.00	186.96	0.46	0.35	0.22	0.02
2	330080	Cachoeiras_De_Macacu	63160.00	105.48	75.79	158.53	0.00	168.64	0.42	0.32	0.20	0.02
2	330100	Campos_Dos_Goytacazes	542967.00	906.75	651.56	1362.85	0.00	1449.72	3.58	2.71	1.68	0.16
2	330110	Cantagalo	55410.00	92.53	66.49	139.08	0.00	147.94	0.37	0.28	0.17	0.02
2	330130	Casimiro_De_Abreu	46696.00	77.98	56.04	117.21	0.00	124.68	0.31	0.23	0.14	0.01
2	330140	Conceicao_De_Macabu	36320.00	60.65	43.58	91.16	0.00	96.97	0.24	0.18	0.11	0.01
2	330170	Duque_De_Caxias	2218740.00	3705.30	2662.49	5569.04	0.00	5924.04	14.64	11.09	6.88	0.67
2	330200	Itaguai	135803.00	226.79	162.96	340.87	0.00	362.59	0.90	0.68	0.42	0.04
2	330220	Itaperuna	166855.00	278.65	200.23	418.81	0.00	445.50	1.10	0.83	0.52	0.05
2	330240	Macae	271396.00	453.23	325.68	681.20	0.00	724.63	1.79	1.36	0.84	0.08
2	330250	Mage	327091.00	546.24	392.51	821.00	0.00	873.33	2.16	1.64	1.01	0.10
2	330260	Mangaratiba	47121.00	78.69	56.55	118.27	0.00	125.81	0.31	0.24	0.15	0.01
2	330290	Miguel_Pereira	57347.00	95.77	68.82	143.94	0.00	153.12	0.38	0.29	0.18	0.02
2	330300	Miracema	37297.00	62.29	44.76	93.62	0.00	99.58	0.25	0.19	0.12	0.01
2	330330	Niteroi	551986.00	921.82	662.38	1385.48	0.00	1473.80	3.64	2.76	1.71	0.17
2	330340	Nova_Friburgo	263957.00	440.81	316.75	662.53	0.00	704.77	1.74	1.32	0.82	0.08
2	330350	Nova_Iguacu	1072611.00	1791.26	1287.13	2692.25	0.00	2863.87	7.08	5.36	3.33	0.32
2	330360	Paracambi	565437.00	944.28	678.52	1419.25	0.00	1509.72	3.73	2.83	1.75	0.17
2	330380	Paraty	45978.00	76.78	55.17	115.40	0.00	122.76	0.30	0.23	0.14	0.01
2	330390	Petropolis	329698.00	550.60	395.64	827.54	0.00	880.29	2.18	1.65	1.02	0.10
2	330395	Pinheiral	26900.00	44.92	32.28	67.52	0.00	71.82	0.18	0.13	0.08	0.01
2	330400	Pirai	51177.00	85.47	61.41	128.45	0.00	136.64	0.34	0.26	0.16	0.02
2	330415	Quissama	43449.00	72.56	52.14	109.06	0.00	116.01	0.29	0.22	0.13	0.01
2	330430	Rio_Bonito	1677959.00	2802.19	2013.55	4211.68	0.00	4480.15	11.07	8.39	5.20	0.50
2	330452	Rio_Das_Ostras	157456.00	262.95	188.95	395.21	0.00	420.41	1.04	0.79	0.49	0.05
2	330455	Rio_De_Janeiro	7214328.00	12047.93	8657.19	18107.96	0.00	19262.26	47.61	36.07	22.36	2.16
2	330470	Santo_Antonio_De_Padua	141656.00	236.57	169.99	355.56	0.00	378.22	0.93	0.71	0.44	0.04
2	330475	Sao_Francisco_De_Itabapoana	45516.00	76.01	54.62	114.25	0.00	121.53	0.30	0.23	0.14	0.01
2	330500	Sao_Joao_Da_Barra	38977.00	65.09	46.77	97.83	0.00	104.07	0.26	0.19	0.12	0.01
2	330515	Sao_Jose_Do_Vale_Do_Rio_Preto	80036.00	133.66	96.04	200.89	0.00	213.70	0.53	0.40	0.25	0.02
2	330550	Saquarema	94593.00	157.97	113.51	237.43	0.00	252.56	0.62	0.47	0.29	0.03
2	330575	Tangua	36530.00	61.01	43.84	91.69	0.00	97.54	0.24	0.18	0.11	0.01
2	330580	Teresopolis	195094.00	325.81	234.11	489.69	0.00	520.90	1.29	0.98	0.60	0.06
2	330600	Tres_Rios	110517.00	184.56	132.62	277.40	0.00	295.08	0.73	0.55	0.34	0.03
2	330610	Valenca	92091.00	153.79	110.51	231.15	0.00	245.88	0.61	0.46	0.29	0.03
2	330620	Vassouras	87090.00	145.44	104.51	218.60	0.00	232.53	0.57	0.44	0.27	0.03
