NIVEL,CODIGO,DESTINO,COD_ESP,RECURSO,POP_ATENDIDA,ATEND_FTE
1,905,"Vaasa",1,"Physicians",67724,8.8041
1,905,"Vaasa",2,"Nurses",67724,42.6661
1,905,"Vaasa",3,"OtherCadres",67724,24.3806
1,905,"Vaasa",4,"CommunityBased",67724,23.7034
1,905,"Vaasa",5,"Beds",67724,0
1,905,"Vaasa",6,"CTScanner",67724,0
1,905,"Vaasa",7,"MRIUnit",67724,0
1,905,"Vaasa",8,"Mammography",67724,0
1,905,"Vaasa",9,"Radiotherapy",67724,0
1,598,"Jakobstad",1,"Physicians",18286,2.3772
1,598,"Jakobstad",2,"Nurses",18286,11.5202
1,598,"Jakobstad",3,"OtherCadres",18286,6.583
1,598,"Jakobstad",4,"CommunityBased",18286,6.4001
1,598,"Jakobstad",5,"Beds",18286,0
1,598,"Jakobstad",6,"CTScanner",18286,0
1,598,"Jakobstad",7,"MRIUnit",18286,0
1,598,"Jakobstad",8,"Mammography",18286,0
1,598,"Jakobstad",9,"Radiotherapy",18286,0
1,499,"Korsholm",1,"Physicians",19413,2.5237
1,499,"Korsholm",2,"Nurses",19413,12.2302
1,499,"Korsholm",3,"OtherCadres",19413,6.9887
1,499,"Korsholm",4,"CommunityBased",19413,6.7945
1,499,"Korsholm",5,"Beds",19413,0
1,499,"Korsholm",6,"CTScanner",19413,0
1,499,"Korsholm",7,"MRIUnit",19413,0
1,499,"Korsholm",8,"Mammography",19413,0
1,499,"Korsholm",9,"Radiotherapy",19413,0
1,475,"Malax",1,"Physicians",5303,0.6894
1,475,"Malax",2,"Nurses",5303,3.3409
1,475,"Malax",3,"OtherCadres",5303,1.9091
1,475,"Malax",4,"CommunityBased",5303,1.8561
1,475,"Malax",5,"Beds",5303,0
1,475,"Malax",6,"CTScanner",5303,0
1,475,"Malax",7,"MRIUnit",5303,0
1,475,"Malax",8,"Mammography",5303,0
1,475,"Malax",9,"Radiotherapy",5303,0
1,152,"Isokyrö",1,"Physicians",17465,2.2704
1,152,"Isokyrö",2,"Nurses",17465,11.0029
1,152,"Isokyrö",3,"OtherCadres",17465,6.2874
1,152,"Isokyrö",4,"CommunityBased",17465,6.1128
1,152,"Isokyrö",5,"Beds",17465,0
1,152,"Isokyrö",6,"CTScanner",17465,0
1,152,"Isokyrö",7,"MRIUnit",17465,0
1,152,"Isokyrö",8,"Mammography",17465,0
1,152,"Isokyrö",9,"Radiotherapy",17465,0
1,280,"Korsnäs",1,"Physicians",1948,0.2532
1,280,"Korsnäs",2,"Nurses",1948,1.2272
1,280,"Korsnäs",3,"OtherCadres",1948,0.7013
1,280,"Korsnäs",4,"CommunityBased",1948,0.6818
1,280,"Korsnäs",5,"Beds",1948,0
1,280,"Korsnäs",6,"CTScanner",1948,0
1,280,"Korsnäs",7,"MRIUnit",1948,0
1,280,"Korsnäs",8,"Mammography",1948,0
1,280,"Korsnäs",9,"Radiotherapy",1948,0
1,231,"Kaskinen",1,"Physicians",16726,2.1745
1,231,"Kaskinen",2,"Nurses",16726,10.5375
1,231,"Kaskinen",3,"OtherCadres",16726,6.0213
1,231,"Kaskinen",4,"CommunityBased",16726,5.8542
1,231,"Kaskinen",5,"Beds",16726,0
1,231,"Kaskinen",6,"CTScanner",16726,0
1,231,"Kaskinen",7,"MRIUnit",16726,0
1,231,"Kaskinen",8,"Mammography",16726,0
1,231,"Kaskinen",9,"Radiotherapy",16726,0
1,599,"Pedersöre",1,"Physicians",30836,4.0087
1,599,"Pedersöre",2,"Nurses",30836,19.4267
1,599,"Pedersöre",3,"OtherCadres",30836,11.101
1,599,"Pedersöre",4,"CommunityBased",30836,10.7925
1,599,"Pedersöre",5,"Beds",30836,0
1,599,"Pedersöre",6,"CTScanner",30836,0
1,599,"Pedersöre",7,"MRIUnit",30836,0
1,599,"Pedersöre",8,"Mammography",30836,0
1,599,"Pedersöre",9,"Radiotherapy",30836,0
2,905,"Vaasa",1,"Physicians",109166,41.7566
2,905,"Vaasa",2,"Nurses",109166,24.0903
2,905,"Vaasa",3,"OtherCadres",109166,57.8168
2,905,"Vaasa",4,"CommunityBased",109166,0
2,905,"Vaasa",5,"Beds",109166,95.5582
2,905,"Vaasa",6,"CTScanner",109166,0.4014
2,905,"Vaasa",7,"MRIUnit",109166,0.289
2,905,"Vaasa",8,"Mammography",109166,0.1285
2,905,"Vaasa",9,"Radiotherapy",109166,0.008
2,598,"Jakobstad",1,"Physicians",18286,9.5087
2,598,"Jakobstad",2,"Nurses",18286,5.4858
