NIVEL,CODIGO,DESTINO,POP ATENDIDA,Physicians,Nurses,OtherCadres,CommunityBased,Beds,CTScanner,MRIUnit,Mammography,Radiotherapy
1,3227183,Ajaccio,94590.00,12.30,59.59,34.05,33.11,0.00,0.00,0.00,0.00,0.00
1,2985947,Porto-Vecchio,19975.00,2.60,12.58,7.19,6.99,0.00,0.00,0.00,0.00,0.00
1,2988658,Corte,7468.00,0.97,4.70,2.69,2.61,0.00,0.00,0.00,0.00,0.00
1,6431189,Oletta,85328.00,11.09,53.76,30.72,29.86,0.00,0.00,0.00,0.00,0.00
1,2974157,Sotta,4562.00,0.59,2.87,1.64,1.60,0.00,0.00,0.00,0.00,0.00
1,2974365,Solenzara,11691.00,1.52,7.37,4.21,4.09,0.00,0.00,0.00,0.00,0.00
1,3028606,Cargèse,1313.00,0.17,0.83,0.47,0.46,0.00,0.00,0.00,0.00,0.00
1,2989579,Olmeto,8157.00,1.06,5.14,2.94,2.85,0.00,0.00,0.00,0.00,0.00
1,2998221,Linguizzetta,7480.00,0.97,4.71,2.69,2.62,0.00,0.00,0.00,0.00,0.00
1,2976121,Santa-Reparata-di-Balagna,15327.00,1.99,9.66,5.52,5.36,0.00,0.00,0.00,0.00,0.00
