CODIGO_O,ORIGEM,CODIGO_D,DESTINO,DISTANCIA,NIVEL
3014728,"Grenoble",3014728,"Grenoble",0,3
6454573,"Lyon",6454573,"Lyon",0,3
6496352,"Saint-Étienne",6496352,"Saint-Étienne",0,3
2968254,"Villeurbanne",2968254,"Villeurbanne",0,3
6501240,"Clermont-Ferrand",6501240,"Clermont-Ferrand",0,3
8296151,"Annecy",8296151,"Annecy",0,3
2970072,"Vénissieux",2970072,"Vénissieux",0,3
6453882,"Valence",6453882,"Valence",0,3
6430140,"Montélimar",6430140,"Montélimar",0,3
3027422,"Chambéry",3027422,"Chambéry",0,3
6527084,"Vaulx-en-Velin",6527084,"Vaulx-en-Velin",0,3
6618456,"Saint-Priest",6618456,"Saint-Priest",0,3
3029096,"Caluire-et-Cuire",3029096,"Caluire-et-Cuire",0,3
3029931,"Bron",3029931,"Bron",0,3
8287970,"Villefranche-sur-Saône",8287970,"Villefranche-sur-Saône",0,3
6433192,"Échirolles",6433192,"Échirolles",0,3
6451007,"Annemasse",6451007,"Annemasse",0,3
2992292,"Montluçon",2992292,"Montluçon",0,3
2979070,"Saint-Chamond",2979070,"Saint-Chamond",0,3
2972742,"Thonon-les-Bains",2972742,"Thonon-les-Bains",0,3
2983362,"Roanne",2983362,"Roanne",0,3
2994048,"Meyzieu",2994048,"Meyzieu",0,3
6430196,"Romans-sur-Isère",6430196,"Romans-sur-Isère",0,3
2983536,"Rillieux-la-Pape",2983536,"Rillieux-la-Pape",0,3
6452510,"Aix-les-Bains",6452510,"Aix-les-Bains",0,3
2969280,"Vienne",2969280,"Vienne",0,3
6615539,"Bourgoin-Jallieu",6615539,"Bourgoin-Jallieu",0,3
8287998,"Oullins",8287998,"Oullins",0,3
3036016,"Aurillac",3036016,"Aurillac",0,3
2969392,"Vichy",2969392,"Vichy",0,3
2988888,"Oyonnax",2988888,"Oyonnax",0,3
6441798,"Tassin-la-Demi-Lune",6441798,"Tassin-la-Demi-Lune",0,3
2980586,"Sainte-Foy-lès-Lyon",2980586,"Sainte-Foy-lès-Lyon",0,3
2979985,"Saint-Genis-Laval",2979985,"Saint-Genis-Laval",0,3
3015902,"Givors",3015902,"Givors",0,3
6433470,"Voiron",6433470,"Voiron",0,3
2991481,"Moulins",2991481,"Moulins",0,3
2977365,"Saint-Pourçain-sur-Sioule",2991481,"Moulins",0.72,3
3021133,"Dompierre-sur-Besbre",2991481,"Moulins",0.68,3
2976931,"Albertville",2976931,"Albertville",0,3
3002465,"Le Puy-en-Velay",3002465,"Le Puy-en-Velay",0,3
2983489,"Riom",2983489,"Riom",0,3
3020392,"Écully",3020392,"Écully",0,3
2994087,"Meylan",2994087,"Meylan",0,3
3027453,"Chamalières",3027453,"Chamalières",0,3
3018455,"Firminy",3018455,"Firminy",0,3
2976406,"Sallanches",2976406,"Sallanches",0,3
3037514,"Annonay",3037514,"Annonay",0,3
2992890,"Montbrison",2992890,"Montbrison",0,3
2979072,"Saint-Julien-en-Genevois",2979072,"Saint-Julien-en-Genevois",0,3
6453474,"Rumilly",6453474,"Rumilly",0,3
3012664,"Issoire",3012664,"Issoire",0,3
2983408,"Rive-de-Gier",2983408,"Rive-de-Gier",0,3
3017363,"Francheville",3017363,"Francheville",0,3
6618079,"Ambérieu-en-Bugey",6618079,"Ambérieu-en-Bugey",0,3
2987259,"Pierrelatte",2987259,"Pierrelatte",0,3
3016143,"Gex",3016143,"Gex",0,3
3031517,"Bonneville",3031517,"Bonneville",0,3
3036418,"Aubenas",3036418,"Aubenas",0,3
2971106,"Le Chambon-Feugerolles",2971106,"Le Chambon-Feugerolles",0,3
6456414,"La Motte-Servolex",6456414,"La Motte-Servolex",0,3
2972857,"Thiers",2972857,"Thiers",0,3
6443019,"Passy",6443019,"Passy",0,3
3006770,"La Roche-sur-Foron",3006770,"La Roche-sur-Foron",0,3
3034198,"Beaumont",3034198,"Beaumont",0,3
2972214,"Tournon-sur-Rhône",2972214,"Tournon-sur-Rhône",0,3
2973394,"Tarare",2973394,"Tarare",0,3
2987314,"Pierre-Bénite",2987314,"Pierre-Bénite",0,3
3016177,"Gerzat",3016177,"Gerzat",0,3
6615624,"Miribel",6615624,"Miribel",0,3
6447896,"Bourg-de-Péage",6447896,"Bourg-de-Péage",0,3
3033625,"Belley",3033625,"Belley",0,3
2969543,"Vétraz-Monthoux",2969543,"Vétraz-Monthoux",0,3
2968703,"Ville-la-Grand",2968703,"Ville-la-Grand",0,3
2993277,"Monistrol-sur-Loire",2993277,"Monistrol-sur-Loire",0,3
3026757,"Chaponost",3026757,"Chaponost",0,3
3028028,"Cébazat",3028028,"Cébazat",0,3
3012742,"Irigny",3012742,"Irigny",0,3
3022540,"Crest",3022540,"Crest",0,3
2969432,"Roussillon",2969432,"Roussillon",0,3
2985290,"Privas",2985290,"Privas",0,3
6455106,"Feurs",6455106,"Feurs",0,3
3033636,"Belleville",3033636,"Belleville",0,3
3006202,"La Tour-du-Pin",3006202,"La Tour-du-Pin",0,3
6424590,"Meximieux",6424590,"Meximieux",0,3
2983050,"Romagnat",2983050,"Romagnat",0,3
2978566,"Saint-Marcellin",2978566,"Saint-Marcellin",0,3
6433417,"Seyssins",6433417,"Seyssins",0,3
6433435,"Tullins",6433435,"Tullins",0,3
2979303,"Saint-Jean-de-Maurienne",2979303,"Saint-Jean-de-Maurienne",0,3
6434192,"Mably",6434192,"Mably",0,3
2990516,"Neuville-sur-Saône",2990516,"Neuville-sur-Saône",0,3
3015823,"Gleizé",3015823,"Gleizé",0,3
2967796,"Vizille",2967796,"Vizille",0,3
3030949,"Bourg-Saint-Maurice",3030949,"Bourg-Saint-Maurice",0,3
2967203,"Yssingeaux",2967203,"Yssingeaux",0,3
3030953,"Bourg-Saint-Andéol",3030953,"Bourg-Saint-Andéol",0,3
6442917,"Ugine",6442917,"Ugine",0,3
3006320,"La Talaudière",3006320,"La Talaudière",0,3
6612211,"Trévoux",6612211,"Trévoux",0,3
2989819,"Nyons",2989819,"Nyons",0,3
3029995,"Brioude",3029995,"Brioude",0,3
3037937,"Ambert",3037937,"Ambert",0,3
2983395,"Rives",2983395,"Rives",0,3
6455959,"La Tronche",6455959,"La Tronche",0,3
6424736,"Viriat",6424736,"Viriat",0,3
3027746,"Ceyrat",3027746,"Ceyrat",0,3
2980104,"Saint-Flour",2980104,"Saint-Flour",0,3
6424553,"Jassans-Riottier",6424553,"Jassans-Riottier",0,3
2972633,"Thyez",2972633,"Thyez",0,3
6617597,"Ambilly",6617597,"Ambilly",0,3
