NIVEL	CODIGO	DESTINO	POP ATENDIDA	Physicians	Nurses	OtherCadres	CommunityBased	Beds	CTScanner	MRIUnit	Mammography	Radiotherapy
2	120010	Brasileia	55296.00	92.34	66.36	138.79	0.00	147.64	0.36	0.28	0.17	0.02
2	120020	Cruzeiro_Do_Sul	114517.00	191.24	137.42	287.44	0.00	305.76	0.76	0.57	0.36	0.03
2	120030	Feijo	44261.00	73.92	53.11	111.10	0.00	118.18	0.29	0.22	0.14	0.01
2	120033	Mancio_Lima	20102.00	33.57	24.12	50.46	0.00	53.67	0.13	0.10	0.06	0.01
2	120038	Placido_De_Castro	37302.00	62.29	44.76	93.63	0.00	99.60	0.25	0.19	0.12	0.01
2	120039	Porto_Walter	41319.00	69.00	49.58	103.71	0.00	110.32	0.27	0.21	0.13	0.01
2	120040	Rio_Branco	432665.00	722.55	519.20	1085.99	0.00	1155.22	2.86	2.16	1.34	0.13
2	120045	Senador_Guiomard	67471.00	112.68	80.97	169.35	0.00	180.15	0.45	0.34	0.21	0.02
2	120050	Sena_Madureira	58795.00	98.19	70.55	147.58	0.00	156.98	0.39	0.29	0.18	0.02
2	120060	Tarauaca	45273.00	75.61	54.33	113.64	0.00	120.88	0.30	0.23	0.14	0.01
2	120070	Xapuri	20544.00	34.31	24.65	51.57	0.00	54.85	0.14	0.10	0.06	0.01
