NIVEL,CODIGO,DESTINO,COD_ESP,RECURSO,POP_ATENDIDA,ATEND_FTE
1,310010,"Abadia_Dos_Dourados",1,"Physicians",37700,15.457
1,310010,"Abadia_Dos_Dourados",2,"Nurses",37700,95.381
1,310010,"Abadia_Dos_Dourados",3,"OtherCadres",37700,47.125
1,310010,"Abadia_Dos_Dourados",4,"CommunityBased",37700,183.976
1,310010,"Abadia_Dos_Dourados",5,"Beds",37700,0
1,310010,"Abadia_Dos_Dourados",6,"CTScanner",37700,0
1,310010,"Abadia_Dos_Dourados",7,"MRIUnit",37700,0
1,310010,"Abadia_Dos_Dourados",8,"Mammography",37700,0
1,310010,"Abadia_Dos_Dourados",9,"Radiotherapy",37700,0
1,310020,"Abaete",1,"Physicians",28867,11.8355
1,310020,"Abaete",2,"Nurses",28867,73.0335
1,310020,"Abaete",3,"OtherCadres",28867,36.0838
1,310020,"Abaete",4,"CommunityBased",28867,140.871
1,310020,"Abaete",5,"Beds",28867,0
1,310020,"Abaete",6,"CTScanner",28867,0
1,310020,"Abaete",7,"MRIUnit",28867,0
1,310020,"Abaete",8,"Mammography",28867,0
1,310020,"Abaete",9,"Radiotherapy",28867,0
1,310030,"Abre_Campo",1,"Physicians",22417,9.1909
1,310030,"Abre_Campo",2,"Nurses",22417,56.715
1,310030,"Abre_Campo",3,"OtherCadres",22417,28.0213
1,310030,"Abre_Campo",4,"CommunityBased",22417,109.3949
1,310030,"Abre_Campo",5,"Beds",22417,0
1,310030,"Abre_Campo",6,"CTScanner",22417,0
1,310030,"Abre_Campo",7,"MRIUnit",22417,0
1,310030,"Abre_Campo",8,"Mammography",22417,0
1,310030,"Abre_Campo",9,"Radiotherapy",22417,0
1,310040,"Acaiaca",1,"Physicians",14084,5.7744
1,310040,"Acaiaca",2,"Nurses",14084,35.6325
1,310040,"Acaiaca",3,"OtherCadres",14084,17.605
1,310040,"Acaiaca",4,"CommunityBased",14084,68.7299
1,310040,"Acaiaca",5,"Beds",14084,0
1,310040,"Acaiaca",6,"CTScanner",14084,0
1,310040,"Acaiaca",7,"MRIUnit",14084,0
1,310040,"Acaiaca",8,"Mammography",14084,0
1,310040,"Acaiaca",9,"Radiotherapy",14084,0
