NIVEL,CODIGO,DESTINO,COD_ESP,RECURSO,POP_ATENDIDA,ATEND_FTE
1,179,"Jyväskylä",1,"Physicians",162702,21.1513
1,179,"Jyväskylä",2,"Nurses",162702,102.5023
1,179,"Jyväskylä",3,"OtherCadres",162702,58.5727
1,179,"Jyväskylä",4,"CommunityBased",162702,56.9457
1,179,"Jyväskylä",5,"Beds",162702,0
1,179,"Jyväskylä",6,"CTScanner",162702,0
1,179,"Jyväskylä",7,"MRIUnit",162702,0
1,179,"Jyväskylä",8,"Mammography",162702,0
1,179,"Jyväskylä",9,"Radiotherapy",162702,0
1,182,"Jämsä",1,"Physicians",17156,2.2303
1,182,"Jämsä",2,"Nurses",17156,10.8083
1,182,"Jämsä",3,"OtherCadres",17156,6.1762
1,182,"Jämsä",4,"CommunityBased",17156,6.0046
1,182,"Jämsä",5,"Beds",17156,0
1,182,"Jämsä",6,"CTScanner",17156,0
1,182,"Jämsä",7,"MRIUnit",17156,0
1,182,"Jämsä",8,"Mammography",17156,0
1,182,"Jämsä",9,"Radiotherapy",17156,0
1,992,"Äänekoski",1,"Physicians",20247,2.6321
1,992,"Äänekoski",2,"Nurses",20247,12.7556
1,992,"Äänekoski",3,"OtherCadres",20247,7.2889
1,992,"Äänekoski",4,"CommunityBased",20247,7.0864
1,992,"Äänekoski",5,"Beds",20247,0
1,992,"Äänekoski",6,"CTScanner",20247,0
1,992,"Äänekoski",7,"MRIUnit",20247,0
1,992,"Äänekoski",8,"Mammography",20247,0
1,992,"Äänekoski",9,"Radiotherapy",20247,0
1,410,"Laukaa",1,"Physicians",18487,2.4033
1,410,"Laukaa",2,"Nurses",18487,11.6468
1,410,"Laukaa",3,"OtherCadres",18487,6.6553
1,410,"Laukaa",4,"CommunityBased",18487,6.4704
1,410,"Laukaa",5,"Beds",18487,0
1,410,"Laukaa",6,"CTScanner",18487,0
1,410,"Laukaa",7,"MRIUnit",18487,0
1,410,"Laukaa",8,"Mammography",18487,0
1,410,"Laukaa",9,"Radiotherapy",18487,0
1,729,"Saarijärvi",1,"Physicians",8084,1.0509
1,729,"Saarijärvi",2,"Nurses",8084,5.0929
1,729,"Saarijärvi",3,"OtherCadres",8084,2.9102
1,729,"Saarijärvi",4,"CommunityBased",8084,2.8294
